年月,銀行,銀行類別,項目,數值
9704,總計,本國銀行,月均餘額,18298181000000
9704,中央信託局,本國銀行,月均餘額,0
9704,臺灣銀行,本國銀行,月均餘額,1981632000000
9704,臺灣土地銀行,本國銀行,月均餘額,1481548000000
9704,合作金庫商業銀行,本國銀行,月均餘額,1692709000000
9704,第一商業銀行,本國銀行,月均餘額,1035807000000
9704,華南商業銀行,本國銀行,月均餘額,1040706000000
9704,彰化商業銀行,本國銀行,月均餘額,909755000000
9704,花旗,本國銀行,月均餘額,116397000000
9704,上海商業儲蓄銀行,本國銀行,月均餘額,285003000000
9704,台北富邦銀行,本國銀行,月均餘額,708756000000
9704,國泰世華商業銀行,本國銀行,月均餘額,758782000000
9704,中國輸出入銀行,本國銀行,月均餘額,72578000000
9704,高雄銀行,本國銀行,月均餘額,115436000000
9704,兆豐國際商業銀行,本國銀行,月均餘額,1263126000000
9704,中華開發工業銀行,本國銀行,月均餘額,78143000000
9704,臺灣工業銀行,本國銀行,月均餘額,61408000000
9704,稻江商業銀行,本國銀行,月均餘額,25468000000
9704,華泰商業銀行,本國銀行,月均餘額,84934000000
9704,臺灣新光商業銀行,本國銀行,月均餘額,274240000000
9704,陽信商業銀行,本國銀行,月均餘額,168764000000
9704,板信商業銀行,本國銀行,月均餘額,120102000000
9704,三信商業銀行,本國銀行,月均餘額,77777000000
9704,聯邦商業銀行,本國銀行,月均餘額,195799000000
9704,中華商業銀行,本國銀行,月均餘額,0
9704,遠東國際商業銀行,本國銀行,月均餘額,216641000000
9704,元大商業銀行,本國銀行,月均餘額,228366000000
9704,永豐商業銀行,本國銀行,月均餘額,597233000000
9704,玉山商業銀行,本國銀行,月均餘額,525830000000
9704,萬泰商業銀行,本國銀行,月均餘額,106560000000
9704,寶華商業銀行,本國銀行,月均餘額,51529000000
9704,台新國際商業銀行,本國銀行,月均餘額,558147000000
9704,大眾商業銀行,本國銀行,月均餘額,216422000000
9704,日盛國際商業銀行,本國銀行,月均餘額,143839000000
9704,安泰商業銀行,本國銀行,月均餘額,171490000000
9704,中國信託商業銀行,本國銀行,月均餘額,805451000000
9704,慶豐商業銀行,本國銀行,月均餘額,33210000000
9704,臺灣中小企業銀行,本國銀行,月均餘額,812271000000
9704,渣打國際商業銀行,本國銀行,月均餘額,273203000000
9704,臺中商業銀行,本國銀行,月均餘額,191815000000
9704,京城商業銀行,本國銀行,月均餘額,118481000000
9704,花蓮區中小企業銀行,本國銀行,月均餘額,0
9704,臺東區中小企業銀行,本國銀行,月均餘額,0
9704,外國銀行在台分行,本國銀行,月均餘額,698824000000
