年月,銀行,銀行類別,項目,數值
9907,總計,本國銀行,月均餘額,19674894000000
9907,臺灣銀行,本國銀行,月均餘額,2057947000000
9907,臺灣土地銀行,本國銀行,月均餘額,1615812000000
9907,合作金庫商業銀行,本國銀行,月均餘額,1769008000000
9907,第一商業銀行,本國銀行,月均餘額,1165529000000
9907,華南商業銀行,本國銀行,月均餘額,1156125000000
9907,彰化商業銀行,本國銀行,月均餘額,1023651000000
9907,上海商業儲蓄銀行,本國銀行,月均餘額,361758000000
9907,台北富邦銀行,本國銀行,月均餘額,862804000000
9907,國泰世華商業銀行,本國銀行,月均餘額,829247000000
9907,中國輸出入銀行,本國銀行,月均餘額,83575000000
9907,高雄銀行,本國銀行,月均餘額,150730000000
9907,兆豐國際商業銀行,本國銀行,月均餘額,1259990000000
9907,花旗,本國銀行,月均餘額,149134000000
9907,中華開發工業銀行,本國銀行,月均餘額,66956000000
9907,臺灣工業銀行,本國銀行,月均餘額,62516000000
9907,匯豐,本國銀行,月均餘額,125867000000
9907,大台北商業銀行,本國銀行,月均餘額,27962000000
9907,華泰商業銀行,本國銀行,月均餘額,85400000000
9907,臺灣新光商業銀行,本國銀行,月均餘額,294796000000
9907,陽信商業銀行,本國銀行,月均餘額,163692000000
9907,板信商業銀行,本國銀行,月均餘額,110330000000
9907,三信商業銀行,本國銀行,月均餘額,76715000000
9907,聯邦商業銀行,本國銀行,月均餘額,175494000000
9907,遠東國際商業銀行,本國銀行,月均餘額,226372000000
9907,元大商業銀行,本國銀行,月均餘額,260270000000
9907,永豐商業銀行,本國銀行,月均餘額,693386000000
9907,玉山商業銀行,本國銀行,月均餘額,587797000000
9907,萬泰商業銀行,本國銀行,月均餘額,64479000000
9907,台新國際商業銀行,本國銀行,月均餘額,520136000000
9907,大眾商業銀行,本國銀行,月均餘額,235948000000
9907,日盛國際商業銀行,本國銀行,月均餘額,120717000000
9907,安泰商業銀行,本國銀行,月均餘額,200095000000
9907,中國信託商業銀行,本國銀行,月均餘額,922549000000
9907,慶豐商業銀行,本國銀行,月均餘額,0
9907,臺灣中小企業銀行,本國銀行,月均餘額,894488000000
9907,渣打國際商業銀行,本國銀行,月均餘額,331521000000
9907,台中商業銀行,本國銀行,月均餘額,233781000000
9907,京城商業銀行,本國銀行,月均餘額,95146000000
9907,外國銀行在臺分行,本國銀行,月均餘額,613169000000
