年月,銀行,銀行類別,項目,數值
10011,總計,本國銀行,月均餘額,22211782000000
10011,臺灣銀行,本國銀行,月均餘額,2119913000000
10011,臺灣土地銀行,本國銀行,月均餘額,1739435000000
10011,合作金庫商業銀行,本國銀行,月均餘額,1936680000000
10011,第一商業銀行,本國銀行,月均餘額,1359987000000
10011,華南商業銀行,本國銀行,月均餘額,1327146000000
10011,彰化商業銀行,本國銀行,月均餘額,1128426000000
10011,上海商業儲蓄銀行,本國銀行,月均餘額,427323000000
10011,台北富邦銀行,本國銀行,月均餘額,923491000000
10011,國泰世華商業銀行,本國銀行,月均餘額,1001191000000
10011,中國輸出入銀行,本國銀行,月均餘額,88712000000
10011,高雄銀行,本國銀行,月均餘額,161811000000
10011,兆豐國際商業銀行,本國銀行,月均餘額,1466998000000
10011,花旗,本國銀行,月均餘額,211159000000
10011,中華開發工業銀行,本國銀行,月均餘額,86633000000
10011,臺灣工業銀行,本國銀行,月均餘額,71416000000
10011,匯豐,本國銀行,月均餘額,201676000000
10011,大台北商業銀行,本國銀行,月均餘額,33460000000
10011,華泰商業銀行,本國銀行,月均餘額,88824000000
10011,臺灣新光商業銀行,本國銀行,月均餘額,372766000000
10011,陽信商業銀行,本國銀行,月均餘額,175382000000
10011,板信商業銀行,本國銀行,月均餘額,106116000000
10011,三信商業銀行,本國銀行,月均餘額,81304000000
10011,聯邦商業銀行,本國銀行,月均餘額,188620000000
10011,遠東國際商業銀行,本國銀行,月均餘額,268590000000
10011,元大商業銀行,本國銀行,月均餘額,332848000000
10011,永豐商業銀行,本國銀行,月均餘額,720003000000
10011,玉山商業銀行,本國銀行,月均餘額,656383000000
10011,萬泰商業銀行,本國銀行,月均餘額,76031000000
10011,台新國際商業銀行,本國銀行,月均餘額,600540000000
10011,大眾商業銀行,本國銀行,月均餘額,275982000000
10011,日盛國際商業銀行,本國銀行,月均餘額,131006000000
10011,安泰商業銀行,本國銀行,月均餘額,202338000000
10011,中國信託商業銀行,本國銀行,月均餘額,1002339000000
10011,臺灣中小企業銀行,本國銀行,月均餘額,941912000000
10011,渣打國際商業銀行,本國銀行,月均餘額,354808000000
10011,台中商業銀行,本國銀行,月均餘額,269736000000
10011,京城商業銀行,本國銀行,月均餘額,96709000000
10011,外國銀行在臺分行,本國銀行,月均餘額,984087000000
