年月,銀行,銀行類別,項目,數值,英文項目
10207,總計,本國銀行,月均餘額,23729855000000,LN_Aum
10207,臺灣銀行,本國銀行,月均餘額,2209130000000,LN_Aum
10207,臺灣土地銀行,本國銀行,月均餘額,1794339000000,LN_Aum
10207,合作金庫商業銀行,本國銀行,月均餘額,1809393000000,LN_Aum
10207,第一商業銀行,本國銀行,月均餘額,1440189000000,LN_Aum
10207,華南商業銀行,本國銀行,月均餘額,1383651000000,LN_Aum
10207,彰化商業銀行,本國銀行,月均餘額,1150069000000,LN_Aum
10207,上海商業儲蓄銀行,本國銀行,月均餘額,503258000000,LN_Aum
10207,台北富邦銀行,本國銀行,月均餘額,1072980000000,LN_Aum
10207,國泰世華商業銀行,本國銀行,月均餘額,997917000000,LN_Aum
10207,中國輸出入銀行,本國銀行,月均餘額,90237000000,LN_Aum
10207,高雄銀行,本國銀行,月均餘額,169530000000,LN_Aum
10207,兆豐國際商業銀行,本國銀行,月均餘額,1562777000000,LN_Aum
10207,花旗,本國銀行,月均餘額,217296000000,LN_Aum
10207,澳盛,本國銀行,月均餘額,147116000000,LN_Aum
10207,中華開發工業銀行,本國銀行,月均餘額,89415000000,LN_Aum
10207,臺灣工業銀行,本國銀行,月均餘額,85380000000,LN_Aum
10207,匯豐,本國銀行,月均餘額,232447000000,LN_Aum
10207,大台北商業銀行,本國銀行,月均餘額,36458000000,LN_Aum
10207,華泰商業銀行,本國銀行,月均餘額,81528000000,LN_Aum
10207,臺灣新光商業銀行,本國銀行,月均餘額,431712000000,LN_Aum
10207,陽信商業銀行,本國銀行,月均餘額,199414000000,LN_Aum
10207,板信商業銀行,本國銀行,月均餘額,96714000000,LN_Aum
10207,三信商業銀行,本國銀行,月均餘額,92548000000,LN_Aum
10207,聯邦商業銀行,本國銀行,月均餘額,227258000000,LN_Aum
10207,遠東國際商業銀行,本國銀行,月均餘額,316300000000,LN_Aum
10207,元大商業銀行,本國銀行,月均餘額,379453000000,LN_Aum
10207,永豐商業銀行,本國銀行,月均餘額,770169000000,LN_Aum
10207,玉山商業銀行,本國銀行,月均餘額,803193000000,LN_Aum
10207,萬泰商業銀行,本國銀行,月均餘額,96155000000,LN_Aum
10207,星展,本國銀行,月均餘額,192501000000,LN_Aum
10207,台新國際商業銀行,本國銀行,月均餘額,682602000000,LN_Aum
10207,大眾商業銀行,本國銀行,月均餘額,269621000000,LN_Aum
10207,日盛國際商業銀行,本國銀行,月均餘額,130605000000,LN_Aum
10207,安泰商業銀行,本國銀行,月均餘額,207760000000,LN_Aum
10207,中國信託商業銀行,本國銀行,月均餘額,1178223000000,LN_Aum
10207,臺灣中小企業銀行,本國銀行,月均餘額,966384000000,LN_Aum
10207,渣打國際商業銀行,本國銀行,月均餘額,351483000000,LN_Aum
10207,台中商業銀行,本國銀行,月均餘額,349756000000,LN_Aum
10207,京城商業銀行,本國銀行,月均餘額,103377000000,LN_Aum
10207,外國銀行在臺分行,本國銀行,月均餘額,809130000000,LN_Aum
10207,大陸地區銀行在臺分行,本國銀行,月均餘額,2387000000,LN_Aum
