年月,銀行,銀行類別,項目,數值
9811,總計,本國銀行,月均餘額,18640485000000
9811,臺灣銀行,本國銀行,月均餘額,1949378000000
9811,臺灣土地銀行,本國銀行,月均餘額,1529826000000
9811,合作金庫商業銀行,本國銀行,月均餘額,1783123000000
9811,第一商業銀行,本國銀行,月均餘額,1082502000000
9811,華南商業銀行,本國銀行,月均餘額,1049692000000
9811,彰化商業銀行,本國銀行,月均餘額,955567000000
9811,上海商業儲蓄銀行,本國銀行,月均餘額,332805000000
9811,台北富邦銀行,本國銀行,月均餘額,849041000000
9811,國泰世華商業銀行,本國銀行,月均餘額,781746000000
9811,中國輸出入銀行,本國銀行,月均餘額,78045000000
9811,高雄銀行,本國銀行,月均餘額,133822000000
9811,兆豐國際商業銀行,本國銀行,月均餘額,1248013000000
9811,花旗,本國銀行,月均餘額,128021000000
9811,中華開發工業銀行,本國銀行,月均餘額,65617000000
9811,臺灣工業銀行,本國銀行,月均餘額,58053000000
9811,大台北商業銀行,本國銀行,月均餘額,26150000000
9811,華泰商業銀行,本國銀行,月均餘額,79775000000
9811,臺灣新光商業銀行,本國銀行,月均餘額,281981000000
9811,陽信商業銀行,本國銀行,月均餘額,155911000000
9811,板信商業銀行,本國銀行,月均餘額,115116000000
9811,三信商業銀行,本國銀行,月均餘額,73567000000
9811,聯邦商業銀行,本國銀行,月均餘額,164773000000
9811,遠東國際商業銀行,本國銀行,月均餘額,207708000000
9811,元大商業銀行,本國銀行,月均餘額,236194000000
9811,永豐商業銀行,本國銀行,月均餘額,621822000000
9811,玉山商業銀行,本國銀行,月均餘額,549086000000
9811,萬泰商業銀行,本國銀行,月均餘額,73898000000
9811,台新國際商業銀行,本國銀行,月均餘額,500729000000
9811,大眾商業銀行,本國銀行,月均餘額,233268000000
9811,日盛國際商業銀行,本國銀行,月均餘額,118074000000
9811,安泰商業銀行,本國銀行,月均餘額,186970000000
9811,中國信託商業銀行,本國銀行,月均餘額,868220000000
9811,慶豐商業銀行,本國銀行,月均餘額,17973000000
9811,臺灣中小企業銀行,本國銀行,月均餘額,842479000000
9811,渣打國際商業銀行,本國銀行,月均餘額,330314000000
9811,台中商業銀行,本國銀行,月均餘額,210680000000
9811,京城商業銀行,本國銀行,月均餘額,96114000000
9811,外國銀行在台分行,本國銀行,月均餘額,624435000000
