年月,銀行,銀行類別,項目,數值,英文項目
9901,總計,本國銀行,月均餘額,18997892000000,LN_Aum
9901,臺灣銀行,本國銀行,月均餘額,2079419000000,LN_Aum
9901,臺灣土地銀行,本國銀行,月均餘額,1590182000000,LN_Aum
9901,合作金庫商業銀行,本國銀行,月均餘額,1768525000000,LN_Aum
9901,第一商業銀行,本國銀行,月均餘額,1082095000000,LN_Aum
9901,華南商業銀行,本國銀行,月均餘額,1082400000000,LN_Aum
9901,彰化商業銀行,本國銀行,月均餘額,997260000000,LN_Aum
9901,上海商業儲蓄銀行,本國銀行,月均餘額,342165000000,LN_Aum
9901,台北富邦銀行,本國銀行,月均餘額,846264000000,LN_Aum
9901,國泰世華商業銀行,本國銀行,月均餘額,794586000000,LN_Aum
9901,中國輸出入銀行,本國銀行,月均餘額,83480000000,LN_Aum
9901,高雄銀行,本國銀行,月均餘額,138209000000,LN_Aum
9901,兆豐國際商業銀行,本國銀行,月均餘額,1247102000000,LN_Aum
9901,花旗,本國銀行,月均餘額,132216000000,LN_Aum
9901,中華開發工業銀行,本國銀行,月均餘額,63248000000,LN_Aum
9901,臺灣工業銀行,本國銀行,月均餘額,58014000000,LN_Aum
9901,大台北商業銀行,本國銀行,月均餘額,25751000000,LN_Aum
9901,華泰商業銀行,本國銀行,月均餘額,81014000000,LN_Aum
9901,臺灣新光商業銀行,本國銀行,月均餘額,282499000000,LN_Aum
9901,陽信商業銀行,本國銀行,月均餘額,159216000000,LN_Aum
9901,板信商業銀行,本國銀行,月均餘額,113283000000,LN_Aum
9901,三信商業銀行,本國銀行,月均餘額,74954000000,LN_Aum
9901,聯邦商業銀行,本國銀行,月均餘額,168193000000,LN_Aum
9901,遠東國際商業銀行,本國銀行,月均餘額,212702000000,LN_Aum
9901,元大商業銀行,本國銀行,月均餘額,238549000000,LN_Aum
9901,永豐商業銀行,本國銀行,月均餘額,654956000000,LN_Aum
9901,玉山商業銀行,本國銀行,月均餘額,554708000000,LN_Aum
9901,萬泰商業銀行,本國銀行,月均餘額,71169000000,LN_Aum
9901,台新國際商業銀行,本國銀行,月均餘額,498215000000,LN_Aum
9901,大眾商業銀行,本國銀行,月均餘額,233880000000,LN_Aum
9901,日盛國際商業銀行,本國銀行,月均餘額,122274000000,LN_Aum
9901,安泰商業銀行,本國銀行,月均餘額,187235000000,LN_Aum
9901,中國信託商業銀行,本國銀行,月均餘額,858284000000,LN_Aum
9901,慶豐商業銀行,本國銀行,月均餘額,16092000000,LN_Aum
9901,臺灣中小企業銀行,本國銀行,月均餘額,879019000000,LN_Aum
9901,渣打國際商業銀行,本國銀行,月均餘額,311661000000,LN_Aum
9901,台中商業銀行,本國銀行,月均餘額,218854000000,LN_Aum
9901,京城商業銀行,本國銀行,月均餘額,94449000000,LN_Aum
9901,外國銀行在台分行,本國銀行,月均餘額,635769000000,LN_Aum
