年月,銀行,銀行類別,項目,數值
9608,總計,本國銀行,月均餘額,17815068000000
9608,中央信託局,本國銀行,月均餘額,0
9608,臺灣銀行,本國銀行,月均餘額,1798521000000
9608,臺灣土地銀行,本國銀行,月均餘額,1380632000000
9608,合作金庫商業銀行,本國銀行,月均餘額,1723716000000
9608,第一商業銀行,本國銀行,月均餘額,1010091000000
9608,華南商業銀行,本國銀行,月均餘額,1035814000000
9608,彰化商業銀行,本國銀行,月均餘額,861999000000
9608,華僑商業銀行,本國銀行,月均餘額,166260000000
9608,上海商業儲蓄銀行,本國銀行,月均餘額,277570000000
9608,台北富邦銀行,本國銀行,月均餘額,653703000000
9608,國泰世華商業銀行,本國銀行,月均餘額,734368000000
9608,中國輸出入銀行,本國銀行,月均餘額,65839000000
9608,高雄銀行,本國銀行,月均餘額,109179000000
9608,兆豐國際商業銀行,本國銀行,月均餘額,1152804000000
9608,中華開發工業銀行,本國銀行,月均餘額,32312000000
9608,臺灣工業銀行,本國銀行,月均餘額,51358000000
9608,稻江商業銀行,本國銀行,月均餘額,24515000000
9608,華泰商業銀行,本國銀行,月均餘額,82806000000
9608,臺灣新光商業銀行,本國銀行,月均餘額,250350000000
9608,陽信商業銀行,本國銀行,月均餘額,188113000000
9608,板信商業銀行,本國銀行,月均餘額,137581000000
9608,三信商業銀行,本國銀行,月均餘額,77392000000
9608,第七商業銀行,本國銀行,月均餘額,0
9608,聯邦商業銀行,本國銀行,月均餘額,207443000000
9608,中華商業銀行,本國銀行,月均餘額,74898000000
9608,遠東國際商業銀行,本國銀行,月均餘額,233418000000
9608,復華商業銀行,本國銀行,月均餘額,230277000000
9608,永豐商業銀行,本國銀行,月均餘額,584779000000
9608,玉山商業銀行,本國銀行,月均餘額,494276000000
9608,萬泰商業銀行,本國銀行,月均餘額,128490000000
9608,寶華商業銀行,本國銀行,月均餘額,72039000000
9608,台新國際商業銀行,本國銀行,月均餘額,545614000000
9608,大眾商業銀行,本國銀行,月均餘額,214781000000
9608,日盛國際商業銀行,本國銀行,月均餘額,163310000000
9608,安泰商業銀行,本國銀行,月均餘額,205395000000
9608,中國信託商業銀行,本國銀行,月均餘額,773648000000
9608,慶豐商業銀行,本國銀行,月均餘額,46307000000
9608,臺灣中小企業銀行,本國銀行,月均餘額,786363000000
9608,臺北國際商業銀行,本國銀行,月均餘額,0
9608,渣打國際商業銀行,本國銀行,月均餘額,292368000000
9608,臺中商業銀行,本國銀行,月均餘額,195674000000
9608,京城商業銀行,本國銀行,月均餘額,133523000000
9608,花蓮區中小企業銀行,本國銀行,月均餘額,4104000000
9608,臺東區中小企業銀行,本國銀行,月均餘額,20437000000
9608,外國銀行在台分行,本國銀行,月均餘額,592997000000
