年月,銀行,銀行類別,項目,數值,英文項目
10303,總計,本國銀行,月均餘額,25068246000000,LN_Aum
10303,臺灣銀行,本國銀行,月均餘額,2332989000000,LN_Aum
10303,臺灣土地銀行,本國銀行,月均餘額,1857683000000,LN_Aum
10303,合作金庫商業銀行,本國銀行,月均餘額,1929956000000,LN_Aum
10303,第一商業銀行,本國銀行,月均餘額,1461661000000,LN_Aum
10303,華南商業銀行,本國銀行,月均餘額,1428033000000,LN_Aum
10303,彰化商業銀行,本國銀行,月均餘額,1199280000000,LN_Aum
10303,上海商業儲蓄銀行,本國銀行,月均餘額,548122000000,LN_Aum
10303,台北富邦銀行,本國銀行,月均餘額,1140939000000,LN_Aum
10303,國泰世華商業銀行,本國銀行,月均餘額,1070771000000,LN_Aum
10303,中國輸出入銀行,本國銀行,月均餘額,95795000000,LN_Aum
10303,高雄銀行,本國銀行,月均餘額,170211000000,LN_Aum
10303,兆豐國際商業銀行,本國銀行,月均餘額,1672457000000,LN_Aum
10303,花旗,本國銀行,月均餘額,245515000000,LN_Aum
10303,澳盛,本國銀行,月均餘額,169614000000,LN_Aum
10303,中華開發工業銀行,本國銀行,月均餘額,117685000000,LN_Aum
10303,臺灣工業銀行,本國銀行,月均餘額,107147000000,LN_Aum
10303,臺灣中小企業銀行,本國銀行,月均餘額,953808000000,LN_Aum
10303,渣打國際商業銀行,本國銀行,月均餘額,364005000000,LN_Aum
10303,台中商業銀行,本國銀行,月均餘額,365830000000,LN_Aum
10303,京城商業銀行,本國銀行,月均餘額,112000000000,LN_Aum
10303,匯豐,本國銀行,月均餘額,269204000000,LN_Aum
10303,瑞興商業銀行,本國銀行,月均餘額,39104000000,LN_Aum
10303,華泰商業銀行,本國銀行,月均餘額,74732000000,LN_Aum
10303,臺灣新光商業銀行,本國銀行,月均餘額,473052000000,LN_Aum
10303,陽信商業銀行,本國銀行,月均餘額,203976000000,LN_Aum
10303,板信商業銀行,本國銀行,月均餘額,107945000000,LN_Aum
10303,三信商業銀行,本國銀行,月均餘額,96950000000,LN_Aum
10303,聯邦商業銀行,本國銀行,月均餘額,241953000000,LN_Aum
10303,遠東國際商業銀行,本國銀行,月均餘額,307671000000,LN_Aum
10303,元大商業銀行,本國銀行,月均餘額,406135000000,LN_Aum
10303,永豐商業銀行,本國銀行,月均餘額,779658000000,LN_Aum
10303,玉山商業銀行,本國銀行,月均餘額,845401000000,LN_Aum
10303,萬泰商業銀行,本國銀行,月均餘額,99539000000,LN_Aum
10303,星展,本國銀行,月均餘額,198677000000,LN_Aum
10303,台新國際商業銀行,本國銀行,月均餘額,739971000000,LN_Aum
10303,大眾商業銀行,本國銀行,月均餘額,274934000000,LN_Aum
10303,日盛國際商業銀行,本國銀行,月均餘額,139503000000,LN_Aum
10303,安泰商業銀行,本國銀行,月均餘額,194654000000,LN_Aum
10303,中國信託商業銀行,本國銀行,月均餘額,1261900000000,LN_Aum
10303,外國銀行在臺分行,本國銀行,月均餘額,957979000000,LN_Aum
10303,大陸地區銀行在臺分行,本國銀行,月均餘額,11810000000,LN_Aum
