年月,銀行,銀行類別,項目,數值,英文項目
9506,總計,本國銀行,月均餘額,16886703000000,LN_Aum
9506,中央信託局,本國銀行,月均餘額,198708000000,LN_Aum
9506,中國農民銀行,本國銀行,月均餘額,0,LN_Aum
9506,交通銀行,本國銀行,月均餘額,393359000000,LN_Aum
9506,臺灣銀行,本國銀行,月均餘額,1436236000000,LN_Aum
9506,臺灣土地銀行,本國銀行,月均餘額,1309160000000,LN_Aum
9506,合作金庫商業銀行,本國銀行,月均餘額,1694064000000,LN_Aum
9506,第一商業銀行,本國銀行,月均餘額,888140000000,LN_Aum
9506,華南商業銀行,本國銀行,月均餘額,930517000000,LN_Aum
9506,彰化商業銀行,本國銀行,月均餘額,848394000000,LN_Aum
9506,華僑商業銀行,本國銀行,月均餘額,179840000000,LN_Aum
9506,上海商業儲蓄銀行,本國銀行,月均餘額,228640000000,LN_Aum
9506,台北富邦銀行,本國銀行,月均餘額,579123000000,LN_Aum
9506,國泰世華商業銀行,本國銀行,月均餘額,631961000000,LN_Aum
9506,中國輸出入銀行,本國銀行,月均餘額,62924000000,LN_Aum
9506,高雄銀行,本國銀行,月均餘額,105098000000,LN_Aum
9506,中國國際商業銀行,本國銀行,月均餘額,697758000000,LN_Aum
9506,中華開發工業銀行,本國銀行,月均餘額,62302000000,LN_Aum
9506,臺灣工業銀行,本國銀行,月均餘額,46098000000,LN_Aum
9506,華泰商業銀行,本國銀行,月均餘額,66713000000,LN_Aum
9506,臺灣新光商業銀行,本國銀行,月均餘額,200908000000,LN_Aum
9506,陽信商業銀行,本國銀行,月均餘額,169528000000,LN_Aum
9506,板信商業銀行,本國銀行,月均餘額,142107000000,LN_Aum
9506,三信商業銀行,本國銀行,月均餘額,74520000000,LN_Aum
9506,臺灣新光商業銀行,本國銀行,月均餘額,0,LN_Aum
9506,第七商業銀行,本國銀行,月均餘額,55089000000,LN_Aum
9506,高新商業銀行,本國銀行,月均餘額,0,LN_Aum
9506,聯邦商業銀行,本國銀行,月均餘額,184028000000,LN_Aum
9506,中華商業銀行,本國銀行,月均餘額,126915000000,LN_Aum
9506,遠東國際商業銀行,本國銀行,月均餘額,222607000000,LN_Aum
9506,復華商業銀行,本國銀行,月均餘額,221325000000,LN_Aum
9506,建華商業銀行,本國銀行,月均餘額,301072000000,LN_Aum
9506,玉山商業銀行,本國銀行,月均餘額,397982000000,LN_Aum
9506,萬泰商業銀行,本國銀行,月均餘額,150040000000,LN_Aum
9506,寶華商業銀行,本國銀行,月均餘額,105375000000,LN_Aum
9506,台新國際商業銀行,本國銀行,月均餘額,519512000000,LN_Aum
9506,大眾商業銀行,本國銀行,月均餘額,220445000000,LN_Aum
9506,日盛國際商業銀行,本國銀行,月均餘額,185571000000,LN_Aum
9506,安泰商業銀行,本國銀行,月均餘額,197646000000,LN_Aum
9506,中國信託商業銀行,本國銀行,月均餘額,822123000000,LN_Aum
9506,慶豐商業銀行,本國銀行,月均餘額,74738000000,LN_Aum
9506,臺灣中小企業銀行,本國銀行,月均餘額,709961000000,LN_Aum
9506,臺北國際商業銀行,本國銀行,月均餘額,292144000000,LN_Aum
9506,新竹國際商業銀行,本國銀行,月均餘額,285553000000,LN_Aum
9506,臺中商業銀行,本國銀行,月均餘額,185550000000,LN_Aum
9506,京城商業銀行,本國銀行,月均餘額,123117000000,LN_Aum
9506,花蓮區中小企業銀行,本國銀行,月均餘額,10261000000,LN_Aum
9506,臺東區中小企業銀行,本國銀行,月均餘額,32164000000,LN_Aum
9506,外國銀行在台分行,本國銀行,月均餘額,517386000000,LN_Aum
