年月,銀行,銀行類別,項目,數值
9703,總計,本國銀行,月均餘額,18214813000000
9703,中央信託局,本國銀行,月均餘額,0
9703,臺灣銀行,本國銀行,月均餘額,1952505000000
9703,臺灣土地銀行,本國銀行,月均餘額,1478511000000
9703,合作金庫商業銀行,本國銀行,月均餘額,1704134000000
9703,第一商業銀行,本國銀行,月均餘額,1043046000000
9703,華南商業銀行,本國銀行,月均餘額,1021718000000
9703,彰化商業銀行,本國銀行,月均餘額,901511000000
9703,花旗,本國銀行,月均餘額,122200000000
9703,上海商業儲蓄銀行,本國銀行,月均餘額,282444000000
9703,台北富邦銀行,本國銀行,月均餘額,687007000000
9703,國泰世華商業銀行,本國銀行,月均餘額,756485000000
9703,中國輸出入銀行,本國銀行,月均餘額,71913000000
9703,高雄銀行,本國銀行,月均餘額,113769000000
9703,兆豐國際商業銀行,本國銀行,月均餘額,1246319000000
9703,中華開發工業銀行,本國銀行,月均餘額,79784000000
9703,臺灣工業銀行,本國銀行,月均餘額,60871000000
9703,稻江商業銀行,本國銀行,月均餘額,25344000000
9703,華泰商業銀行,本國銀行,月均餘額,84889000000
9703,臺灣新光商業銀行,本國銀行,月均餘額,272467000000
9703,陽信商業銀行,本國銀行,月均餘額,169316000000
9703,板信商業銀行,本國銀行,月均餘額,121502000000
9703,三信商業銀行,本國銀行,月均餘額,78569000000
9703,聯邦商業銀行,本國銀行,月均餘額,197194000000
9703,中華商業銀行,本國銀行,月均餘額,0
9703,遠東國際商業銀行,本國銀行,月均餘額,215776000000
9703,元大商業銀行,本國銀行,月均餘額,228516000000
9703,永豐商業銀行,本國銀行,月均餘額,595260000000
9703,玉山商業銀行,本國銀行,月均餘額,519019000000
9703,萬泰商業銀行,本國銀行,月均餘額,108820000000
9703,寶華商業銀行,本國銀行,月均餘額,53740000000
9703,台新國際商業銀行,本國銀行,月均餘額,554188000000
9703,大眾商業銀行,本國銀行,月均餘額,217132000000
9703,日盛國際商業銀行,本國銀行,月均餘額,147711000000
9703,安泰商業銀行,本國銀行,月均餘額,174725000000
9703,中國信託商業銀行,本國銀行,月均餘額,789154000000
9703,慶豐商業銀行,本國銀行,月均餘額,35056000000
9703,臺灣中小企業銀行,本國銀行,月均餘額,814635000000
9703,渣打國際商業銀行,本國銀行,月均餘額,279060000000
9703,臺中商業銀行,本國銀行,月均餘額,191606000000
9703,京城商業銀行,本國銀行,月均餘額,124807000000
9703,花蓮區中小企業銀行,本國銀行,月均餘額,0
9703,臺東區中小企業銀行,本國銀行,月均餘額,0
9703,外國銀行在台分行,本國銀行,月均餘額,694109000000
