年月,銀行,銀行類別,項目,數值,欄位名稱
9707,總計,全體總和,對中小企業,3168736000000,LN_SME
9707,總計,全體總和,佔放款%,18.3,LN_SME_RATE
9707,總計,全體總和,市佔率,100.0,MARKET_RATE
9707,中央信託局,本國銀行,對中小企業,0,LN_SME
9707,中央信託局,本國銀行,佔放款%,0.0,LN_SME_RATE
9707,中央信託局,本國銀行,市佔率,0.0,MARKET_RATE
9707,臺灣銀行,本國銀行,對中小企業,210433000000,LN_SME
9707,臺灣銀行,本國銀行,佔放款%,11.07,LN_SME_RATE
9707,臺灣銀行,本國銀行,市佔率,6.64,MARKET_RATE
9707,臺灣土地銀行,本國銀行,對中小企業,179031000000,LN_SME
9707,臺灣土地銀行,本國銀行,佔放款%,12.31,LN_SME_RATE
9707,臺灣土地銀行,本國銀行,市佔率,5.65,MARKET_RATE
9707,合作金庫商業銀行,本國銀行,對中小企業,373939000000,LN_SME
9707,合作金庫商業銀行,本國銀行,佔放款%,21.69,LN_SME_RATE
9707,合作金庫商業銀行,本國銀行,市佔率,11.8,MARKET_RATE
9707,第一商業銀行,本國銀行,對中小企業,331565000000,LN_SME
9707,第一商業銀行,本國銀行,佔放款%,35.03,LN_SME_RATE
9707,第一商業銀行,本國銀行,市佔率,10.46,MARKET_RATE
9707,華南商業銀行,本國銀行,對中小企業,293405000000,LN_SME
9707,華南商業銀行,本國銀行,佔放款%,28.59,LN_SME_RATE
9707,華南商業銀行,本國銀行,市佔率,9.26,MARKET_RATE
9707,彰化商業銀行,本國銀行,對中小企業,221732000000,LN_SME
9707,彰化商業銀行,本國銀行,佔放款%,26.87,LN_SME_RATE
9707,彰化商業銀行,本國銀行,市佔率,7.0,MARKET_RATE
9707,花旗,本國銀行,對中小企業,21516000000,LN_SME
9707,花旗,本國銀行,佔放款%,25.67,LN_SME_RATE
9707,花旗,本國銀行,市佔率,0.68,MARKET_RATE
9707,上海商業儲蓄銀行,本國銀行,對中小企業,73101000000,LN_SME
9707,上海商業儲蓄銀行,本國銀行,佔放款%,28.63,LN_SME_RATE
9707,上海商業儲蓄銀行,本國銀行,市佔率,2.31,MARKET_RATE
9707,台北富邦銀行,本國銀行,對中小企業,80247000000,LN_SME
9707,台北富邦銀行,本國銀行,佔放款%,12.19,LN_SME_RATE
9707,台北富邦銀行,本國銀行,市佔率,2.53,MARKET_RATE
9707,國泰世華商業銀行,本國銀行,對中小企業,81052000000,LN_SME
9707,國泰世華商業銀行,本國銀行,佔放款%,10.89,LN_SME_RATE
9707,國泰世華商業銀行,本國銀行,市佔率,2.56,MARKET_RATE
9707,中國輸出入銀行,本國銀行,對中小企業,4086000000,LN_SME
9707,中國輸出入銀行,本國銀行,佔放款%,12.28,LN_SME_RATE
9707,中國輸出入銀行,本國銀行,市佔率,0.13,MARKET_RATE
9707,高雄銀行,本國銀行,對中小企業,25575000000,LN_SME
9707,高雄銀行,本國銀行,佔放款%,21.09,LN_SME_RATE
9707,高雄銀行,本國銀行,市佔率,0.81,MARKET_RATE
9707,兆豐國際商業銀行,本國銀行,對中小企業,207202000000,LN_SME
9707,兆豐國際商業銀行,本國銀行,佔放款%,22.72,LN_SME_RATE
9707,兆豐國際商業銀行,本國銀行,市佔率,6.54,MARKET_RATE
9707,中華開發工業銀行,本國銀行,對中小企業,2112000000,LN_SME
9707,中華開發工業銀行,本國銀行,佔放款%,3.17,LN_SME_RATE
9707,中華開發工業銀行,本國銀行,市佔率,0.07,MARKET_RATE
9707,臺灣工業銀行,本國銀行,對中小企業,3664000000,LN_SME
9707,臺灣工業銀行,本國銀行,佔放款%,6.23,LN_SME_RATE
9707,臺灣工業銀行,本國銀行,市佔率,0.12,MARKET_RATE
9707,稻江商業銀行,本國銀行,對中小企業,1749000000,LN_SME
9707,稻江商業銀行,本國銀行,佔放款%,6.96,LN_SME_RATE
9707,稻江商業銀行,本國銀行,市佔率,0.06,MARKET_RATE
9707,華泰商業銀行,本國銀行,對中小企業,15765000000,LN_SME
9707,華泰商業銀行,本國銀行,佔放款%,18.19,LN_SME_RATE
9707,華泰商業銀行,本國銀行,市佔率,0.5,MARKET_RATE
9707,臺灣新光商業銀行,本國銀行,對中小企業,30323000000,LN_SME
9707,臺灣新光商業銀行,本國銀行,佔放款%,10.93,LN_SME_RATE
9707,臺灣新光商業銀行,本國銀行,市佔率,0.96,MARKET_RATE
9707,陽信商業銀行,本國銀行,對中小企業,23548000000,LN_SME
9707,陽信商業銀行,本國銀行,佔放款%,14.31,LN_SME_RATE
9707,陽信商業銀行,本國銀行,市佔率,0.74,MARKET_RATE
9707,板信商業銀行,本國銀行,對中小企業,15577000000,LN_SME
9707,板信商業銀行,本國銀行,佔放款%,12.84,LN_SME_RATE
9707,板信商業銀行,本國銀行,市佔率,0.49,MARKET_RATE
9707,三信商業銀行,本國銀行,對中小企業,9016000000,LN_SME
