年月,銀行,銀行類別,項目,數值,欄位名稱
10109,總計,全體總和,對中小企業,4340428000000,LN_SME
10109,總計,全體總和,佔放款%,21.76,LN_SME_RATE
10109,總計,全體總和,市佔率,100.0,MARKET_RATE
10109,臺灣銀行,本國銀行,對中小企業,286808000000,LN_SME
10109,臺灣銀行,本國銀行,佔放款%,14.19,LN_SME_RATE
10109,臺灣銀行,本國銀行,市佔率,6.61,MARKET_RATE
10109,臺灣土地銀行,本國銀行,對中小企業,314646000000,LN_SME
10109,臺灣土地銀行,本國銀行,佔放款%,18.4,LN_SME_RATE
10109,臺灣土地銀行,本國銀行,市佔率,7.25,MARKET_RATE
10109,合作金庫商業銀行,本國銀行,對中小企業,473849000000,LN_SME
10109,合作金庫商業銀行,本國銀行,佔放款%,27.35,LN_SME_RATE
10109,合作金庫商業銀行,本國銀行,市佔率,10.92,MARKET_RATE
10109,第一商業銀行,本國銀行,對中小企業,510620000000,LN_SME
10109,第一商業銀行,本國銀行,佔放款%,42.1,LN_SME_RATE
10109,第一商業銀行,本國銀行,市佔率,11.76,MARKET_RATE
10109,華南商業銀行,本國銀行,對中小企業,354224000000,LN_SME
10109,華南商業銀行,本國銀行,佔放款%,29.13,LN_SME_RATE
10109,華南商業銀行,本國銀行,市佔率,8.16,MARKET_RATE
10109,彰化商業銀行,本國銀行,對中小企業,308140000000,LN_SME
10109,彰化商業銀行,本國銀行,佔放款%,29.74,LN_SME_RATE
10109,彰化商業銀行,本國銀行,市佔率,7.1,MARKET_RATE
10109,上海商業儲蓄銀行,本國銀行,對中小企業,129707000000,LN_SME
10109,上海商業儲蓄銀行,本國銀行,佔放款%,37.33,LN_SME_RATE
10109,上海商業儲蓄銀行,本國銀行,市佔率,2.99,MARKET_RATE
10109,台北富邦銀行,本國銀行,對中小企業,81791000000,LN_SME
10109,台北富邦銀行,本國銀行,佔放款%,9.03,LN_SME_RATE
10109,台北富邦銀行,本國銀行,市佔率,1.88,MARKET_RATE
10109,國泰世華商業銀行,本國銀行,對中小企業,109289000000,LN_SME
10109,國泰世華商業銀行,本國銀行,佔放款%,12.91,LN_SME_RATE
10109,國泰世華商業銀行,本國銀行,市佔率,2.52,MARKET_RATE
10109,中國輸出入銀行,本國銀行,對中小企業,6043000000,LN_SME
10109,中國輸出入銀行,本國銀行,佔放款%,11.5,LN_SME_RATE
10109,中國輸出入銀行,本國銀行,市佔率,0.14,MARKET_RATE
10109,高雄銀行,本國銀行,對中小企業,40509000000,LN_SME
10109,高雄銀行,本國銀行,佔放款%,26.25,LN_SME_RATE
10109,高雄銀行,本國銀行,市佔率,0.93,MARKET_RATE
10109,兆豐國際商業銀行,本國銀行,對中小企業,291091000000,LN_SME
10109,兆豐國際商業銀行,本國銀行,佔放款%,28.15,LN_SME_RATE
10109,兆豐國際商業銀行,本國銀行,市佔率,6.71,MARKET_RATE
10109,花旗,本國銀行,對中小企業,7525000000,LN_SME
10109,花旗,本國銀行,佔放款%,4.36,LN_SME_RATE
10109,花旗,本國銀行,市佔率,0.17,MARKET_RATE
10109,中華開發工業銀行,本國銀行,對中小企業,139000000,LN_SME
10109,中華開發工業銀行,本國銀行,佔放款%,0.23,LN_SME_RATE
10109,中華開發工業銀行,本國銀行,市佔率,0.0,MARKET_RATE
10109,臺灣工業銀行,本國銀行,對中小企業,2022000000,LN_SME
10109,臺灣工業銀行,本國銀行,佔放款%,3.12,LN_SME_RATE
10109,臺灣工業銀行,本國銀行,市佔率,0.05,MARKET_RATE
10109,匯豐,本國銀行,對中小企業,2876000000,LN_SME
10109,匯豐,本國銀行,佔放款%,1.82,LN_SME_RATE
10109,匯豐,本國銀行,市佔率,0.07,MARKET_RATE
10109,大台北商業銀行,本國銀行,對中小企業,3113000000,LN_SME
10109,大台北商業銀行,本國銀行,佔放款%,9.18,LN_SME_RATE
10109,大台北商業銀行,本國銀行,市佔率,0.07,MARKET_RATE
10109,華泰商業銀行,本國銀行,對中小企業,29401000000,LN_SME
10109,華泰商業銀行,本國銀行,佔放款%,33.49,LN_SME_RATE
10109,華泰商業銀行,本國銀行,市佔率,0.68,MARKET_RATE
10109,臺灣新光商業銀行,本國銀行,對中小企業,99982000000,LN_SME
10109,臺灣新光商業銀行,本國銀行,佔放款%,26.37,LN_SME_RATE
10109,臺灣新光商業銀行,本國銀行,市佔率,2.3,MARKET_RATE
