年月,銀行,銀行類別,項目,數值,欄位名稱
10010,總計,全體總和,對中小企業,4072810000000,LN_SME
10010,總計,全體總和,佔放款%,20.84,LN_SME_RATE
10010,總計,全體總和,市佔率,100.0,MARKET_RATE
10010,臺灣銀行,本國銀行,對中小企業,259465000000,LN_SME
10010,臺灣銀行,本國銀行,佔放款%,13.02,LN_SME_RATE
10010,臺灣銀行,本國銀行,市佔率,6.37,MARKET_RATE
10010,臺灣土地銀行,本國銀行,對中小企業,281773000000,LN_SME
10010,臺灣土地銀行,本國銀行,佔放款%,16.86,LN_SME_RATE
10010,臺灣土地銀行,本國銀行,市佔率,6.92,MARKET_RATE
10010,合作金庫商業銀行,本國銀行,對中小企業,475935000000,LN_SME
10010,合作金庫商業銀行,本國銀行,佔放款%,26.15,LN_SME_RATE
10010,合作金庫商業銀行,本國銀行,市佔率,11.69,MARKET_RATE
10010,第一商業銀行,本國銀行,對中小企業,509545000000,LN_SME
10010,第一商業銀行,本國銀行,佔放款%,42.05,LN_SME_RATE
10010,第一商業銀行,本國銀行,市佔率,12.51,MARKET_RATE
10010,華南商業銀行,本國銀行,對中小企業,350012000000,LN_SME
10010,華南商業銀行,本國銀行,佔放款%,28.62,LN_SME_RATE
10010,華南商業銀行,本國銀行,市佔率,8.59,MARKET_RATE
10010,彰化商業銀行,本國銀行,對中小企業,286192000000,LN_SME
10010,彰化商業銀行,本國銀行,佔放款%,28.32,LN_SME_RATE
10010,彰化商業銀行,本國銀行,市佔率,7.03,MARKET_RATE
10010,上海商業儲蓄銀行,本國銀行,對中小企業,122916000000,LN_SME
10010,上海商業儲蓄銀行,本國銀行,佔放款%,37.03,LN_SME_RATE
10010,上海商業儲蓄銀行,本國銀行,市佔率,3.02,MARKET_RATE
10010,台北富邦銀行,本國銀行,對中小企業,83952000000,LN_SME
10010,台北富邦銀行,本國銀行,佔放款%,10.54,LN_SME_RATE
10010,台北富邦銀行,本國銀行,市佔率,2.06,MARKET_RATE
10010,國泰世華商業銀行,本國銀行,對中小企業,107502000000,LN_SME
10010,國泰世華商業銀行,本國銀行,佔放款%,12.38,LN_SME_RATE
10010,國泰世華商業銀行,本國銀行,市佔率,2.64,MARKET_RATE
10010,中國輸出入銀行,本國銀行,對中小企業,6783000000,LN_SME
10010,中國輸出入銀行,本國銀行,佔放款%,13.44,LN_SME_RATE
10010,中國輸出入銀行,本國銀行,市佔率,0.17,MARKET_RATE
10010,高雄銀行,本國銀行,對中小企業,37005000000,LN_SME
10010,高雄銀行,本國銀行,佔放款%,23.55,LN_SME_RATE
10010,高雄銀行,本國銀行,市佔率,0.91,MARKET_RATE
10010,兆豐國際商業銀行,本國銀行,對中小企業,265341000000,LN_SME
10010,兆豐國際商業銀行,本國銀行,佔放款%,26.66,LN_SME_RATE
10010,兆豐國際商業銀行,本國銀行,市佔率,6.51,MARKET_RATE
10010,花旗,本國銀行,對中小企業,8116000000,LN_SME
10010,花旗,本國銀行,佔放款%,4.61,LN_SME_RATE
10010,花旗,本國銀行,市佔率,0.2,MARKET_RATE
10010,中華開發工業銀行,本國銀行,對中小企業,313000000,LN_SME
