年月,銀行,銀行類別,項目,數值,欄位名稱
10302,總計,全體總和,對中小企業,4781578000000,LN_SME
10302,總計,全體總和,佔放款%,22.82,LN_SME_RATE
10302,總計,全體總和,市佔率,100.0,MARKET_RATE
10302,臺灣銀行,本國銀行,對中小企業,331178000000,LN_SME
10302,臺灣銀行,本國銀行,佔放款%,15.55,LN_SME_RATE
10302,臺灣銀行,本國銀行,市佔率,6.93,MARKET_RATE
10302,臺灣土地銀行,本國銀行,對中小企業,324867000000,LN_SME
10302,臺灣土地銀行,本國銀行,佔放款%,18.88,LN_SME_RATE
10302,臺灣土地銀行,本國銀行,市佔率,6.79,MARKET_RATE
10302,合作金庫商業銀行,本國銀行,對中小企業,509031000000,LN_SME
10302,合作金庫商業銀行,本國銀行,佔放款%,29.15,LN_SME_RATE
10302,合作金庫商業銀行,本國銀行,市佔率,10.65,MARKET_RATE
10302,第一商業銀行,本國銀行,對中小企業,539927000000,LN_SME
10302,第一商業銀行,本國銀行,佔放款%,44.85,LN_SME_RATE
10302,第一商業銀行,本國銀行,市佔率,11.29,MARKET_RATE
10302,華南商業銀行,本國銀行,對中小企業,374697000000,LN_SME
10302,華南商業銀行,本國銀行,佔放款%,29.99,LN_SME_RATE
10302,華南商業銀行,本國銀行,市佔率,7.84,MARKET_RATE
10302,彰化商業銀行,本國銀行,對中小企業,311815000000,LN_SME
10302,彰化商業銀行,本國銀行,佔放款%,30.85,LN_SME_RATE
10302,彰化商業銀行,本國銀行,市佔率,6.52,MARKET_RATE
10302,上海商業儲蓄銀行,本國銀行,對中小企業,150562000000,LN_SME
10302,上海商業儲蓄銀行,本國銀行,佔放款%,37.86,LN_SME_RATE
10302,上海商業儲蓄銀行,本國銀行,市佔率,3.15,MARKET_RATE
10302,台北富邦銀行,本國銀行,對中小企業,81136000000,LN_SME
10302,台北富邦銀行,本國銀行,佔放款%,8.6,LN_SME_RATE
10302,台北富邦銀行,本國銀行,市佔率,1.7,MARKET_RATE
10302,國泰世華商業銀行,本國銀行,對中小企業,109298000000,LN_SME
10302,國泰世華商業銀行,本國銀行,佔放款%,12.26,LN_SME_RATE
10302,國泰世華商業銀行,本國銀行,市佔率,2.29,MARKET_RATE
10302,中國輸出入銀行,本國銀行,對中小企業,7247000000,LN_SME
10302,中國輸出入銀行,本國銀行,佔放款%,13.49,LN_SME_RATE
10302,中國輸出入銀行,本國銀行,市佔率,0.15,MARKET_RATE
10302,高雄銀行,本國銀行,對中小企業,45658000000,LN_SME
10302,高雄銀行,本國銀行,佔放款%,29.0,LN_SME_RATE
10302,高雄銀行,本國銀行,市佔率,0.95,MARKET_RATE
10302,兆豐國際商業銀行,本國銀行,對中小企業,324363000000,LN_SME
10302,兆豐國際商業銀行,本國銀行,佔放款%,29.42,LN_SME_RATE
10302,兆豐國際商業銀行,本國銀行,市佔率,6.78,MARKET_RATE
10302,花旗,本國銀行,對中小企業,5992000000,LN_SME
10302,花旗,本國銀行,佔放款%,3.14,LN_SME_RATE
10302,花旗,本國銀行,市佔率,0.13,MARKET_RATE
10302,澳盛,本國銀行,對中小企業,1442000000,LN_SME
10302,澳盛,本國銀行,佔放款%,1.42,LN_SME_RATE
10302,澳盛,本國銀行,市佔率,0.03,MARKET_RATE
10302,中華開發工業銀行,本國銀行,對中小企業,602000000,LN_SME
10302,中華開發工業銀行,本國銀行,佔放款%,0.89,LN_SME_RATE
10302,中華開發工業銀行,本國銀行,市佔率,0.01,MARKET_RATE
10302,臺灣工業銀行,本國銀行,對中小企業,2809000000,LN_SME
10302,臺灣工業銀行,本國銀行,佔放款%,3.64,LN_SME_RATE
10302,臺灣工業銀行,本國銀行,市佔率,0.06,MARKET_RATE
10302,臺灣中小企業銀行,本國銀行,對中小企業,393166000000,LN_SME
10302,臺灣中小企業銀行,本國銀行,佔放款%,44.1,LN_SME_RATE
10302,臺灣中小企業銀行,本國銀行,市佔率,8.22,MARKET_RATE
10302,渣打國際商業銀行,本國銀行,對中小企業,19443000000,LN_SME
