年月,銀行,銀行類別,項目,數值,欄位名稱
10209,總計,全體總和,對中小企業,4678779000000,LN_SME
10209,總計,全體總和,佔放款%,22.76,LN_SME_RATE
10209,總計,全體總和,市佔率,100.0,MARKET_RATE
10209,臺灣銀行,本國銀行,對中小企業,327034000000,LN_SME
10209,臺灣銀行,本國銀行,佔放款%,16.06,LN_SME_RATE
10209,臺灣銀行,本國銀行,市佔率,6.99,MARKET_RATE
10209,臺灣土地銀行,本國銀行,對中小企業,320834000000,LN_SME
10209,臺灣土地銀行,本國銀行,佔放款%,18.6,LN_SME_RATE
10209,臺灣土地銀行,本國銀行,市佔率,6.86,MARKET_RATE
10209,合作金庫商業銀行,本國銀行,對中小企業,498793000000,LN_SME
10209,合作金庫商業銀行,本國銀行,佔放款%,29.4,LN_SME_RATE
10209,合作金庫商業銀行,本國銀行,市佔率,10.66,MARKET_RATE
10209,第一商業銀行,本國銀行,對中小企業,536410000000,LN_SME
10209,第一商業銀行,本國銀行,佔放款%,43.71,LN_SME_RATE
10209,第一商業銀行,本國銀行,市佔率,11.46,MARKET_RATE
10209,華南商業銀行,本國銀行,對中小企業,375493000000,LN_SME
10209,華南商業銀行,本國銀行,佔放款%,29.93,LN_SME_RATE
10209,華南商業銀行,本國銀行,市佔率,8.03,MARKET_RATE
10209,彰化商業銀行,本國銀行,對中小企業,305305000000,LN_SME
10209,彰化商業銀行,本國銀行,佔放款%,30.45,LN_SME_RATE
10209,彰化商業銀行,本國銀行,市佔率,6.53,MARKET_RATE
10209,上海商業儲蓄銀行,本國銀行,對中小企業,150221000000,LN_SME
10209,上海商業儲蓄銀行,本國銀行,佔放款%,38.63,LN_SME_RATE
10209,上海商業儲蓄銀行,本國銀行,市佔率,3.21,MARKET_RATE
10209,台北富邦銀行,本國銀行,對中小企業,84955000000,LN_SME
10209,台北富邦銀行,本國銀行,佔放款%,8.98,LN_SME_RATE
10209,台北富邦銀行,本國銀行,市佔率,1.82,MARKET_RATE
10209,國泰世華商業銀行,本國銀行,對中小企業,103821000000,LN_SME
10209,國泰世華商業銀行,本國銀行,佔放款%,12.49,LN_SME_RATE
10209,國泰世華商業銀行,本國銀行,市佔率,2.22,MARKET_RATE
10209,中國輸出入銀行,本國銀行,對中小企業,7320000000,LN_SME
10209,中國輸出入銀行,本國銀行,佔放款%,14.44,LN_SME_RATE
10209,中國輸出入銀行,本國銀行,市佔率,0.16,MARKET_RATE
10209,高雄銀行,本國銀行,對中小企業,45326000000,LN_SME
10209,高雄銀行,本國銀行,佔放款%,28.15,LN_SME_RATE
10209,高雄銀行,本國銀行,市佔率,0.97,MARKET_RATE
10209,兆豐國際商業銀行,本國銀行,對中小企業,315592000000,LN_SME
10209,兆豐國際商業銀行,本國銀行,佔放款%,29.61,LN_SME_RATE
10209,兆豐國際商業銀行,本國銀行,市佔率,6.75,MARKET_RATE
10209,花旗,本國銀行,對中小企業,7119000000,LN_SME
10209,花旗,本國銀行,佔放款%,3.93,LN_SME_RATE
10209,花旗,本國銀行,市佔率,0.15,MARKET_RATE
10209,澳盛,本國銀行,對中小企業,1692000000,LN_SME
10209,澳盛,本國銀行,佔放款%,1.67,LN_SME_RATE
10209,澳盛,本國銀行,市佔率,0.04,MARKET_RATE
10209,中華開發工業銀行,本國銀行,對中小企業,396000000,LN_SME
10209,中華開發工業銀行,本國銀行,佔放款%,0.62,LN_SME_RATE
10209,中華開發工業銀行,本國銀行,市佔率,0.01,MARKET_RATE
10209,臺灣工業銀行,本國銀行,對中小企業,2346000000,LN_SME
10209,臺灣工業銀行,本國銀行,佔放款%,3.34,LN_SME_RATE
10209,臺灣工業銀行,本國銀行,市佔率,0.05,MARKET_RATE
10209,匯豐,本國銀行,對中小企業,2029000000,LN_SME
10209,匯豐,本國銀行,佔放款%,1.19,LN_SME_RATE
10209,匯豐,本國銀行,市佔率,0.04,MARKET_RATE
10209,大台北商業銀行,本國銀行,對中小企業,4181000000,LN_SME
10209,大台北商業銀行,本國銀行,佔放款%,11.24,LN_SME_RATE
10209,大台北商業銀行,本國銀行,市佔率,0.09,MARKET_RATE
10209,華泰商業銀行,本國銀行,對中小企業,25309000000,LN_SME
10209,華泰商業銀行,本國銀行,佔放款%,32.97,LN_SME_RATE
10209,華泰商業銀行,本國銀行,市佔率,0.54,MARKET_RATE
10209,臺灣新光商業銀行,本國銀行,對中小企業,112076000000,LN_SME
10209,臺灣新光商業銀行,本國銀行,佔放款%,28.14,LN_SME_RATE
10209,臺灣新光商業銀行,本國銀行,市佔率,2.4,MARKET_RATE
10209,陽信商業銀行,本國銀行,對中小企業,59911000000,LN_SME
10209,陽信商業銀行,本國銀行,佔放款%,30.57,LN_SME_RATE
10209,陽信商業銀行,本國銀行,市佔率,1.28,MARKET_RATE
10209,板信商業銀行,本國銀行,對中小企業,23121000000,LN_SME
10209,板信商業銀行,本國銀行,佔放款%,24.61,LN_SME_RATE
10209,板信商業銀行,本國銀行,市佔率,0.49,MARKET_RATE
10209,三信商業銀行,本國銀行,對中小企業,18250000000,LN_SME
10209,三信商業銀行,本國銀行,佔放款%,18.98,LN_SME_RATE
10209,三信商業銀行,本國銀行,市佔率,0.39,MARKET_RATE
10209,聯邦商業銀行,本國銀行,對中小企業,32985000000,LN_SME
10209,聯邦商業銀行,本國銀行,佔放款%,14.25,LN_SME_RATE
10209,聯邦商業銀行,本國銀行,市佔率,0.71,MARKET_RATE
10209,遠東國際商業銀行,本國銀行,對中小企業,16298000000,LN_SME
10209,遠東國際商業銀行,本國銀行,佔放款%,5.53,LN_SME_RATE
10209,遠東國際商業銀行,本國銀行,市佔率,0.35,MARKET_RATE
10209,元大商業銀行,本國銀行,對中小企業,83208000000,LN_SME
10209,元大商業銀行,本國銀行,佔放款%,23.92,LN_SME_RATE
10209,元大商業銀行,本國銀行,市佔率,1.78,MARKET_RATE
10209,永豐商業銀行,本國銀行,對中小企業,115175000000,LN_SME
10209,永豐商業銀行,本國銀行,佔放款%,18.64,LN_SME_RATE
10209,永豐商業銀行,本國銀行,市佔率,2.46,MARKET_RATE
10209,玉山商業銀行,本國銀行,對中小企業,211410000000,LN_SME
10209,玉山商業銀行,本國銀行,佔放款%,29.26,LN_SME_RATE
10209,玉山商業銀行,本國銀行,市佔率,4.52,MARKET_RATE
10209,萬泰商業銀行,本國銀行,對中小企業,14935000000,LN_SME
