年月,銀行,銀行類別,項目,數值
9910,總計,全體總和,對中小企業,3527101000000
9910,總計,全體總和,佔放款%,19.34
9910,總計,全體總和,市佔率,100.0
9910,臺灣銀行,本國銀行,對中小企業,226992000000
9910,臺灣銀行,本國銀行,佔放款%,11.77
9910,臺灣銀行,本國銀行,市佔率,6.44
9910,臺灣土地銀行,本國銀行,對中小企業,243335000000
9910,臺灣土地銀行,本國銀行,佔放款%,15.19
9910,臺灣土地銀行,本國銀行,市佔率,6.9
9910,合作金庫商業銀行,本國銀行,對中小企業,428458000000
9910,合作金庫商業銀行,本國銀行,佔放款%,24.7
9910,合作金庫商業銀行,本國銀行,市佔率,12.15
9910,第一商業銀行,本國銀行,對中小企業,435035000000
9910,第一商業銀行,本國銀行,佔放款%,40.87
9910,第一商業銀行,本國銀行,市佔率,12.33
9910,華南商業銀行,本國銀行,對中小企業,288631000000
9910,華南商業銀行,本國銀行,佔放款%,25.62
9910,華南商業銀行,本國銀行,市佔率,8.18
9910,彰化商業銀行,本國銀行,對中小企業,241832000000
9910,彰化商業銀行,本國銀行,佔放款%,24.98
9910,彰化商業銀行,本國銀行,市佔率,6.86
9910,上海商業儲蓄銀行,本國銀行,對中小企業,103599000000
9910,上海商業儲蓄銀行,本國銀行,佔放款%,35.24
9910,上海商業儲蓄銀行,本國銀行,市佔率,2.94
9910,台北富邦銀行,本國銀行,對中小企業,73031000000
9910,台北富邦銀行,本國銀行,佔放款%,9.4
9910,台北富邦銀行,本國銀行,市佔率,2.07
9910,國泰世華商業銀行,本國銀行,對中小企業,90091000000
9910,國泰世華商業銀行,本國銀行,佔放款%,11.56
9910,國泰世華商業銀行,本國銀行,市佔率,2.55
9910,中國輸出入銀行,本國銀行,對中小企業,6468000000
9910,中國輸出入銀行,本國銀行,佔放款%,13.59
9910,中國輸出入銀行,本國銀行,市佔率,0.18
9910,高雄銀行,本國銀行,對中小企業,32294000000
9910,高雄銀行,本國銀行,佔放款%,21.41
9910,高雄銀行,本國銀行,市佔率,0.92
9910,兆豐國際商業銀行,本國銀行,對中小企業,230561000000
9910,兆豐國際商業銀行,本國銀行,佔放款%,24.49
9910,兆豐國際商業銀行,本國銀行,市佔率,6.54
9910,花旗,本國銀行,對中小企業,7818000000
9910,花旗,本國銀行,佔放款%,5.42
