年月,銀行,銀行類別,項目,數值
10009,總計,全體總和,對中小企業,4079217000000
10009,總計,全體總和,佔放款%,20.87
10009,總計,全體總和,市佔率,100.0
10009,臺灣銀行,本國銀行,對中小企業,259099000000
10009,臺灣銀行,本國銀行,佔放款%,12.98
10009,臺灣銀行,本國銀行,市佔率,6.35
10009,臺灣土地銀行,本國銀行,對中小企業,280977000000
10009,臺灣土地銀行,本國銀行,佔放款%,17.1
10009,臺灣土地銀行,本國銀行,市佔率,6.89
10009,合作金庫商業銀行,本國銀行,對中小企業,471429000000
10009,合作金庫商業銀行,本國銀行,佔放款%,25.81
10009,合作金庫商業銀行,本國銀行,市佔率,11.56
10009,第一商業銀行,本國銀行,對中小企業,515683000000
10009,第一商業銀行,本國銀行,佔放款%,42.82
10009,第一商業銀行,本國銀行,市佔率,12.64
10009,華南商業銀行,本國銀行,對中小企業,354037000000
10009,華南商業銀行,本國銀行,佔放款%,28.67
10009,華南商業銀行,本國銀行,市佔率,8.68
10009,彰化商業銀行,本國銀行,對中小企業,284738000000
10009,彰化商業銀行,本國銀行,佔放款%,27.9
10009,彰化商業銀行,本國銀行,市佔率,6.98
10009,上海商業儲蓄銀行,本國銀行,對中小企業,123059000000
10009,上海商業儲蓄銀行,本國銀行,佔放款%,37.02
10009,上海商業儲蓄銀行,本國銀行,市佔率,3.02
10009,台北富邦銀行,本國銀行,對中小企業,85367000000
10009,台北富邦銀行,本國銀行,佔放款%,10.55
10009,台北富邦銀行,本國銀行,市佔率,2.09
10009,國泰世華商業銀行,本國銀行,對中小企業,109134000000
10009,國泰世華商業銀行,本國銀行,佔放款%,12.55
10009,國泰世華商業銀行,本國銀行,市佔率,2.68
10009,中國輸出入銀行,本國銀行,對中小企業,6862000000
10009,中國輸出入銀行,本國銀行,佔放款%,13.63
10009,中國輸出入銀行,本國銀行,市佔率,0.17
10009,高雄銀行,本國銀行,對中小企業,36439000000
10009,高雄銀行,本國銀行,佔放款%,23.37
10009,高雄銀行,本國銀行,市佔率,0.89
10009,兆豐國際商業銀行,本國銀行,對中小企業,264771000000
10009,兆豐國際商業銀行,本國銀行,佔放款%,26.52
10009,兆豐國際商業銀行,本國銀行,市佔率,6.49
10009,花旗,本國銀行,對中小企業,7945000000
10009,花旗,本國銀行,佔放款%,4.61
10009,花旗,本國銀行,市佔率,0.19
10009,中華開發工業銀行,本國銀行,對中小企業,348000000
