年月,銀行,銀行類別,項目,數值,欄位名稱
10201,總計,全體總和,對中小企業,4439714000000,LN_SME
10201,總計,全體總和,佔放款%,22.01,LN_SME_RATE
10201,總計,全體總和,市佔率,100.0,MARKET_RATE
10201,臺灣銀行,本國銀行,對中小企業,291818000000,LN_SME
10201,臺灣銀行,本國銀行,佔放款%,14.18,LN_SME_RATE
10201,臺灣銀行,本國銀行,市佔率,6.57,MARKET_RATE
10201,臺灣土地銀行,本國銀行,對中小企業,309651000000,LN_SME
10201,臺灣土地銀行,本國銀行,佔放款%,17.93,LN_SME_RATE
10201,臺灣土地銀行,本國銀行,市佔率,6.97,MARKET_RATE
10201,合作金庫商業銀行,本國銀行,對中小企業,475810000000,LN_SME
10201,合作金庫商業銀行,本國銀行,佔放款%,28.07,LN_SME_RATE
10201,合作金庫商業銀行,本國銀行,市佔率,10.72,MARKET_RATE
10201,第一商業銀行,本國銀行,對中小企業,520938000000,LN_SME
10201,第一商業銀行,本國銀行,佔放款%,41.64,LN_SME_RATE
10201,第一商業銀行,本國銀行,市佔率,11.73,MARKET_RATE
10201,華南商業銀行,本國銀行,對中小企業,358577000000,LN_SME
10201,華南商業銀行,本國銀行,佔放款%,29.07,LN_SME_RATE
10201,華南商業銀行,本國銀行,市佔率,8.08,MARKET_RATE
10201,彰化商業銀行,本國銀行,對中小企業,305153000000,LN_SME
10201,彰化商業銀行,本國銀行,佔放款%,30.15,LN_SME_RATE
10201,彰化商業銀行,本國銀行,市佔率,6.87,MARKET_RATE
10201,上海商業儲蓄銀行,本國銀行,對中小企業,136852000000,LN_SME
10201,上海商業儲蓄銀行,本國銀行,佔放款%,38.03,LN_SME_RATE
10201,上海商業儲蓄銀行,本國銀行,市佔率,3.08,MARKET_RATE
10201,台北富邦銀行,本國銀行,對中小企業,85561000000,LN_SME
10201,台北富邦銀行,本國銀行,佔放款%,9.06,LN_SME_RATE
10201,台北富邦銀行,本國銀行,市佔率,1.93,MARKET_RATE
10201,國泰世華商業銀行,本國銀行,對中小企業,105447000000,LN_SME
10201,國泰世華商業銀行,本國銀行,佔放款%,12.52,LN_SME_RATE
10201,國泰世華商業銀行,本國銀行,市佔率,2.38,MARKET_RATE
10201,中國輸出入銀行,本國銀行,對中小企業,6700000000,LN_SME
10201,中國輸出入銀行,本國銀行,佔放款%,13.16,LN_SME_RATE
