年月,銀行,銀行類別,項目,數值,欄位名稱
9702,總計,全體總和,對中小企業,3110445000000,LN_SME
9702,總計,全體總和,佔放款%,18.27,LN_SME_RATE
9702,總計,全體總和,市佔率,100.0,MARKET_RATE
9702,中央信託局,本國銀行,對中小企業,0,LN_SME
9702,中央信託局,本國銀行,佔放款%,0.0,LN_SME_RATE
9702,中央信託局,本國銀行,市佔率,0.0,MARKET_RATE
9702,臺灣銀行,本國銀行,對中小企業,203449000000,LN_SME
9702,臺灣銀行,本國銀行,佔放款%,10.98,LN_SME_RATE
9702,臺灣銀行,本國銀行,市佔率,6.54,MARKET_RATE
9702,臺灣土地銀行,本國銀行,對中小企業,183370000000,LN_SME
9702,臺灣土地銀行,本國銀行,佔放款%,12.45,LN_SME_RATE
9702,臺灣土地銀行,本國銀行,市佔率,5.9,MARKET_RATE
9702,合作金庫商業銀行,本國銀行,對中小企業,346766000000,LN_SME
9702,合作金庫商業銀行,本國銀行,佔放款%,20.4,LN_SME_RATE
9702,合作金庫商業銀行,本國銀行,市佔率,11.15,MARKET_RATE
9702,第一商業銀行,本國銀行,對中小企業,321971000000,LN_SME
9702,第一商業銀行,本國銀行,佔放款%,34.7,LN_SME_RATE
9702,第一商業銀行,本國銀行,市佔率,10.35,MARKET_RATE
9702,華南商業銀行,本國銀行,對中小企業,274658000000,LN_SME
9702,華南商業銀行,本國銀行,佔放款%,28.27,LN_SME_RATE
9702,華南商業銀行,本國銀行,市佔率,8.83,MARKET_RATE
9702,彰化商業銀行,本國銀行,對中小企業,211887000000,LN_SME
9702,彰化商業銀行,本國銀行,佔放款%,25.41,LN_SME_RATE
9702,彰化商業銀行,本國銀行,市佔率,6.81,MARKET_RATE
9702,花旗,本國銀行,對中小企業,26330000000,LN_SME
9702,花旗,本國銀行,佔放款%,22.61,LN_SME_RATE
9702,花旗,本國銀行,市佔率,0.85,MARKET_RATE
9702,上海商業儲蓄銀行,本國銀行,對中小企業,66794000000,LN_SME
9702,上海商業儲蓄銀行,本國銀行,佔放款%,28.08,LN_SME_RATE
9702,上海商業儲蓄銀行,本國銀行,市佔率,2.15,MARKET_RATE
9702,台北富邦銀行,本國銀行,對中小企業,79808000000,LN_SME
9702,台北富邦銀行,本國銀行,佔放款%,12.76,LN_SME_RATE
9702,台北富邦銀行,本國銀行,市佔率,2.57,MARKET_RATE
9702,國泰世華商業銀行,本國銀行,對中小企業,77189000000,LN_SME
9702,國泰世華商業銀行,本國銀行,佔放款%,10.96,LN_SME_RATE
9702,國泰世華商業銀行,本國銀行,市佔率,2.48,MARKET_RATE
9702,中國輸出入銀行,本國銀行,對中小企業,4329000000,LN_SME
9702,中國輸出入銀行,本國銀行,佔放款%,13.35,LN_SME_RATE
9702,中國輸出入銀行,本國銀行,市佔率,0.14,MARKET_RATE
9702,高雄銀行,本國銀行,對中小企業,21848000000,LN_SME
9702,高雄銀行,本國銀行,佔放款%,19.7,LN_SME_RATE
9702,高雄銀行,本國銀行,市佔率,0.7,MARKET_RATE
9702,兆豐國際商業銀行,本國銀行,對中小企業,199604000000,LN_SME
9702,兆豐國際商業銀行,本國銀行,佔放款%,22.3,LN_SME_RATE
9702,兆豐國際商業銀行,本國銀行,市佔率,6.42,MARKET_RATE
9702,中華開發工業銀行,本國銀行,對中小企業,4217000000,LN_SME
9702,中華開發工業銀行,本國銀行,佔放款%,5.78,LN_SME_RATE
9702,中華開發工業銀行,本國銀行,市佔率,0.14,MARKET_RATE
9702,臺灣工業銀行,本國銀行,對中小企業,3646000000,LN_SME
9702,臺灣工業銀行,本國銀行,佔放款%,6.41,LN_SME_RATE
9702,臺灣工業銀行,本國銀行,市佔率,0.12,MARKET_RATE
9702,稻江商業銀行,本國銀行,對中小企業,2003000000,LN_SME
9702,稻江商業銀行,本國銀行,佔放款%,7.81,LN_SME_RATE
9702,稻江商業銀行,本國銀行,市佔率,0.06,MARKET_RATE
9702,華泰商業銀行,本國銀行,對中小企業,15296000000,LN_SME
9702,華泰商業銀行,本國銀行,佔放款%,17.68,LN_SME_RATE
9702,華泰商業銀行,本國銀行,市佔率,0.49,MARKET_RATE
9702,臺灣新光商業銀行,本國銀行,對中小企業,28943000000,LN_SME
9702,臺灣新光商業銀行,本國銀行,佔放款%,10.7,LN_SME_RATE
9702,臺灣新光商業銀行,本國銀行,市佔率,0.93,MARKET_RATE
9702,陽信商業銀行,本國銀行,對中小企業,24432000000,LN_SME
9702,陽信商業銀行,本國銀行,佔放款%,14.4,LN_SME_RATE
9702,陽信商業銀行,本國銀行,市佔率,0.79,MARKET_RATE
9702,板信商業銀行,本國銀行,對中小企業,14390000000,LN_SME
9702,板信商業銀行,本國銀行,佔放款%,11.3,LN_SME_RATE
9702,板信商業銀行,本國銀行,市佔率,0.46,MARKET_RATE
9702,三信商業銀行,本國銀行,對中小企業,9171000000,LN_SME
9702,三信商業銀行,本國銀行,佔放款%,11.44,LN_SME_RATE
9702,三信商業銀行,本國銀行,市佔率,0.29,MARKET_RATE
9702,聯邦商業銀行,本國銀行,對中小企業,31907000000,LN_SME
9702,聯邦商業銀行,本國銀行,佔放款%,15.86,LN_SME_RATE
9702,聯邦商業銀行,本國銀行,市佔率,1.03,MARKET_RATE
9702,中華商業銀行,本國銀行,對中小企業,10358000000,LN_SME
9702,中華商業銀行,本國銀行,佔放款%,15.23,LN_SME_RATE
9702,中華商業銀行,本國銀行,市佔率,0.33,MARKET_RATE
9702,遠東國際商業銀行,本國銀行,對中小企業,11133000000,LN_SME
9702,遠東國際商業銀行,本國銀行,佔放款%,5.44,LN_SME_RATE
9702,遠東國際商業銀行,本國銀行,市佔率,0.36,MARKET_RATE
9702,元大商業銀行,本國銀行,對中小企業,40272000000,LN_SME
9702,元大商業銀行,本國銀行,佔放款%,18.01,LN_SME_RATE
9702,元大商業銀行,本國銀行,市佔率,1.29,MARKET_RATE
9702,永豐商業銀行,本國銀行,對中小企業,70769000000,LN_SME
9702,永豐商業銀行,本國銀行,佔放款%,13.05,LN_SME_RATE
9702,永豐商業銀行,本國銀行,市佔率,2.28,MARKET_RATE
9702,玉山商業銀行,本國銀行,對中小企業,118342000000,LN_SME
9702,玉山商業銀行,本國銀行,佔放款%,24.14,LN_SME_RATE
9702,玉山商業銀行,本國銀行,市佔率,3.8,MARKET_RATE
9702,萬泰商業銀行,本國銀行,對中小企業,25711000000,LN_SME
9702,萬泰商業銀行,本國銀行,佔放款%,22.71,LN_SME_RATE
9702,萬泰商業銀行,本國銀行,市佔率,0.83,MARKET_RATE
9702,寶華商業銀行,本國銀行,對中小企業,11996000000,LN_SME
9702,寶華商業銀行,本國銀行,佔放款%,20.72,LN_SME_RATE
9702,寶華商業銀行,本國銀行,市佔率,0.39,MARKET_RATE
9702,台新國際商業銀行,本國銀行,對中小企業,21196000000,LN_SME
