年月,銀行,銀行類別,項目,數值,欄位名稱
9801,總計,全體總和,對中小企業,3108774000000,LN_SME
9801,總計,全體總和,佔放款%,18.02,LN_SME_RATE
9801,總計,全體總和,市佔率,100.0,MARKET_RATE
9801,臺灣銀行,本國銀行,對中小企業,217474000000,LN_SME
9801,臺灣銀行,本國銀行,佔放款%,11.7,LN_SME_RATE
9801,臺灣銀行,本國銀行,市佔率,7.0,MARKET_RATE
9801,臺灣土地銀行,本國銀行,對中小企業,189038000000,LN_SME
9801,臺灣土地銀行,本國銀行,佔放款%,12.77,LN_SME_RATE
9801,臺灣土地銀行,本國銀行,市佔率,6.08,MARKET_RATE
9801,合作金庫商業銀行,本國銀行,對中小企業,381227000000,LN_SME
9801,合作金庫商業銀行,本國銀行,佔放款%,21.54,LN_SME_RATE
9801,合作金庫商業銀行,本國銀行,市佔率,12.26,MARKET_RATE
9801,第一商業銀行,本國銀行,對中小企業,327960000000,LN_SME
9801,第一商業銀行,本國銀行,佔放款%,33.39,LN_SME_RATE
9801,第一商業銀行,本國銀行,市佔率,10.55,MARKET_RATE
9801,華南商業銀行,本國銀行,對中小企業,291654000000,LN_SME
9801,華南商業銀行,本國銀行,佔放款%,28.11,LN_SME_RATE
9801,華南商業銀行,本國銀行,市佔率,9.38,MARKET_RATE
9801,彰化商業銀行,本國銀行,對中小企業,216539000000,LN_SME
9801,彰化商業銀行,本國銀行,佔放款%,25.08,LN_SME_RATE
9801,彰化商業銀行,本國銀行,市佔率,6.97,MARKET_RATE
9801,花旗,本國銀行,對中小企業,12193000000,LN_SME
9801,花旗,本國銀行,佔放款%,20.21,LN_SME_RATE
9801,花旗,本國銀行,市佔率,0.39,MARKET_RATE
9801,上海商業儲蓄銀行,本國銀行,對中小企業,72642000000,LN_SME
9801,上海商業儲蓄銀行,本國銀行,佔放款%,28.82,LN_SME_RATE
9801,上海商業儲蓄銀行,本國銀行,市佔率,2.34,MARKET_RATE
9801,台北富邦銀行,本國銀行,對中小企業,79877000000,LN_SME
9801,台北富邦銀行,本國銀行,佔放款%,11.06,LN_SME_RATE
9801,台北富邦銀行,本國銀行,市佔率,2.57,MARKET_RATE
9801,國泰世華商業銀行,本國銀行,對中小企業,83055000000,LN_SME
9801,國泰世華商業銀行,本國銀行,佔放款%,11.64,LN_SME_RATE
