年月,銀行,銀行類別,項目,數值,欄位名稱
9908,總計,全體總和,對中小企業,3457655000000,LN_SME
9908,總計,全體總和,佔放款%,19.05,LN_SME_RATE
9908,總計,全體總和,市佔率,100.0,MARKET_RATE
9908,臺灣銀行,本國銀行,對中小企業,223859000000,LN_SME
9908,臺灣銀行,本國銀行,佔放款%,11.57,LN_SME_RATE
9908,臺灣銀行,本國銀行,市佔率,6.47,MARKET_RATE
9908,臺灣土地銀行,本國銀行,對中小企業,236568000000,LN_SME
9908,臺灣土地銀行,本國銀行,佔放款%,14.96,LN_SME_RATE
9908,臺灣土地銀行,本國銀行,市佔率,6.84,MARKET_RATE
9908,合作金庫商業銀行,本國銀行,對中小企業,421800000000,LN_SME
9908,合作金庫商業銀行,本國銀行,佔放款%,24.29,LN_SME_RATE
9908,合作金庫商業銀行,本國銀行,市佔率,12.2,MARKET_RATE
9908,第一商業銀行,本國銀行,對中小企業,420900000000,LN_SME
9908,第一商業銀行,本國銀行,佔放款%,39.78,LN_SME_RATE
9908,第一商業銀行,本國銀行,市佔率,12.17,MARKET_RATE
9908,華南商業銀行,本國銀行,對中小企業,289037000000,LN_SME
9908,華南商業銀行,本國銀行,佔放款%,25.7,LN_SME_RATE
9908,華南商業銀行,本國銀行,市佔率,8.36,MARKET_RATE
9908,彰化商業銀行,本國銀行,對中小企業,236955000000,LN_SME
9908,彰化商業銀行,本國銀行,佔放款%,25.11,LN_SME_RATE
9908,彰化商業銀行,本國銀行,市佔率,6.85,MARKET_RATE
9908,上海商業儲蓄銀行,本國銀行,對中小企業,94749000000,LN_SME
9908,上海商業儲蓄銀行,本國銀行,佔放款%,32.52,LN_SME_RATE
9908,上海商業儲蓄銀行,本國銀行,市佔率,2.74,MARKET_RATE
9908,台北富邦銀行,本國銀行,對中小企業,71512000000,LN_SME
9908,台北富邦銀行,本國銀行,佔放款%,9.13,LN_SME_RATE
9908,台北富邦銀行,本國銀行,市佔率,2.07,MARKET_RATE
9908,國泰世華商業銀行,本國銀行,對中小企業,88030000000,LN_SME
9908,國泰世華商業銀行,本國銀行,佔放款%,11.64,LN_SME_RATE
9908,國泰世華商業銀行,本國銀行,市佔率,2.55,MARKET_RATE
9908,中國輸出入銀行,本國銀行,對中小企業,6342000000,LN_SME
9908,中國輸出入銀行,本國銀行,佔放款%,13.44,LN_SME_RATE
9908,中國輸出入銀行,本國銀行,市佔率,0.18,MARKET_RATE
9908,高雄銀行,本國銀行,對中小企業,30967000000,LN_SME
9908,高雄銀行,本國銀行,佔放款%,21.02,LN_SME_RATE
9908,高雄銀行,本國銀行,市佔率,0.9,MARKET_RATE
9908,兆豐國際商業銀行,本國銀行,對中小企業,225164000000,LN_SME
9908,兆豐國際商業銀行,本國銀行,佔放款%,24.29,LN_SME_RATE
9908,兆豐國際商業銀行,本國銀行,市佔率,6.51,MARKET_RATE
9908,花旗,本國銀行,對中小企業,7508000000,LN_SME
9908,花旗,本國銀行,佔放款%,5.19,LN_SME_RATE
9908,花旗,本國銀行,市佔率,0.22,MARKET_RATE
9908,中華開發工業銀行,本國銀行,對中小企業,1906000000,LN_SME
9908,中華開發工業銀行,本國銀行,佔放款%,3.44,LN_SME_RATE
9908,中華開發工業銀行,本國銀行,市佔率,0.06,MARKET_RATE
9908,臺灣工業銀行,本國銀行,對中小企業,4334000000,LN_SME
9908,臺灣工業銀行,本國銀行,佔放款%,8.15,LN_SME_RATE
9908,臺灣工業銀行,本國銀行,市佔率,0.13,MARKET_RATE
9908,匯豐,本國銀行,對中小企業,7870000000,LN_SME
9908,匯豐,本國銀行,佔放款%,6.48,LN_SME_RATE
9908,匯豐,本國銀行,市佔率,0.23,MARKET_RATE
9908,大台北商業銀行,本國銀行,對中小企業,1648000000,LN_SME
9908,大台北商業銀行,本國銀行,佔放款%,5.8,LN_SME_RATE
9908,大台北商業銀行,本國銀行,市佔率,0.05,MARKET_RATE
9908,華泰商業銀行,本國銀行,對中小企業,22133000000,LN_SME
9908,華泰商業銀行,本國銀行,佔放款%,25.26,LN_SME_RATE
9908,華泰商業銀行,本國銀行,市佔率,0.64,MARKET_RATE
9908,臺灣新光商業銀行,本國銀行,對中小企業,35631000000,LN_SME
9908,臺灣新光商業銀行,本國銀行,佔放款%,12.33,LN_SME_RATE
9908,臺灣新光商業銀行,本國銀行,市佔率,1.03,MARKET_RATE
9908,陽信商業銀行,本國銀行,對中小企業,23728000000,LN_SME
9908,陽信商業銀行,本國銀行,佔放款%,14.38,LN_SME_RATE
9908,陽信商業銀行,本國銀行,市佔率,0.69,MARKET_RATE
9908,板信商業銀行,本國銀行,對中小企業,20663000000,LN_SME
9908,板信商業銀行,本國銀行,佔放款%,19.01,LN_SME_RATE
9908,板信商業銀行,本國銀行,市佔率,0.6,MARKET_RATE
9908,三信商業銀行,本國銀行,對中小企業,11121000000,LN_SME
9908,三信商業銀行,本國銀行,佔放款%,13.88,LN_SME_RATE
9908,三信商業銀行,本國銀行,市佔率,0.32,MARKET_RATE
9908,聯邦商業銀行,本國銀行,對中小企業,23993000000,LN_SME
9908,聯邦商業銀行,本國銀行,佔放款%,13.51,LN_SME_RATE
9908,聯邦商業銀行,本國銀行,市佔率,0.69,MARKET_RATE
9908,遠東國際商業銀行,本國銀行,對中小企業,9620000000,LN_SME
9908,遠東國際商業銀行,本國銀行,佔放款%,4.5,LN_SME_RATE
9908,遠東國際商業銀行,本國銀行,市佔率,0.28,MARKET_RATE
