年月,銀行,銀行類別,項目,數值,欄位名稱
9512,總計,全體總和,對中小企業,2830335000000,LN_SME
9512,總計,全體總和,佔放款%,17.16,LN_SME_RATE
9512,總計,全體總和,市佔率,100.0,MARKET_RATE
9512,中央信託局,本國銀行,對中小企業,3127000000,LN_SME
9512,中央信託局,本國銀行,佔放款%,1.46,LN_SME_RATE
9512,中央信託局,本國銀行,市佔率,0.11,MARKET_RATE
9512,中國農民銀行,本國銀行,對中小企業,0,LN_SME
9512,中國農民銀行,本國銀行,佔放款%,0.0,LN_SME_RATE
9512,中國農民銀行,本國銀行,市佔率,0.0,MARKET_RATE
9512,交通銀行,本國銀行,對中小企業,0,LN_SME
9512,交通銀行,本國銀行,佔放款%,0.0,LN_SME_RATE
9512,交通銀行,本國銀行,市佔率,0.0,MARKET_RATE
9512,臺灣銀行,本國銀行,對中小企業,135851000000,LN_SME
9512,臺灣銀行,本國銀行,佔放款%,9.68,LN_SME_RATE
9512,臺灣銀行,本國銀行,市佔率,4.8,MARKET_RATE
9512,臺灣土地銀行,本國銀行,對中小企業,150983000000,LN_SME
9512,臺灣土地銀行,本國銀行,佔放款%,11.24,LN_SME_RATE
9512,臺灣土地銀行,本國銀行,市佔率,5.33,MARKET_RATE
9512,合作金庫商業銀行,本國銀行,對中小企業,304274000000,LN_SME
9512,合作金庫商業銀行,本國銀行,佔放款%,17.82,LN_SME_RATE
9512,合作金庫商業銀行,本國銀行,市佔率,10.75,MARKET_RATE
9512,第一商業銀行,本國銀行,對中小企業,303692000000,LN_SME
9512,第一商業銀行,本國銀行,佔放款%,34.99,LN_SME_RATE
9512,第一商業銀行,本國銀行,市佔率,10.73,MARKET_RATE
9512,華南商業銀行,本國銀行,對中小企業,255850000000,LN_SME
9512,華南商業銀行,本國銀行,佔放款%,26.3,LN_SME_RATE
9512,華南商業銀行,本國銀行,市佔率,9.04,MARKET_RATE
9512,彰化商業銀行,本國銀行,對中小企業,198678000000,LN_SME
9512,彰化商業銀行,本國銀行,佔放款%,24.95,LN_SME_RATE
9512,彰化商業銀行,本國銀行,市佔率,7.02,MARKET_RATE
