年月,銀行,銀行類別,項目,數值,欄位名稱
9605,總計,全體總和,對中小企業,2922463000000,LN_SME
9605,總計,全體總和,佔放款%,17.45,LN_SME_RATE
9605,總計,全體總和,市佔率,100.0,MARKET_RATE
9605,中央信託局,本國銀行,對中小企業,3946000000,LN_SME
9605,中央信託局,本國銀行,佔放款%,1.86,LN_SME_RATE
9605,中央信託局,本國銀行,市佔率,0.14,MARKET_RATE
9605,中國農民銀行,本國銀行,對中小企業,0,LN_SME
9605,中國農民銀行,本國銀行,佔放款%,0.0,LN_SME_RATE
9605,中國農民銀行,本國銀行,市佔率,0.0,MARKET_RATE
9605,交通銀行,本國銀行,對中小企業,0,LN_SME
9605,交通銀行,本國銀行,佔放款%,0.0,LN_SME_RATE
9605,交通銀行,本國銀行,市佔率,0.0,MARKET_RATE
9605,臺灣銀行,本國銀行,對中小企業,148534000000,LN_SME
9605,臺灣銀行,本國銀行,佔放款%,10.2,LN_SME_RATE
9605,臺灣銀行,本國銀行,市佔率,5.08,MARKET_RATE
9605,臺灣土地銀行,本國銀行,對中小企業,159386000000,LN_SME
9605,臺灣土地銀行,本國銀行,佔放款%,11.73,LN_SME_RATE
9605,臺灣土地銀行,本國銀行,市佔率,5.45,MARKET_RATE
9605,合作金庫商業銀行,本國銀行,對中小企業,312927000000,LN_SME
9605,合作金庫商業銀行,本國銀行,佔放款%,17.96,LN_SME_RATE
9605,合作金庫商業銀行,本國銀行,市佔率,10.71,MARKET_RATE
9605,第一商業銀行,本國銀行,對中小企業,304096000000,LN_SME
9605,第一商業銀行,本國銀行,佔放款%,34.14,LN_SME_RATE
9605,第一商業銀行,本國銀行,市佔率,10.41,MARKET_RATE
9605,華南商業銀行,本國銀行,對中小企業,260582000000,LN_SME
9605,華南商業銀行,本國銀行,佔放款%,26.17,LN_SME_RATE
9605,華南商業銀行,本國銀行,市佔率,8.92,MARKET_RATE
9605,彰化商業銀行,本國銀行,對中小企業,208892000000,LN_SME
9605,彰化商業銀行,本國銀行,佔放款%,26.39,LN_SME_RATE
9605,彰化商業銀行,本國銀行,市佔率,7.15,MARKET_RATE
9605,華僑商業銀行,本國銀行,對中小企業,34243000000,LN_SME
9605,華僑商業銀行,本國銀行,佔放款%,20.88,LN_SME_RATE
9605,華僑商業銀行,本國銀行,市佔率,1.17,MARKET_RATE
9605,上海商業儲蓄銀行,本國銀行,對中小企業,64385000000,LN_SME
9605,上海商業儲蓄銀行,本國銀行,佔放款%,28.6,LN_SME_RATE
9605,上海商業儲蓄銀行,本國銀行,市佔率,2.2,MARKET_RATE
9605,台北富邦銀行,本國銀行,對中小企業,72812000000,LN_SME
9605,台北富邦銀行,本國銀行,佔放款%,11.58,LN_SME_RATE
9605,台北富邦銀行,本國銀行,市佔率,2.49,MARKET_RATE
9605,國泰世華商業銀行,本國銀行,對中小企業,76376000000,LN_SME
9605,國泰世華商業銀行,本國銀行,佔放款%,11.21,LN_SME_RATE
9605,國泰世華商業銀行,本國銀行,市佔率,2.61,MARKET_RATE
9605,中國輸出入銀行,本國銀行,對中小企業,3726000000,LN_SME
9605,中國輸出入銀行,本國銀行,佔放款%,16.76,LN_SME_RATE
9605,中國輸出入銀行,本國銀行,市佔率,0.13,MARKET_RATE
9605,高雄銀行,本國銀行,對中小企業,22426000000,LN_SME
9605,高雄銀行,本國銀行,佔放款%,21.59,LN_SME_RATE
9605,高雄銀行,本國銀行,市佔率,0.77,MARKET_RATE
9605,兆豐國際商業銀行,本國銀行,對中小企業,171565000000,LN_SME
9605,兆豐國際商業銀行,本國銀行,佔放款%,19.43,LN_SME_RATE
9605,兆豐國際商業銀行,本國銀行,市佔率,5.87,MARKET_RATE
9605,中華開發工業銀行,本國銀行,對中小企業,3731000000,LN_SME
9605,中華開發工業銀行,本國銀行,佔放款%,5.41,LN_SME_RATE
9605,中華開發工業銀行,本國銀行,市佔率,0.13,MARKET_RATE
9605,臺灣工業銀行,本國銀行,對中小企業,4214000000,LN_SME
9605,臺灣工業銀行,本國銀行,佔放款%,9.06,LN_SME_RATE
9605,臺灣工業銀行,本國銀行,市佔率,0.14,MARKET_RATE
9605,華泰商業銀行,本國銀行,對中小企業,12438000000,LN_SME
9605,華泰商業銀行,本國銀行,佔放款%,15.55,LN_SME_RATE
9605,華泰商業銀行,本國銀行,市佔率,0.43,MARKET_RATE
9605,臺灣新光商業銀行,本國銀行,對中小企業,22059000000,LN_SME
9605,臺灣新光商業銀行,本國銀行,佔放款%,9.16,LN_SME_RATE
9605,臺灣新光商業銀行,本國銀行,市佔率,0.75,MARKET_RATE
9605,陽信商業銀行,本國銀行,對中小企業,27914000000,LN_SME
9605,陽信商業銀行,本國銀行,佔放款%,14.43,LN_SME_RATE
9605,陽信商業銀行,本國銀行,市佔率,0.96,MARKET_RATE
9605,板信商業銀行,本國銀行,對中小企業,17872000000,LN_SME
9605,板信商業銀行,本國銀行,佔放款%,12.57,LN_SME_RATE
9605,板信商業銀行,本國銀行,市佔率,0.61,MARKET_RATE
9605,三信商業銀行,本國銀行,對中小企業,9192000000,LN_SME
9605,三信商業銀行,本國銀行,佔放款%,11.43,LN_SME_RATE
9605,三信商業銀行,本國銀行,市佔率,0.31,MARKET_RATE
9605,第七商業銀行,本國銀行,對中小企業,0,LN_SME
9605,第七商業銀行,本國銀行,佔放款%,0.0,LN_SME_RATE
9605,第七商業銀行,本國銀行,市佔率,0.0,MARKET_RATE
9605,聯邦商業銀行,本國銀行,對中小企業,34376000000,LN_SME
9605,聯邦商業銀行,本國銀行,佔放款%,16.32,LN_SME_RATE
