年月,銀行,銀行類別,項目,數值,欄位名稱
9607,總計,全體總和,對中小企業,2974961000000,LN_SME
9607,總計,全體總和,佔放款%,17.65,LN_SME_RATE
9607,總計,全體總和,市佔率,100.0,MARKET_RATE
9607,中央信託局,本國銀行,對中小企業,0,LN_SME
9607,中央信託局,本國銀行,佔放款%,0.0,LN_SME_RATE
9607,中央信託局,本國銀行,市佔率,0.0,MARKET_RATE
9607,交通銀行,本國銀行,對中小企業,0,LN_SME
9607,交通銀行,本國銀行,佔放款%,0.0,LN_SME_RATE
9607,交通銀行,本國銀行,市佔率,0.0,MARKET_RATE
9607,臺灣銀行,本國銀行,對中小企業,160530000000,LN_SME
9607,臺灣銀行,本國銀行,佔放款%,9.24,LN_SME_RATE
9607,臺灣銀行,本國銀行,市佔率,5.4,MARKET_RATE
9607,臺灣土地銀行,本國銀行,對中小企業,162361000000,LN_SME
9607,臺灣土地銀行,本國銀行,佔放款%,11.93,LN_SME_RATE
9607,臺灣土地銀行,本國銀行,市佔率,5.46,MARKET_RATE
9607,合作金庫商業銀行,本國銀行,對中小企業,318070000000,LN_SME
9607,合作金庫商業銀行,本國銀行,佔放款%,18.26,LN_SME_RATE
9607,合作金庫商業銀行,本國銀行,市佔率,10.69,MARKET_RATE
9607,第一商業銀行,本國銀行,對中小企業,310728000000,LN_SME
9607,第一商業銀行,本國銀行,佔放款%,34.34,LN_SME_RATE
9607,第一商業銀行,本國銀行,市佔率,10.44,MARKET_RATE
9607,華南商業銀行,本國銀行,對中小企業,264499000000,LN_SME
9607,華南商業銀行,本國銀行,佔放款%,26.54,LN_SME_RATE
9607,華南商業銀行,本國銀行,市佔率,8.89,MARKET_RATE
9607,彰化商業銀行,本國銀行,對中小企業,211679000000,LN_SME
9607,彰化商業銀行,本國銀行,佔放款%,26.74,LN_SME_RATE
9607,彰化商業銀行,本國銀行,市佔率,7.12,MARKET_RATE
9607,華僑商業銀行,本國銀行,對中小企業,33614000000,LN_SME
9607,華僑商業銀行,本國銀行,佔放款%,21.09,LN_SME_RATE
9607,華僑商業銀行,本國銀行,市佔率,1.13,MARKET_RATE
9607,上海商業儲蓄銀行,本國銀行,對中小企業,68926000000,LN_SME
9607,上海商業儲蓄銀行,本國銀行,佔放款%,29.23,LN_SME_RATE
9607,上海商業儲蓄銀行,本國銀行,市佔率,2.32,MARKET_RATE
9607,台北富邦銀行,本國銀行,對中小企業,73821000000,LN_SME
9607,台北富邦銀行,本國銀行,佔放款%,12.34,LN_SME_RATE
9607,台北富邦銀行,本國銀行,市佔率,2.48,MARKET_RATE
9607,國泰世華商業銀行,本國銀行,對中小企業,76536000000,LN_SME
9607,國泰世華商業銀行,本國銀行,佔放款%,11.06,LN_SME_RATE
9607,國泰世華商業銀行,本國銀行,市佔率,2.57,MARKET_RATE
9607,中國輸出入銀行,本國銀行,對中小企業,3994000000,LN_SME
