年月,銀行,銀行類別,項目,數值,欄位名稱
9802,總計,全體總和,對中小企業,3069157000000,LN_SME
9802,總計,全體總和,佔放款%,18.01,LN_SME_RATE
9802,總計,全體總和,市佔率,100.0,MARKET_RATE
9802,臺灣銀行,本國銀行,對中小企業,217018000000,LN_SME
9802,臺灣銀行,本國銀行,佔放款%,11.48,LN_SME_RATE
9802,臺灣銀行,本國銀行,市佔率,7.07,MARKET_RATE
9802,臺灣土地銀行,本國銀行,對中小企業,189374000000,LN_SME
9802,臺灣土地銀行,本國銀行,佔放款%,13.19,LN_SME_RATE
9802,臺灣土地銀行,本國銀行,市佔率,6.17,MARKET_RATE
9802,合作金庫商業銀行,本國銀行,對中小企業,381591000000,LN_SME
9802,合作金庫商業銀行,本國銀行,佔放款%,22.13,LN_SME_RATE
9802,合作金庫商業銀行,本國銀行,市佔率,12.43,MARKET_RATE
9802,第一商業銀行,本國銀行,對中小企業,321545000000,LN_SME
9802,第一商業銀行,本國銀行,佔放款%,33.22,LN_SME_RATE
9802,第一商業銀行,本國銀行,市佔率,10.48,MARKET_RATE
9802,華南商業銀行,本國銀行,對中小企業,277375000000,LN_SME
9802,華南商業銀行,本國銀行,佔放款%,27.62,LN_SME_RATE
9802,華南商業銀行,本國銀行,市佔率,9.04,MARKET_RATE
9802,彰化商業銀行,本國銀行,對中小企業,210832000000,LN_SME
9802,彰化商業銀行,本國銀行,佔放款%,24.39,LN_SME_RATE
9802,彰化商業銀行,本國銀行,市佔率,6.87,MARKET_RATE
9802,花旗,本國銀行,對中小企業,10467000000,LN_SME
9802,花旗,本國銀行,佔放款%,19.06,LN_SME_RATE
9802,花旗,本國銀行,市佔率,0.34,MARKET_RATE
9802,上海商業儲蓄銀行,本國銀行,對中小企業,71105000000,LN_SME
9802,上海商業儲蓄銀行,本國銀行,佔放款%,28.16,LN_SME_RATE
9802,上海商業儲蓄銀行,本國銀行,市佔率,2.32,MARKET_RATE
9802,台北富邦銀行,本國銀行,對中小企業,77412000000,LN_SME
9802,台北富邦銀行,本國銀行,佔放款%,10.79,LN_SME_RATE
9802,台北富邦銀行,本國銀行,市佔率,2.52,MARKET_RATE
9802,國泰世華商業銀行,本國銀行,對中小企業,81679000000,LN_SME
9802,國泰世華商業銀行,本國銀行,佔放款%,11.56,LN_SME_RATE
9802,國泰世華商業銀行,本國銀行,市佔率,2.66,MARKET_RATE
9802,中國輸出入銀行,本國銀行,對中小企業,4408000000,LN_SME
9802,中國輸出入銀行,本國銀行,佔放款%,12.53,LN_SME_RATE
9802,中國輸出入銀行,本國銀行,市佔率,0.14,MARKET_RATE
9802,高雄銀行,本國銀行,對中小企業,24450000000,LN_SME
9802,高雄銀行,本國銀行,佔放款%,18.06,LN_SME_RATE
9802,高雄銀行,本國銀行,市佔率,0.8,MARKET_RATE
9802,兆豐國際商業銀行,本國銀行,對中小企業,198784000000,LN_SME
9802,兆豐國際商業銀行,本國銀行,佔放款%,21.31,LN_SME_RATE
9802,兆豐國際商業銀行,本國銀行,市佔率,6.48,MARKET_RATE
9802,中華開發工業銀行,本國銀行,對中小企業,2482000000,LN_SME
9802,中華開發工業銀行,本國銀行,佔放款%,3.49,LN_SME_RATE
9802,中華開發工業銀行,本國銀行,市佔率,0.08,MARKET_RATE
9802,臺灣工業銀行,本國銀行,對中小企業,3086000000,LN_SME
9802,臺灣工業銀行,本國銀行,佔放款%,5.39,LN_SME_RATE
9802,臺灣工業銀行,本國銀行,市佔率,0.1,MARKET_RATE
9802,大台北商業銀行,本國銀行,對中小企業,1717000000,LN_SME
9802,大台北商業銀行,本國銀行,佔放款%,6.32,LN_SME_RATE
9802,大台北商業銀行,本國銀行,市佔率,0.06,MARKET_RATE
9802,華泰商業銀行,本國銀行,對中小企業,16342000000,LN_SME
9802,華泰商業銀行,本國銀行,佔放款%,20.39,LN_SME_RATE
9802,華泰商業銀行,本國銀行,市佔率,0.53,MARKET_RATE
9802,臺灣新光商業銀行,本國銀行,對中小企業,33774000000,LN_SME
9802,臺灣新光商業銀行,本國銀行,佔放款%,12.47,LN_SME_RATE
9802,臺灣新光商業銀行,本國銀行,市佔率,1.1,MARKET_RATE
9802,陽信商業銀行,本國銀行,對中小企業,22284000000,LN_SME
9802,陽信商業銀行,本國銀行,佔放款%,13.89,LN_SME_RATE
9802,陽信商業銀行,本國銀行,市佔率,0.73,MARKET_RATE
9802,板信商業銀行,本國銀行,對中小企業,15889000000,LN_SME
9802,板信商業銀行,本國銀行,佔放款%,13.46,LN_SME_RATE
9802,板信商業銀行,本國銀行,市佔率,0.52,MARKET_RATE
9802,三信商業銀行,本國銀行,對中小企業,8933000000,LN_SME
9802,三信商業銀行,本國銀行,佔放款%,11.73,LN_SME_RATE
9802,三信商業銀行,本國銀行,市佔率,0.29,MARKET_RATE
9802,聯邦商業銀行,本國銀行,對中小企業,23810000000,LN_SME
9802,聯邦商業銀行,本國銀行,佔放款%,13.65,LN_SME_RATE
9802,聯邦商業銀行,本國銀行,市佔率,0.78,MARKET_RATE
9802,中華商業銀行,本國銀行,對中小企業,0,LN_SME
9802,中華商業銀行,本國銀行,佔放款%,0.0,LN_SME_RATE
9802,中華商業銀行,本國銀行,市佔率,0.0,MARKET_RATE
9802,遠東國際商業銀行,本國銀行,對中小企業,8907000000,LN_SME
9802,遠東國際商業銀行,本國銀行,佔放款%,4.59,LN_SME_RATE
9802,遠東國際商業銀行,本國銀行,市佔率,0.29,MARKET_RATE
9802,元大商業銀行,本國銀行,對中小企業,42365000000,LN_SME
9802,元大商業銀行,本國銀行,佔放款%,18.93,LN_SME_RATE
9802,元大商業銀行,本國銀行,市佔率,1.38,MARKET_RATE
9802,永豐商業銀行,本國銀行,對中小企業,67099000000,LN_SME
9802,永豐商業銀行,本國銀行,佔放款%,12.58,LN_SME_RATE
9802,永豐商業銀行,本國銀行,市佔率,2.19,MARKET_RATE
9802,玉山商業銀行,本國銀行,對中小企業,115165000000,LN_SME
9802,玉山商業銀行,本國銀行,佔放款%,23.24,LN_SME_RATE
9802,玉山商業銀行,本國銀行,市佔率,3.75,MARKET_RATE
9802,萬泰商業銀行,本國銀行,對中小企業,22355000000,LN_SME
9802,萬泰商業銀行,本國銀行,佔放款%,24.1,LN_SME_RATE
9802,萬泰商業銀行,本國銀行,市佔率,0.73,MARKET_RATE
9802,寶華商業銀行,本國銀行,對中小企業,0,LN_SME
9802,寶華商業銀行,本國銀行,佔放款%,0.0,LN_SME_RATE
9802,寶華商業銀行,本國銀行,市佔率,0.0,MARKET_RATE
9802,台新國際商業銀行,本國銀行,對中小企業,12214000000,LN_SME
9802,台新國際商業銀行,本國銀行,佔放款%,2.59,LN_SME_RATE
9802,台新國際商業銀行,本國銀行,市佔率,0.4,MARKET_RATE
9802,大眾商業銀行,本國銀行,對中小企業,6241000000,LN_SME
9802,大眾商業銀行,本國銀行,佔放款%,3.17,LN_SME_RATE
9802,大眾商業銀行,本國銀行,市佔率,0.2,MARKET_RATE
9802,日盛國際商業銀行,本國銀行,對中小企業,9089000000,LN_SME
9802,日盛國際商業銀行,本國銀行,佔放款%,7.13,LN_SME_RATE
9802,日盛國際商業銀行,本國銀行,市佔率,0.3,MARKET_RATE
9802,安泰商業銀行,本國銀行,對中小企業,56039000000,LN_SME
9802,安泰商業銀行,本國銀行,佔放款%,31.37,LN_SME_RATE
9802,安泰商業銀行,本國銀行,市佔率,1.83,MARKET_RATE
9802,中國信託商業銀行,本國銀行,對中小企業,76371000000,LN_SME
9802,中國信託商業銀行,本國銀行,佔放款%,10.47,LN_SME_RATE
9802,中國信託商業銀行,本國銀行,市佔率,2.49,MARKET_RATE
9802,慶豐商業銀行,本國銀行,對中小企業,4707000000,LN_SME
9802,慶豐商業銀行,本國銀行,佔放款%,14.03,LN_SME_RATE
9802,慶豐商業銀行,本國銀行,市佔率,0.15,MARKET_RATE
9802,臺灣中小企業銀行,本國銀行,對中小企業,292867000000,LN_SME
9802,臺灣中小企業銀行,本國銀行,佔放款%,36.22,LN_SME_RATE
9802,臺灣中小企業銀行,本國銀行,市佔率,9.54,MARKET_RATE
9802,渣打國際商業銀行,本國銀行,對中小企業,21749000000,LN_SME
9802,渣打國際商業銀行,本國銀行,佔放款%,7.2,LN_SME_RATE
9802,渣打國際商業銀行,本國銀行,市佔率,0.71,MARKET_RATE
9802,台中商業銀行,本國銀行,對中小企業,71314000000,LN_SME
9802,台中商業銀行,本國銀行,佔放款%,35.22,LN_SME_RATE
9802,台中商業銀行,本國銀行,市佔率,2.32,MARKET_RATE
9802,京城商業銀行,本國銀行,對中小企業,23237000000,LN_SME
9802,京城商業銀行,本國銀行,佔放款%,22.92,LN_SME_RATE
9802,京城商業銀行,本國銀行,市佔率,0.76,MARKET_RATE
9802,外國銀行在台分行,本國銀行,對中小企業,45080000000,LN_SME
9802,外國銀行在台分行,本國銀行,佔放款%,7.59,LN_SME_RATE
9802,外國銀行在台分行,本國銀行,市佔率,1.47,MARKET_RATE
