年月,銀行,銀行類別,項目,數值,欄位名稱
9911,總計,全體總和,對中小企業,3577380000000,LN_SME
9911,總計,全體總和,佔放款%,19.55,LN_SME_RATE
9911,總計,全體總和,市佔率,100.0,MARKET_RATE
9911,臺灣銀行,本國銀行,對中小企業,231925000000,LN_SME
9911,臺灣銀行,本國銀行,佔放款%,12.01,LN_SME_RATE
9911,臺灣銀行,本國銀行,市佔率,6.48,MARKET_RATE
9911,臺灣土地銀行,本國銀行,對中小企業,250048000000,LN_SME
9911,臺灣土地銀行,本國銀行,佔放款%,15.7,LN_SME_RATE
9911,臺灣土地銀行,本國銀行,市佔率,6.99,MARKET_RATE
9911,合作金庫商業銀行,本國銀行,對中小企業,429151000000,LN_SME
9911,合作金庫商業銀行,本國銀行,佔放款%,24.84,LN_SME_RATE
9911,合作金庫商業銀行,本國銀行,市佔率,12.0,MARKET_RATE
9911,第一商業銀行,本國銀行,對中小企業,444999000000,LN_SME
9911,第一商業銀行,本國銀行,佔放款%,41.2,LN_SME_RATE
9911,第一商業銀行,本國銀行,市佔率,12.44,MARKET_RATE
9911,華南商業銀行,本國銀行,對中小企業,291527000000,LN_SME
9911,華南商業銀行,本國銀行,佔放款%,25.73,LN_SME_RATE
9911,華南商業銀行,本國銀行,市佔率,8.15,MARKET_RATE
9911,彰化商業銀行,本國銀行,對中小企業,248225000000,LN_SME
9911,彰化商業銀行,本國銀行,佔放款%,25.59,LN_SME_RATE
9911,彰化商業銀行,本國銀行,市佔率,6.94,MARKET_RATE
9911,上海商業儲蓄銀行,本國銀行,對中小企業,107336000000,LN_SME
9911,上海商業儲蓄銀行,本國銀行,佔放款%,35.85,LN_SME_RATE
9911,上海商業儲蓄銀行,本國銀行,市佔率,3.0,MARKET_RATE
9911,台北富邦銀行,本國銀行,對中小企業,71779000000,LN_SME
9911,台北富邦銀行,本國銀行,佔放款%,9.32,LN_SME_RATE
9911,台北富邦銀行,本國銀行,市佔率,2.01,MARKET_RATE
9911,國泰世華商業銀行,本國銀行,對中小企業,90936000000,LN_SME
9911,國泰世華商業銀行,本國銀行,佔放款%,11.74,LN_SME_RATE
9911,國泰世華商業銀行,本國銀行,市佔率,2.54,MARKET_RATE
9911,中國輸出入銀行,本國銀行,對中小企業,6528000000,LN_SME
9911,中國輸出入銀行,本國銀行,佔放款%,13.74,LN_SME_RATE
9911,中國輸出入銀行,本國銀行,市佔率,0.18,MARKET_RATE
