年月,銀行,銀行類別,項目,數值,欄位名稱
9905,總計,全體總和,對中小企業,3324519000000,LN_SME
9905,總計,全體總和,佔放款%,18.66,LN_SME_RATE
9905,總計,全體總和,市佔率,100.0,MARKET_RATE
9905,臺灣銀行,本國銀行,對中小企業,226558000000,LN_SME
9905,臺灣銀行,本國銀行,佔放款%,11.63,LN_SME_RATE
9905,臺灣銀行,本國銀行,市佔率,6.81,MARKET_RATE
9905,臺灣土地銀行,本國銀行,對中小企業,224355000000,LN_SME
9905,臺灣土地銀行,本國銀行,佔放款%,14.34,LN_SME_RATE
9905,臺灣土地銀行,本國銀行,市佔率,6.75,MARKET_RATE
9905,合作金庫商業銀行,本國銀行,對中小企業,411184000000,LN_SME
9905,合作金庫商業銀行,本國銀行,佔放款%,23.95,LN_SME_RATE
9905,合作金庫商業銀行,本國銀行,市佔率,12.37,MARKET_RATE
9905,第一商業銀行,本國銀行,對中小企業,389700000000,LN_SME
9905,第一商業銀行,本國銀行,佔放款%,38.68,LN_SME_RATE
9905,第一商業銀行,本國銀行,市佔率,11.72,MARKET_RATE
9905,華南商業銀行,本國銀行,對中小企業,283649000000,LN_SME
9905,華南商業銀行,本國銀行,佔放款%,26.22,LN_SME_RATE
9905,華南商業銀行,本國銀行,市佔率,8.53,MARKET_RATE
9905,彰化商業銀行,本國銀行,對中小企業,222529000000,LN_SME
9905,彰化商業銀行,本國銀行,佔放款%,23.92,LN_SME_RATE
9905,彰化商業銀行,本國銀行,市佔率,6.69,MARKET_RATE
9905,上海商業儲蓄銀行,本國銀行,對中小企業,86995000000,LN_SME
9905,上海商業儲蓄銀行,本國銀行,佔放款%,30.26,LN_SME_RATE
9905,上海商業儲蓄銀行,本國銀行,市佔率,2.62,MARKET_RATE
9905,台北富邦銀行,本國銀行,對中小企業,71337000000,LN_SME
9905,台北富邦銀行,本國銀行,佔放款%,9.02,LN_SME_RATE
9905,台北富邦銀行,本國銀行,市佔率,2.15,MARKET_RATE
9905,國泰世華商業銀行,本國銀行,對中小企業,87321000000,LN_SME
9905,國泰世華商業銀行,本國銀行,佔放款%,11.63,LN_SME_RATE
9905,國泰世華商業銀行,本國銀行,市佔率,2.63,MARKET_RATE
9905,中國輸出入銀行,本國銀行,對中小企業,5919000000,LN_SME
9905,中國輸出入銀行,本國銀行,佔放款%,12.38,LN_SME_RATE
9905,中國輸出入銀行,本國銀行,市佔率,0.18,MARKET_RATE
