年月,銀行,銀行類別,項目,數值,欄位名稱
9703,總計,全體總和,對中小企業,3078972000000,LN_SME
9703,總計,全體總和,佔放款%,18.01,LN_SME_RATE
9703,總計,全體總和,市佔率,100.0,MARKET_RATE
9703,中央信託局,本國銀行,對中小企業,0,LN_SME
9703,中央信託局,本國銀行,佔放款%,0.0,LN_SME_RATE
9703,中央信託局,本國銀行,市佔率,0.0,MARKET_RATE
9703,臺灣銀行,本國銀行,對中小企業,207590000000,LN_SME
9703,臺灣銀行,本國銀行,佔放款%,10.99,LN_SME_RATE
9703,臺灣銀行,本國銀行,市佔率,6.74,MARKET_RATE
9703,臺灣土地銀行,本國銀行,對中小企業,181665000000,LN_SME
9703,臺灣土地銀行,本國銀行,佔放款%,12.51,LN_SME_RATE
9703,臺灣土地銀行,本國銀行,市佔率,5.9,MARKET_RATE
9703,合作金庫商業銀行,本國銀行,對中小企業,352393000000,LN_SME
9703,合作金庫商業銀行,本國銀行,佔放款%,20.88,LN_SME_RATE
9703,合作金庫商業銀行,本國銀行,市佔率,11.45,MARKET_RATE
9703,第一商業銀行,本國銀行,對中小企業,323054000000,LN_SME
9703,第一商業銀行,本國銀行,佔放款%,35.13,LN_SME_RATE
9703,第一商業銀行,本國銀行,市佔率,10.49,MARKET_RATE
9703,華南商業銀行,本國銀行,對中小企業,276392000000,LN_SME
9703,華南商業銀行,本國銀行,佔放款%,27.75,LN_SME_RATE
9703,華南商業銀行,本國銀行,市佔率,8.98,MARKET_RATE
9703,彰化商業銀行,本國銀行,對中小企業,211589000000,LN_SME
9703,彰化商業銀行,本國銀行,佔放款%,25.34,LN_SME_RATE
9703,彰化商業銀行,本國銀行,市佔率,6.87,MARKET_RATE
9703,花旗,本國銀行,對中小企業,26118000000,LN_SME
9703,花旗,本國銀行,佔放款%,22.91,LN_SME_RATE
9703,花旗,本國銀行,市佔率,0.85,MARKET_RATE
9703,上海商業儲蓄銀行,本國銀行,對中小企業,67602000000,LN_SME
9703,上海商業儲蓄銀行,本國銀行,佔放款%,27.81,LN_SME_RATE
9703,上海商業儲蓄銀行,本國銀行,市佔率,2.2,MARKET_RATE
9703,台北富邦銀行,本國銀行,對中小企業,78670000000,LN_SME
9703,台北富邦銀行,本國銀行,佔放款%,12.17,LN_SME_RATE
9703,台北富邦銀行,本國銀行,市佔率,2.56,MARKET_RATE
9703,國泰世華商業銀行,本國銀行,對中小企業,78833000000,LN_SME
9703,國泰世華商業銀行,本國銀行,佔放款%,11.13,LN_SME_RATE
9703,國泰世華商業銀行,本國銀行,市佔率,2.56,MARKET_RATE
9703,中國輸出入銀行,本國銀行,對中小企業,4236000000,LN_SME
9703,中國輸出入銀行,本國銀行,佔放款%,13.08,LN_SME_RATE
9703,中國輸出入銀行,本國銀行,市佔率,0.14,MARKET_RATE
9703,高雄銀行,本國銀行,對中小企業,21917000000,LN_SME
9703,高雄銀行,本國銀行,佔放款%,19.19,LN_SME_RATE
9703,高雄銀行,本國銀行,市佔率,0.71,MARKET_RATE
9703,兆豐國際商業銀行,本國銀行,對中小企業,201942000000,LN_SME
9703,兆豐國際商業銀行,本國銀行,佔放款%,22.07,LN_SME_RATE
9703,兆豐國際商業銀行,本國銀行,市佔率,6.56,MARKET_RATE
9703,中華開發工業銀行,本國銀行,對中小企業,3866000000,LN_SME
9703,中華開發工業銀行,本國銀行,佔放款%,5.4,LN_SME_RATE
9703,中華開發工業銀行,本國銀行,市佔率,0.13,MARKET_RATE
9703,臺灣工業銀行,本國銀行,對中小企業,4182000000,LN_SME
9703,臺灣工業銀行,本國銀行,佔放款%,7.25,LN_SME_RATE
9703,臺灣工業銀行,本國銀行,市佔率,0.14,MARKET_RATE
9703,稻江商業銀行,本國銀行,對中小企業,2067000000,LN_SME
9703,稻江商業銀行,本國銀行,佔放款%,8.05,LN_SME_RATE
9703,稻江商業銀行,本國銀行,市佔率,0.07,MARKET_RATE
9703,華泰商業銀行,本國銀行,對中小企業,15525000000,LN_SME
9703,華泰商業銀行,本國銀行,佔放款%,17.99,LN_SME_RATE
9703,華泰商業銀行,本國銀行,市佔率,0.5,MARKET_RATE
9703,臺灣新光商業銀行,本國銀行,對中小企業,29411000000,LN_SME
9703,臺灣新光商業銀行,本國銀行,佔放款%,10.77,LN_SME_RATE
9703,臺灣新光商業銀行,本國銀行,市佔率,0.96,MARKET_RATE
9703,陽信商業銀行,本國銀行,對中小企業,24516000000,LN_SME
9703,陽信商業銀行,本國銀行,佔放款%,14.49,LN_SME_RATE
9703,陽信商業銀行,本國銀行,市佔率,0.8,MARKET_RATE
9703,板信商業銀行,本國銀行,對中小企業,13880000000,LN_SME
9703,板信商業銀行,本國銀行,佔放款%,11.09,LN_SME_RATE
9703,板信商業銀行,本國銀行,市佔率,0.45,MARKET_RATE
9703,三信商業銀行,本國銀行,對中小企業,9383000000,LN_SME
9703,三信商業銀行,本國銀行,佔放款%,11.62,LN_SME_RATE
9703,三信商業銀行,本國銀行,市佔率,0.3,MARKET_RATE
9703,聯邦商業銀行,本國銀行,對中小企業,31529000000,LN_SME
9703,聯邦商業銀行,本國銀行,佔放款%,15.79,LN_SME_RATE
9703,聯邦商業銀行,本國銀行,市佔率,1.02,MARKET_RATE
9703,中華商業銀行,本國銀行,對中小企業,0,LN_SME
9703,中華商業銀行,本國銀行,佔放款%,0.0,LN_SME_RATE
9703,中華商業銀行,本國銀行,市佔率,0.0,MARKET_RATE
9703,遠東國際商業銀行,本國銀行,對中小企業,11157000000,LN_SME
9703,遠東國際商業銀行,本國銀行,佔放款%,5.4,LN_SME_RATE
9703,遠東國際商業銀行,本國銀行,市佔率,0.36,MARKET_RATE
9703,元大商業銀行,本國銀行,對中小企業,40738000000,LN_SME
9703,元大商業銀行,本國銀行,佔放款%,18.25,LN_SME_RATE
9703,元大商業銀行,本國銀行,市佔率,1.32,MARKET_RATE
9703,永豐商業銀行,本國銀行,對中小企業,70272000000,LN_SME
9703,永豐商業銀行,本國銀行,佔放款%,13.05,LN_SME_RATE
9703,永豐商業銀行,本國銀行,市佔率,2.28,MARKET_RATE
9703,玉山商業銀行,本國銀行,對中小企業,119386000000,LN_SME
9703,玉山商業銀行,本國銀行,佔放款%,24.17,LN_SME_RATE
9703,玉山商業銀行,本國銀行,市佔率,3.88,MARKET_RATE
9703,萬泰商業銀行,本國銀行,對中小企業,26035000000,LN_SME
9703,萬泰商業銀行,本國銀行,佔放款%,23.23,LN_SME_RATE
9703,萬泰商業銀行,本國銀行,市佔率,0.85,MARKET_RATE
9703,寶華商業銀行,本國銀行,對中小企業,10636000000,LN_SME
9703,寶華商業銀行,本國銀行,佔放款%,19.11,LN_SME_RATE
9703,寶華商業銀行,本國銀行,市佔率,0.35,MARKET_RATE
9703,台新國際商業銀行,本國銀行,對中小企業,20558000000,LN_SME
9703,台新國際商業銀行,本國銀行,佔放款%,3.86,LN_SME_RATE
9703,台新國際商業銀行,本國銀行,市佔率,0.67,MARKET_RATE
9703,大眾商業銀行,本國銀行,對中小企業,9584000000,LN_SME
9703,大眾商業銀行,本國銀行,佔放款%,4.67,LN_SME_RATE
9703,大眾商業銀行,本國銀行,市佔率,0.31,MARKET_RATE
9703,日盛國際商業銀行,本國銀行,對中小企業,12586000000,LN_SME
9703,日盛國際商業銀行,本國銀行,佔放款%,8.5,LN_SME_RATE
9703,日盛國際商業銀行,本國銀行,市佔率,0.41,MARKET_RATE
9703,安泰商業銀行,本國銀行,對中小企業,58385000000,LN_SME
9703,安泰商業銀行,本國銀行,佔放款%,33.29,LN_SME_RATE
9703,安泰商業銀行,本國銀行,市佔率,1.9,MARKET_RATE
9703,中國信託商業銀行,本國銀行,對中小企業,60872000000,LN_SME
9703,中國信託商業銀行,本國銀行,佔放款%,8.65,LN_SME_RATE
9703,中國信託商業銀行,本國銀行,市佔率,1.98,MARKET_RATE
9703,慶豐商業銀行,本國銀行,對中小企業,9843000000,LN_SME
9703,慶豐商業銀行,本國銀行,佔放款%,20.02,LN_SME_RATE
9703,慶豐商業銀行,本國銀行,市佔率,0.32,MARKET_RATE
9703,臺灣中小企業銀行,本國銀行,對中小企業,287054000000,LN_SME
9703,臺灣中小企業銀行,本國銀行,佔放款%,36.07,LN_SME_RATE
9703,臺灣中小企業銀行,本國銀行,市佔率,9.32,MARKET_RATE
9703,渣打國際商業銀行,本國銀行,對中小企業,27545000000,LN_SME
9703,渣打國際商業銀行,本國銀行,佔放款%,9.81,LN_SME_RATE
9703,渣打國際商業銀行,本國銀行,市佔率,0.89,MARKET_RATE
9703,台中商業銀行,本國銀行,對中小企業,69170000000,LN_SME
9703,台中商業銀行,本國銀行,佔放款%,35.67,LN_SME_RATE
9703,台中商業銀行,本國銀行,市佔率,2.25,MARKET_RATE
9703,京城商業銀行,本國銀行,對中小企業,29732000000,LN_SME
9703,京城商業銀行,本國銀行,佔放款%,23.6,LN_SME_RATE
9703,京城商業銀行,本國銀行,市佔率,0.97,MARKET_RATE
9703,花蓮區中小企業銀行,本國銀行,對中小企業,0,LN_SME
9703,花蓮區中小企業銀行,本國銀行,佔放款%,0.0,LN_SME_RATE
9703,花蓮區中小企業銀行,本國銀行,市佔率,0.0,MARKET_RATE
9703,臺東區中小企業銀行,本國銀行,對中小企業,0,LN_SME
9703,臺東區中小企業銀行,本國銀行,佔放款%,0.0,LN_SME_RATE
9703,臺東區中小企業銀行,本國銀行,市佔率,0.0,MARKET_RATE
9703,外國銀行在台分行,本國銀行,對中小企業,49058000000,LN_SME
9703,外國銀行在台分行,本國銀行,佔放款%,8.05,LN_SME_RATE
9703,外國銀行在台分行,本國銀行,市佔率,1.59,MARKET_RATE
