年月,銀行,銀行類別,項目,數值
9701,總計,全體總和,對中小企業,3113299000000
9701,總計,全體總和,佔放款%,18.23
9701,總計,全體總和,市佔率,100.0
9701,中央信託局,本國銀行,對中小企業,0
9701,中央信託局,本國銀行,佔放款%,0.0
9701,中央信託局,本國銀行,市佔率,0.0
9701,臺灣銀行,本國銀行,對中小企業,201774000000
9701,臺灣銀行,本國銀行,佔放款%,10.95
9701,臺灣銀行,本國銀行,市佔率,6.48
9701,臺灣土地銀行,本國銀行,對中小企業,182036000000
9701,臺灣土地銀行,本國銀行,佔放款%,12.44
9701,臺灣土地銀行,本國銀行,市佔率,5.85
9701,合作金庫商業銀行,本國銀行,對中小企業,346473000000
9701,合作金庫商業銀行,本國銀行,佔放款%,20.36
9701,合作金庫商業銀行,本國銀行,市佔率,11.13
9701,第一商業銀行,本國銀行,對中小企業,324669000000
9701,第一商業銀行,本國銀行,佔放款%,34.75
9701,第一商業銀行,本國銀行,市佔率,10.43
9701,華南商業銀行,本國銀行,對中小企業,273743000000
9701,華南商業銀行,本國銀行,佔放款%,27.6
9701,華南商業銀行,本國銀行,市佔率,8.79
9701,彰化商業銀行,本國銀行,對中小企業,214084000000
9701,彰化商業銀行,本國銀行,佔放款%,25.45
9701,彰化商業銀行,本國銀行,市佔率,6.88
9701,花旗,本國銀行,對中小企業,26449000000
9701,花旗,本國銀行,佔放款%,22.03
9701,花旗,本國銀行,市佔率,0.85
9701,上海商業儲蓄銀行,本國銀行,對中小企業,66202000000
9701,上海商業儲蓄銀行,本國銀行,佔放款%,27.86
9701,上海商業儲蓄銀行,本國銀行,市佔率,2.13
9701,台北富邦銀行,本國銀行,對中小企業,80560000000
9701,台北富邦銀行,本國銀行,佔放款%,13.21
9701,台北富邦銀行,本國銀行,市佔率,2.59
9701,國泰世華商業銀行,本國銀行,對中小企業,77076000000
9701,國泰世華商業銀行,本國銀行,佔放款%,10.94
9701,國泰世華商業銀行,本國銀行,市佔率,2.48
9701,中國輸出入銀行,本國銀行,對中小企業,4566000000
9701,中國輸出入銀行,本國銀行,佔放款%,16.11
9701,中國輸出入銀行,本國銀行,市佔率,0.15
9701,高雄銀行,本國銀行,對中小企業,21643000000
9701,高雄銀行,本國銀行,佔放款%,19.87
9701,高雄銀行,本國銀行,市佔率,0.7
9701,兆豐國際商業銀行,本國銀行,對中小企業,196824000000
9701,兆豐國際商業銀行,本國銀行,佔放款%,21.99
9701,兆豐國際商業銀行,本國銀行,市佔率,6.32
9701,中華開發工業銀行,本國銀行,對中小企業,4273000000
9701,中華開發工業銀行,本國銀行,佔放款%,5.77
9701,中華開發工業銀行,本國銀行,市佔率,0.14
9701,臺灣工業銀行,本國銀行,對中小企業,3656000000
9701,臺灣工業銀行,本國銀行,佔放款%,6.55
9701,臺灣工業銀行,本國銀行,市佔率,0.12
9701,稻江商業銀行,本國銀行,對中小企業,1765000000
9701,稻江商業銀行,本國銀行,佔放款%,6.92
9701,稻江商業銀行,本國銀行,市佔率,0.06
9701,華泰商業銀行,本國銀行,對中小企業,15125000000
9701,華泰商業銀行,本國銀行,佔放款%,17.53
9701,華泰商業銀行,本國銀行,市佔率,0.49
9701,臺灣新光商業銀行,本國銀行,對中小企業,27775000000
9701,臺灣新光商業銀行,本國銀行,佔放款%,10.33
9701,臺灣新光商業銀行,本國銀行,市佔率,0.89
9701,陽信商業銀行,本國銀行,對中小企業,24780000000
9701,陽信商業銀行,本國銀行,佔放款%,14.6
9701,陽信商業銀行,本國銀行,市佔率,0.8
9701,板信商業銀行,本國銀行,對中小企業,14712000000
9701,板信商業銀行,本國銀行,佔放款%,11.39
9701,板信商業銀行,本國銀行,市佔率,0.47
9701,三信商業銀行,本國銀行,對中小企業,9161000000
9701,三信商業銀行,本國銀行,佔放款%,11.4
9701,三信商業銀行,本國銀行,市佔率,0.29
9701,第七商業銀行,本國銀行,對中小企業,0
9701,第七商業銀行,本國銀行,佔放款%,0.0
9701,第七商業銀行,本國銀行,市佔率,0.0
9701,聯邦商業銀行,本國銀行,對中小企業,31629000000
9701,聯邦商業銀行,本國銀行,佔放款%,15.59
9701,聯邦商業銀行,本國銀行,市佔率,1.02
9701,中華商業銀行,本國銀行,對中小企業,10624000000
9701,中華商業銀行,本國銀行,佔放款%,15.27
9701,中華商業銀行,本國銀行,市佔率,0.34
9701,遠東國際商業銀行,本國銀行,對中小企業,11594000000
9701,遠東國際商業銀行,本國銀行,佔放款%,5.6
9701,遠東國際商業銀行,本國銀行,市佔率,0.37
9701,元大商業銀行,本國銀行,對中小企業,39789000000
9701,元大商業銀行,本國銀行,佔放款%,17.49
