年月,銀行,銀行類別,項目,數值,欄位名稱
9906,總計,全體總和,對中小企業,3389591000000,LN_SME
9906,總計,全體總和,佔放款%,18.96,LN_SME_RATE
9906,總計,全體總和,市佔率,100.0,MARKET_RATE
9906,臺灣銀行,本國銀行,對中小企業,228229000000,LN_SME
9906,臺灣銀行,本國銀行,佔放款%,11.63,LN_SME_RATE
9906,臺灣銀行,本國銀行,市佔率,6.73,MARKET_RATE
9906,臺灣土地銀行,本國銀行,對中小企業,231012000000,LN_SME
9906,臺灣土地銀行,本國銀行,佔放款%,14.91,LN_SME_RATE
9906,臺灣土地銀行,本國銀行,市佔率,6.82,MARKET_RATE
9906,合作金庫商業銀行,本國銀行,對中小企業,414451000000,LN_SME
9906,合作金庫商業銀行,本國銀行,佔放款%,24.14,LN_SME_RATE
9906,合作金庫商業銀行,本國銀行,市佔率,12.23,MARKET_RATE
9906,第一商業銀行,本國銀行,對中小企業,400331000000,LN_SME
9906,第一商業銀行,本國銀行,佔放款%,39.05,LN_SME_RATE
9906,第一商業銀行,本國銀行,市佔率,11.81,MARKET_RATE
9906,華南商業銀行,本國銀行,對中小企業,289566000000,LN_SME
9906,華南商業銀行,本國銀行,佔放款%,26.28,LN_SME_RATE
9906,華南商業銀行,本國銀行,市佔率,8.54,MARKET_RATE
9906,彰化商業銀行,本國銀行,對中小企業,226546000000,LN_SME
9906,彰化商業銀行,本國銀行,佔放款%,24.07,LN_SME_RATE
9906,彰化商業銀行,本國銀行,市佔率,6.68,MARKET_RATE
9906,上海商業儲蓄銀行,本國銀行,對中小企業,91037000000,LN_SME
9906,上海商業儲蓄銀行,本國銀行,佔放款%,31.19,LN_SME_RATE
9906,上海商業儲蓄銀行,本國銀行,市佔率,2.69,MARKET_RATE
9906,台北富邦銀行,本國銀行,對中小企業,73033000000,LN_SME
9906,台北富邦銀行,本國銀行,佔放款%,9.38,LN_SME_RATE
9906,台北富邦銀行,本國銀行,市佔率,2.15,MARKET_RATE
9906,國泰世華商業銀行,本國銀行,對中小企業,87250000000,LN_SME
9906,國泰世華商業銀行,本國銀行,佔放款%,11.67,LN_SME_RATE
9906,國泰世華商業銀行,本國銀行,市佔率,2.57,MARKET_RATE
9906,中國輸出入銀行,本國銀行,對中小企業,6135000000,LN_SME
9906,中國輸出入銀行,本國銀行,佔放款%,13.12,LN_SME_RATE
9906,中國輸出入銀行,本國銀行,市佔率,0.18,MARKET_RATE
9906,高雄銀行,本國銀行,對中小企業,30848000000,LN_SME
9906,高雄銀行,本國銀行,佔放款%,20.87,LN_SME_RATE
9906,高雄銀行,本國銀行,市佔率,0.91,MARKET_RATE
9906,兆豐國際商業銀行,本國銀行,對中小企業,223912000000,LN_SME
9906,兆豐國際商業銀行,本國銀行,佔放款%,25.07,LN_SME_RATE
9906,兆豐國際商業銀行,本國銀行,市佔率,6.61,MARKET_RATE
9906,花旗,本國銀行,對中小企業,7842000000,LN_SME
9906,花旗,本國銀行,佔放款%,5.75,LN_SME_RATE
9906,花旗,本國銀行,市佔率,0.23,MARKET_RATE
9906,中華開發工業銀行,本國銀行,對中小企業,2596000000,LN_SME
9906,中華開發工業銀行,本國銀行,佔放款%,4.43,LN_SME_RATE
9906,中華開發工業銀行,本國銀行,市佔率,0.08,MARKET_RATE
9906,臺灣工業銀行,本國銀行,對中小企業,3168000000,LN_SME
9906,臺灣工業銀行,本國銀行,佔放款%,5.79,LN_SME_RATE
9906,臺灣工業銀行,本國銀行,市佔率,0.09,MARKET_RATE
9906,匯豐,本國銀行,對中小企業,7863000000,LN_SME
9906,匯豐,本國銀行,佔放款%,6.77,LN_SME_RATE
9906,匯豐,本國銀行,市佔率,0.23,MARKET_RATE
9906,大台北商業銀行,本國銀行,對中小企業,1778000000,LN_SME
9906,大台北商業銀行,本國銀行,佔放款%,6.35,LN_SME_RATE
9906,大台北商業銀行,本國銀行,市佔率,0.05,MARKET_RATE
9906,華泰商業銀行,本國銀行,對中小企業,21683000000,LN_SME
9906,華泰商業銀行,本國銀行,佔放款%,25.16,LN_SME_RATE
9906,華泰商業銀行,本國銀行,市佔率,0.64,MARKET_RATE
9906,臺灣新光商業銀行,本國銀行,對中小企業,34402000000,LN_SME
9906,臺灣新光商業銀行,本國銀行,佔放款%,12.17,LN_SME_RATE
9906,臺灣新光商業銀行,本國銀行,市佔率,1.01,MARKET_RATE
9906,陽信商業銀行,本國銀行,對中小企業,24174000000,LN_SME
9906,陽信商業銀行,本國銀行,佔放款%,14.7,LN_SME_RATE
9906,陽信商業銀行,本國銀行,市佔率,0.71,MARKET_RATE
9906,板信商業銀行,本國銀行,對中小企業,17517000000,LN_SME
9906,板信商業銀行,本國銀行,佔放款%,16.12,LN_SME_RATE
9906,板信商業銀行,本國銀行,市佔率,0.52,MARKET_RATE
9906,三信商業銀行,本國銀行,對中小企業,10859000000,LN_SME
9906,三信商業銀行,本國銀行,佔放款%,14.05,LN_SME_RATE
9906,三信商業銀行,本國銀行,市佔率,0.32,MARKET_RATE
9906,聯邦商業銀行,本國銀行,對中小企業,22916000000,LN_SME
9906,聯邦商業銀行,本國銀行,佔放款%,12.95,LN_SME_RATE
9906,聯邦商業銀行,本國銀行,市佔率,0.68,MARKET_RATE
9906,遠東國際商業銀行,本國銀行,對中小企業,11177000000,LN_SME
9906,遠東國際商業銀行,本國銀行,佔放款%,5.39,LN_SME_RATE
9906,遠東國際商業銀行,本國銀行,市佔率,0.33,MARKET_RATE
9906,元大商業銀行,本國銀行,對中小企業,45775000000,LN_SME
9906,元大商業銀行,本國銀行,佔放款%,18.66,LN_SME_RATE
9906,元大商業銀行,本國銀行,市佔率,1.35,MARKET_RATE
9906,永豐商業銀行,本國銀行,對中小企業,90199000000,LN_SME
9906,永豐商業銀行,本國銀行,佔放款%,14.96,LN_SME_RATE
9906,永豐商業銀行,本國銀行,市佔率,2.66,MARKET_RATE
9906,玉山商業銀行,本國銀行,對中小企業,124598000000,LN_SME
9906,玉山商業銀行,本國銀行,佔放款%,22.66,LN_SME_RATE
9906,玉山商業銀行,本國銀行,市佔率,3.68,MARKET_RATE
9906,萬泰商業銀行,本國銀行,對中小企業,16253000000,LN_SME
9906,萬泰商業銀行,本國銀行,佔放款%,24.74,LN_SME_RATE
9906,萬泰商業銀行,本國銀行,市佔率,0.48,MARKET_RATE
9906,台新國際商業銀行,本國銀行,對中小企業,41524000000,LN_SME
9906,台新國際商業銀行,本國銀行,佔放款%,8.92,LN_SME_RATE
9906,台新國際商業銀行,本國銀行,市佔率,1.23,MARKET_RATE
9906,大眾商業銀行,本國銀行,對中小企業,5784000000,LN_SME
9906,大眾商業銀行,本國銀行,佔放款%,2.76,LN_SME_RATE
9906,大眾商業銀行,本國銀行,市佔率,0.17,MARKET_RATE
9906,日盛國際商業銀行,本國銀行,對中小企業,9297000000,LN_SME
9906,日盛國際商業銀行,本國銀行,佔放款%,8.2,LN_SME_RATE
9906,日盛國際商業銀行,本國銀行,市佔率,0.27,MARKET_RATE
9906,安泰商業銀行,本國銀行,對中小企業,47602000000,LN_SME
9906,安泰商業銀行,本國銀行,佔放款%,24.86,LN_SME_RATE
9906,安泰商業銀行,本國銀行,市佔率,1.4,MARKET_RATE
9906,中國信託商業銀行,本國銀行,對中小企業,61353000000,LN_SME
9906,中國信託商業銀行,本國銀行,佔放款%,7.96,LN_SME_RATE
9906,中國信託商業銀行,本國銀行,市佔率,1.81,MARKET_RATE
9906,慶豐商業銀行,本國銀行,對中小企業,0,LN_SME
9906,慶豐商業銀行,本國銀行,佔放款%,0.0,LN_SME_RATE
9906,慶豐商業銀行,本國銀行,市佔率,0.0,MARKET_RATE
9906,臺灣中小企業銀行,本國銀行,對中小企業,320993000000,LN_SME
9906,臺灣中小企業銀行,本國銀行,佔放款%,37.22,LN_SME_RATE
9906,臺灣中小企業銀行,本國銀行,市佔率,9.47,MARKET_RATE
9906,渣打國際商業銀行,本國銀行,對中小企業,22554000000,LN_SME
9906,渣打國際商業銀行,本國銀行,佔放款%,7.14,LN_SME_RATE
9906,渣打國際商業銀行,本國銀行,市佔率,0.67,MARKET_RATE
9906,台中商業銀行,本國銀行,對中小企業,81656000000,LN_SME
9906,台中商業銀行,本國銀行,佔放款%,35.39,LN_SME_RATE
9906,台中商業銀行,本國銀行,市佔率,2.41,MARKET_RATE
9906,京城商業銀行,本國銀行,對中小企業,18974000000,LN_SME
9906,京城商業銀行,本國銀行,佔放款%,20.05,LN_SME_RATE
9906,京城商業銀行,本國銀行,市佔率,0.56,MARKET_RATE
9906,小計,外國銀行在台分行,對中小企業,34700000000,LN_SME
9906,小計,外國銀行在台分行,佔放款%,7.6,LN_SME_RATE
9906,小計,外國銀行在台分行,市佔率,1.02,MARKET_RATE
