年月,銀行,銀行類別,項目,數值,欄位名稱
9604,臺灣新光商業銀行,本國銀行,佔放款%,9.26,LN_SME_RATE
9604,臺灣新光商業銀行,本國銀行,市佔率,0.75,MARKET_RATE
9604,陽信商業銀行,本國銀行,對中小企業,27625000000,LN_SME
9604,陽信商業銀行,本國銀行,佔放款%,14.5,LN_SME_RATE
9604,陽信商業銀行,本國銀行,市佔率,0.96,MARKET_RATE
9604,板信商業銀行,本國銀行,對中小企業,19266000000,LN_SME
9604,板信商業銀行,本國銀行,佔放款%,13.35,LN_SME_RATE
9604,板信商業銀行,本國銀行,市佔率,0.67,MARKET_RATE
9604,三信商業銀行,本國銀行,對中小企業,9191000000,LN_SME
9604,三信商業銀行,本國銀行,佔放款%,11.46,LN_SME_RATE
9604,三信商業銀行,本國銀行,市佔率,0.32,MARKET_RATE
9604,第七商業銀行,本國銀行,對中小企業,0,LN_SME
9604,第七商業銀行,本國銀行,佔放款%,0.0,LN_SME_RATE
9604,第七商業銀行,本國銀行,市佔率,0.0,MARKET_RATE
9604,聯邦商業銀行,本國銀行,對中小企業,32396000000,LN_SME
9604,聯邦商業銀行,本國銀行,佔放款%,15.34,LN_SME_RATE
9604,聯邦商業銀行,本國銀行,市佔率,1.13,MARKET_RATE
9604,中華商業銀行,本國銀行,對中小企業,17003000000,LN_SME
9604,中華商業銀行,本國銀行,佔放款%,16.38,LN_SME_RATE
9604,中華商業銀行,本國銀行,市佔率,0.59,MARKET_RATE
9604,遠東國際商業銀行,本國銀行,對中小企業,9114000000,LN_SME
9604,遠東國際商業銀行,本國銀行,佔放款%,4.08,LN_SME_RATE
9604,遠東國際商業銀行,本國銀行,市佔率,0.32,MARKET_RATE
9604,復華商業銀行,本國銀行,對中小企業,34755000000,LN_SME
9604,復華商業銀行,本國銀行,佔放款%,16.03,LN_SME_RATE
9604,復華商業銀行,本國銀行,市佔率,1.21,MARKET_RATE
9604,永豐商業銀行,本國銀行,對中小企業,72574000000,LN_SME
9604,永豐商業銀行,本國銀行,佔放款%,13.81,LN_SME_RATE
9604,永豐商業銀行,本國銀行,市佔率,2.52,MARKET_RATE
9604,玉山商業銀行,本國銀行,對中小企業,89552000000,LN_SME
9604,玉山商業銀行,本國銀行,佔放款%,20.12,LN_SME_RATE
9604,玉山商業銀行,本國銀行,市佔率,3.11,MARKET_RATE
9604,萬泰商業銀行,本國銀行,對中小企業,34189000000,LN_SME
9604,萬泰商業銀行,本國銀行,佔放款%,24.53,LN_SME_RATE
9604,萬泰商業銀行,本國銀行,市佔率,1.19,MARKET_RATE
9604,寶華商業銀行,本國銀行,對中小企業,28368000000,LN_SME
9604,寶華商業銀行,本國銀行,佔放款%,29.84,LN_SME_RATE
9604,寶華商業銀行,本國銀行,市佔率,0.99,MARKET_RATE
9604,台新國際商業銀行,本國銀行,對中小企業,18628000000,LN_SME
9604,台新國際商業銀行,本國銀行,佔放款%,3.71,LN_SME_RATE
9604,台新國際商業銀行,本國銀行,市佔率,0.65,MARKET_RATE
9604,大眾商業銀行,本國銀行,對中小企業,11280000000,LN_SME
9604,大眾商業銀行,本國銀行,佔放款%,5.21,LN_SME_RATE
9604,大眾商業銀行,本國銀行,市佔率,0.39,MARKET_RATE
9604,日盛國際商業銀行,本國銀行,對中小企業,18223000000,LN_SME
9604,日盛國際商業銀行,本國銀行,佔放款%,11.34,LN_SME_RATE
9604,日盛國際商業銀行,本國銀行,市佔率,0.63,MARKET_RATE
9604,安泰商業銀行,本國銀行,對中小企業,64939000000,LN_SME
9604,安泰商業銀行,本國銀行,佔放款%,30.21,LN_SME_RATE
9604,安泰商業銀行,本國銀行,市佔率,2.26,MARKET_RATE
9604,中國信託商業銀行,本國銀行,對中小企業,63123000000,LN_SME
9604,中國信託商業銀行,本國銀行,佔放款%,9.22,LN_SME_RATE
9604,中國信託商業銀行,本國銀行,市佔率,2.19,MARKET_RATE
9604,慶豐商業銀行,本國銀行,對中小企業,14285000000,LN_SME
9604,慶豐商業銀行,本國銀行,佔放款%,21.91,LN_SME_RATE
9604,慶豐商業銀行,本國銀行,市佔率,0.5,MARKET_RATE
9604,臺灣中小企業銀行,本國銀行,對中小企業,237694000000,LN_SME
9604,臺灣中小企業銀行,本國銀行,佔放款%,31.9,LN_SME_RATE
9604,臺灣中小企業銀行,本國銀行,市佔率,8.26,MARKET_RATE
9604,臺北國際商業銀行,本國銀行,對中小企業,0,LN_SME
9604,臺北國際商業銀行,本國銀行,佔放款%,0.0,LN_SME_RATE
9604,臺北國際商業銀行,本國銀行,市佔率,0.0,MARKET_RATE
9604,新竹國際商業銀行,本國銀行,對中小企業,39169000000,LN_SME
9604,新竹國際商業銀行,本國銀行,佔放款%,13.76,LN_SME_RATE
9604,新竹國際商業銀行,本國銀行,市佔率,1.36,MARKET_RATE
9604,臺中商業銀行,本國銀行,對中小企業,57066000000,LN_SME
9604,臺中商業銀行,本國銀行,佔放款%,29.94,LN_SME_RATE
9604,臺中商業銀行,本國銀行,市佔率,1.98,MARKET_RATE
9604,京城商業銀行,本國銀行,對中小企業,83592000000,LN_SME
9604,京城商業銀行,本國銀行,佔放款%,58.85,LN_SME_RATE
9604,京城商業銀行,本國銀行,市佔率,2.9,MARKET_RATE
9604,花蓮區中小企業銀行,本國銀行,對中小企業,4188000000,LN_SME
9604,花蓮區中小企業銀行,本國銀行,佔放款%,59.1,LN_SME_RATE
9604,花蓮區中小企業銀行,本國銀行,市佔率,0.15,MARKET_RATE
9604,臺東區中小企業銀行,本國銀行,對中小企業,4978000000,LN_SME
9604,臺東區中小企業銀行,本國銀行,佔放款%,15.06,LN_SME_RATE
9604,臺東區中小企業銀行,本國銀行,市佔率,0.17,MARKET_RATE
9604,外國銀行在台分行,本國銀行,對中小企業,34316000000,LN_SME
9604,外國銀行在台分行,本國銀行,佔放款%,6.91,LN_SME_RATE
9604,外國銀行在台分行,本國銀行,市佔率,1.19,MARKET_RATE
