年月,銀行,銀行類別,項目,數值,欄位名稱
9503,總計,全體總和,對中小企業,2562873000000,LN_SME
9503,總計,全體總和,佔放款%,15.98,LN_SME_RATE
9503,總計,全體總和,市佔率,100.0,MARKET_RATE
9503,中央信託局,本國銀行,對中小企業,3005000000,LN_SME
9503,中央信託局,本國銀行,佔放款%,1.48,LN_SME_RATE
9503,中央信託局,本國銀行,市佔率,0.12,MARKET_RATE
9503,中國農民銀行,本國銀行,對中小企業,59851000000,LN_SME
9503,中國農民銀行,本國銀行,佔放款%,14.06,LN_SME_RATE
9503,中國農民銀行,本國銀行,市佔率,2.34,MARKET_RATE
9503,交通銀行,本國銀行,對中小企業,65028000000,LN_SME
9503,交通銀行,本國銀行,佔放款%,18.08,LN_SME_RATE
9503,交通銀行,本國銀行,市佔率,2.54,MARKET_RATE
9503,臺灣銀行,本國銀行,對中小企業,119888000000,LN_SME
9503,臺灣銀行,本國銀行,佔放款%,8.83,LN_SME_RATE
9503,臺灣銀行,本國銀行,市佔率,4.68,MARKET_RATE
9503,臺灣土地銀行,本國銀行,對中小企業,131900000000,LN_SME
9503,臺灣土地銀行,本國銀行,佔放款%,10.06,LN_SME_RATE
9503,臺灣土地銀行,本國銀行,市佔率,5.15,MARKET_RATE
9503,合作金庫銀行,本國銀行,對中小企業,220339000000,LN_SME
9503,合作金庫銀行,本國銀行,佔放款%,16.97,LN_SME_RATE
9503,合作金庫銀行,本國銀行,市佔率,8.6,MARKET_RATE
9503,第一商業銀行,本國銀行,對中小企業,256479000000,LN_SME
9503,第一商業銀行,本國銀行,佔放款%,32.4,LN_SME_RATE
9503,第一商業銀行,本國銀行,市佔率,10.01,MARKET_RATE
9503,華南商業銀行,本國銀行,對中小企業,227377000000,LN_SME
9503,華南商業銀行,本國銀行,佔放款%,24.92,LN_SME_RATE
9503,華南商業銀行,本國銀行,市佔率,8.87,MARKET_RATE
9503,彰化商業銀行,本國銀行,對中小企業,165726000000,LN_SME
9503,彰化商業銀行,本國銀行,佔放款%,21.11,LN_SME_RATE
9503,彰化商業銀行,本國銀行,市佔率,6.47,MARKET_RATE
9503,華僑商業銀行,本國銀行,對中小企業,37446000000,LN_SME
9503,華僑商業銀行,本國銀行,佔放款%,22.06,LN_SME_RATE
9503,華僑商業銀行,本國銀行,市佔率,1.46,MARKET_RATE
9503,上海商業儲蓄銀行,本國銀行,對中小企業,58724000000,LN_SME
9503,上海商業儲蓄銀行,本國銀行,佔放款%,30.29,LN_SME_RATE
9503,上海商業儲蓄銀行,本國銀行,市佔率,2.29,MARKET_RATE
9503,台北富邦銀行,本國銀行,對中小企業,57984000000,LN_SME
9503,台北富邦銀行,本國銀行,佔放款%,10.2,LN_SME_RATE
9503,台北富邦銀行,本國銀行,市佔率,2.26,MARKET_RATE
9503,國泰世華商業銀行,本國銀行,對中小企業,63271000000,LN_SME
9503,國泰世華商業銀行,本國銀行,佔放款%,10.49,LN_SME_RATE
9503,國泰世華商業銀行,本國銀行,市佔率,2.47,MARKET_RATE
9503,中國輸出入銀行,本國銀行,對中小企業,2858000000,LN_SME
