年月,銀行,銀行類別,項目,數值,欄位名稱
9712,總計,全體總和,對中小企業,3167759000000,LN_SME
9712,總計,全體總和,佔放款%,18.19,LN_SME_RATE
9712,總計,全體總和,市佔率,100.0,MARKET_RATE
9712,臺灣銀行,本國銀行,對中小企業,221015000000,LN_SME
9712,臺灣銀行,本國銀行,佔放款%,11.76,LN_SME_RATE
9712,臺灣銀行,本國銀行,市佔率,6.98,MARKET_RATE
9712,臺灣土地銀行,本國銀行,對中小企業,190275000000,LN_SME
9712,臺灣土地銀行,本國銀行,佔放款%,12.69,LN_SME_RATE
9712,臺灣土地銀行,本國銀行,市佔率,6.01,MARKET_RATE
9712,合作金庫商業銀行,本國銀行,對中小企業,380556000000,LN_SME
9712,合作金庫商業銀行,本國銀行,佔放款%,21.25,LN_SME_RATE
9712,合作金庫商業銀行,本國銀行,市佔率,12.01,MARKET_RATE
9712,第一商業銀行,本國銀行,對中小企業,341462000000,LN_SME
9712,第一商業銀行,本國銀行,佔放款%,34.13,LN_SME_RATE
9712,第一商業銀行,本國銀行,市佔率,10.78,MARKET_RATE
9712,華南商業銀行,本國銀行,對中小企業,300046000000,LN_SME
9712,華南商業銀行,本國銀行,佔放款%,28.45,LN_SME_RATE
9712,華南商業銀行,本國銀行,市佔率,9.47,MARKET_RATE
9712,彰化商業銀行,本國銀行,對中小企業,225241000000,LN_SME
9712,彰化商業銀行,本國銀行,佔放款%,25.74,LN_SME_RATE
9712,彰化商業銀行,本國銀行,市佔率,7.11,MARKET_RATE
9712,花旗,本國銀行,對中小企業,13267000000,LN_SME
9712,花旗,本國銀行,佔放款%,20.2,LN_SME_RATE
9712,花旗,本國銀行,市佔率,0.42,MARKET_RATE
9712,上海商業儲蓄銀行,本國銀行,對中小企業,74059000000,LN_SME
9712,上海商業儲蓄銀行,本國銀行,佔放款%,28.82,LN_SME_RATE
9712,上海商業儲蓄銀行,本國銀行,市佔率,2.34,MARKET_RATE
9712,台北富邦銀行,本國銀行,對中小企業,80627000000,LN_SME
9712,台北富邦銀行,本國銀行,佔放款%,11.84,LN_SME_RATE
9712,台北富邦銀行,本國銀行,市佔率,2.55,MARKET_RATE
9712,國泰世華商業銀行,本國銀行,對中小企業,82689000000,LN_SME
9712,國泰世華商業銀行,本國銀行,佔放款%,11.4,LN_SME_RATE
9712,國泰世華商業銀行,本國銀行,市佔率,2.61,MARKET_RATE
9712,中國輸出入銀行,本國銀行,對中小企業,4115000000,LN_SME
9712,中國輸出入銀行,本國銀行,佔放款%,11.8,LN_SME_RATE
9712,中國輸出入銀行,本國銀行,市佔率,0.13,MARKET_RATE
9712,高雄銀行,本國銀行,對中小企業,25963000000,LN_SME
9712,高雄銀行,本國銀行,佔放款%,19.57,LN_SME_RATE
9712,高雄銀行,本國銀行,市佔率,0.82,MARKET_RATE
9712,兆豐國際商業銀行,本國銀行,對中小企業,194085000000,LN_SME
9712,兆豐國際商業銀行,本國銀行,佔放款%,20.95,LN_SME_RATE
9712,兆豐國際商業銀行,本國銀行,市佔率,6.13,MARKET_RATE
9712,中華開發工業銀行,本國銀行,對中小企業,2554000000,LN_SME
9712,中華開發工業銀行,本國銀行,佔放款%,3.55,LN_SME_RATE
9712,中華開發工業銀行,本國銀行,市佔率,0.08,MARKET_RATE
9712,臺灣工業銀行,本國銀行,對中小企業,3488000000,LN_SME
9712,臺灣工業銀行,本國銀行,佔放款%,5.8,LN_SME_RATE
9712,臺灣工業銀行,本國銀行,市佔率,0.11,MARKET_RATE
9712,稻江商業銀行,本國銀行,對中小企業,1540000000,LN_SME
9712,稻江商業銀行,本國銀行,佔放款%,5.67,LN_SME_RATE
9712,稻江商業銀行,本國銀行,市佔率,0.05,MARKET_RATE
9712,華泰商業銀行,本國銀行,對中小企業,16147000000,LN_SME
9712,華泰商業銀行,本國銀行,佔放款%,19.76,LN_SME_RATE
9712,華泰商業銀行,本國銀行,市佔率,0.51,MARKET_RATE
9712,臺灣新光商業銀行,本國銀行,對中小企業,30786000000,LN_SME
9712,臺灣新光商業銀行,本國銀行,佔放款%,11.24,LN_SME_RATE
9712,臺灣新光商業銀行,本國銀行,市佔率,0.97,MARKET_RATE
9712,陽信商業銀行,本國銀行,對中小企業,22851000000,LN_SME
9712,陽信商業銀行,本國銀行,佔放款%,13.91,LN_SME_RATE
9712,陽信商業銀行,本國銀行,市佔率,0.72,MARKET_RATE
9712,板信商業銀行,本國銀行,對中小企業,14171000000,LN_SME
9712,板信商業銀行,本國銀行,佔放款%,11.73,LN_SME_RATE
9712,板信商業銀行,本國銀行,市佔率,0.45,MARKET_RATE
9712,三信商業銀行,本國銀行,對中小企業,9334000000,LN_SME
9712,三信商業銀行,本國銀行,佔放款%,11.75,LN_SME_RATE
9712,三信商業銀行,本國銀行,市佔率,0.29,MARKET_RATE
9712,聯邦商業銀行,本國銀行,對中小企業,25406000000,LN_SME
9712,聯邦商業銀行,本國銀行,佔放款%,14.06,LN_SME_RATE
9712,聯邦商業銀行,本國銀行,市佔率,0.8,MARKET_RATE
9712,中華商業銀行,本國銀行,對中小企業,0,LN_SME
9712,中華商業銀行,本國銀行,佔放款%,0.0,LN_SME_RATE
9712,中華商業銀行,本國銀行,市佔率,0.0,MARKET_RATE
9712,遠東國際商業銀行,本國銀行,對中小企業,8823000000,LN_SME
9712,遠東國際商業銀行,本國銀行,佔放款%,4.33,LN_SME_RATE
9712,遠東國際商業銀行,本國銀行,市佔率,0.28,MARKET_RATE
9712,元大商業銀行,本國銀行,對中小企業,44207000000,LN_SME
9712,元大商業銀行,本國銀行,佔放款%,19.34,LN_SME_RATE
9712,元大商業銀行,本國銀行,市佔率,1.4,MARKET_RATE
9712,永豐商業銀行,本國銀行,對中小企業,71379000000,LN_SME
9712,永豐商業銀行,本國銀行,佔放款%,13.0,LN_SME_RATE
9712,永豐商業銀行,本國銀行,市佔率,2.25,MARKET_RATE
9712,玉山商業銀行,本國銀行,對中小企業,118322000000,LN_SME
9712,玉山商業銀行,本國銀行,佔放款%,23.78,LN_SME_RATE
9712,玉山商業銀行,本國銀行,市佔率,3.74,MARKET_RATE
9712,萬泰商業銀行,本國銀行,對中小企業,23644000000,LN_SME
9712,萬泰商業銀行,本國銀行,佔放款%,24.14,LN_SME_RATE
9712,萬泰商業銀行,本國銀行,市佔率,0.75,MARKET_RATE
9712,寶華商業銀行,本國銀行,對中小企業,0,LN_SME
9712,寶華商業銀行,本國銀行,佔放款%,0.0,LN_SME_RATE
9712,寶華商業銀行,本國銀行,市佔率,0.0,MARKET_RATE
9712,台新國際商業銀行,本國銀行,對中小企業,12638000000,LN_SME
9712,台新國際商業銀行,本國銀行,佔放款%,2.63,LN_SME_RATE
9712,台新國際商業銀行,本國銀行,市佔率,0.4,MARKET_RATE
9712,大眾商業銀行,本國銀行,對中小企業,6819000000,LN_SME
9712,大眾商業銀行,本國銀行,佔放款%,3.47,LN_SME_RATE
9712,大眾商業銀行,本國銀行,市佔率,0.22,MARKET_RATE
9712,日盛國際商業銀行,本國銀行,對中小企業,9747000000,LN_SME
9712,日盛國際商業銀行,本國銀行,佔放款%,7.29,LN_SME_RATE
9712,日盛國際商業銀行,本國銀行,市佔率,0.31,MARKET_RATE
9712,安泰商業銀行,本國銀行,對中小企業,54220000000,LN_SME
9712,安泰商業銀行,本國銀行,佔放款%,30.71,LN_SME_RATE
9712,安泰商業銀行,本國銀行,市佔率,1.71,MARKET_RATE
