年月,銀行,銀行類別,項目,數值,欄位名稱
9904,總計,全體總和,對中小企業,3267938000000,LN_SME
9904,總計,全體總和,佔放款%,18.58,LN_SME_RATE
9904,總計,全體總和,市佔率,100.0,MARKET_RATE
9904,臺灣銀行,本國銀行,對中小企業,224977000000,LN_SME
9904,臺灣銀行,本國銀行,佔放款%,11.69,LN_SME_RATE
9904,臺灣銀行,本國銀行,市佔率,6.88,MARKET_RATE
9904,臺灣土地銀行,本國銀行,對中小企業,223345000000,LN_SME
9904,臺灣土地銀行,本國銀行,佔放款%,14.56,LN_SME_RATE
9904,臺灣土地銀行,本國銀行,市佔率,6.83,MARKET_RATE
9904,合作金庫商業銀行,本國銀行,對中小企業,402414000000,LN_SME
9904,合作金庫商業銀行,本國銀行,佔放款%,23.67,LN_SME_RATE
9904,合作金庫商業銀行,本國銀行,市佔率,12.31,MARKET_RATE
9904,第一商業銀行,本國銀行,對中小企業,377721000000,LN_SME
9904,第一商業銀行,本國銀行,佔放款%,38.29,LN_SME_RATE
9904,第一商業銀行,本國銀行,市佔率,11.56,MARKET_RATE
9904,華南商業銀行,本國銀行,對中小企業,283970000000,LN_SME
9904,華南商業銀行,本國銀行,佔放款%,26.97,LN_SME_RATE
9904,華南商業銀行,本國銀行,市佔率,8.69,MARKET_RATE
9904,彰化商業銀行,本國銀行,對中小企業,220806000000,LN_SME
9904,彰化商業銀行,本國銀行,佔放款%,24.13,LN_SME_RATE
9904,彰化商業銀行,本國銀行,市佔率,6.76,MARKET_RATE
9904,上海商業儲蓄銀行,本國銀行,對中小企業,84925000000,LN_SME
9904,上海商業儲蓄銀行,本國銀行,佔放款%,30.26,LN_SME_RATE
9904,上海商業儲蓄銀行,本國銀行,市佔率,2.6,MARKET_RATE
9904,台北富邦銀行,本國銀行,對中小企業,69627000000,LN_SME
9904,台北富邦銀行,本國銀行,佔放款%,8.66,LN_SME_RATE
9904,台北富邦銀行,本國銀行,市佔率,2.13,MARKET_RATE
9904,國泰世華商業銀行,本國銀行,對中小企業,83834000000,LN_SME
9904,國泰世華商業銀行,本國銀行,佔放款%,11.75,LN_SME_RATE
9904,國泰世華商業銀行,本國銀行,市佔率,2.57,MARKET_RATE
9904,中國輸出入銀行,本國銀行,對中小企業,5588000000,LN_SME
