年月,銀行,銀行類別,項目,數值,欄位名稱
9901,總計,全體總和,對中小企業,3169721000000,LN_SME
9901,總計,全體總和,佔放款%,18.06,LN_SME_RATE
9901,總計,全體總和,市佔率,100.0,MARKET_RATE
9901,臺灣銀行,本國銀行,對中小企業,223032000000,LN_SME
9901,臺灣銀行,本國銀行,佔放款%,11.16,LN_SME_RATE
9901,臺灣銀行,本國銀行,市佔率,7.04,MARKET_RATE
9901,臺灣土地銀行,本國銀行,對中小企業,217398000000,LN_SME
9901,臺灣土地銀行,本國銀行,佔放款%,13.99,LN_SME_RATE
9901,臺灣土地銀行,本國銀行,市佔率,6.86,MARKET_RATE
9901,合作金庫商業銀行,本國銀行,對中小企業,398519000000,LN_SME
9901,合作金庫商業銀行,本國銀行,佔放款%,23.25,LN_SME_RATE
9901,合作金庫商業銀行,本國銀行,市佔率,12.57,MARKET_RATE
9901,第一商業銀行,本國銀行,對中小企業,355047000000,LN_SME
9901,第一商業銀行,本國銀行,佔放款%,36.94,LN_SME_RATE
9901,第一商業銀行,本國銀行,市佔率,11.2,MARKET_RATE
9901,華南商業銀行,本國銀行,對中小企業,278303000000,LN_SME
9901,華南商業銀行,本國銀行,佔放款%,27.11,LN_SME_RATE
9901,華南商業銀行,本國銀行,市佔率,8.78,MARKET_RATE
9901,彰化商業銀行,本國銀行,對中小企業,218583000000,LN_SME
9901,彰化商業銀行,本國銀行,佔放款%,23.9,LN_SME_RATE
9901,彰化商業銀行,本國銀行,市佔率,6.9,MARKET_RATE
9901,上海商業儲蓄銀行,本國銀行,對中小企業,82508000000,LN_SME
9901,上海商業儲蓄銀行,本國銀行,佔放款%,30.26,LN_SME_RATE
9901,上海商業儲蓄銀行,本國銀行,市佔率,2.6,MARKET_RATE
9901,台北富邦銀行,本國銀行,對中小企業,67174000000,LN_SME
9901,台北富邦銀行,本國銀行,佔放款%,8.4,LN_SME_RATE
9901,台北富邦銀行,本國銀行,市佔率,2.12,MARKET_RATE
9901,國泰世華商業銀行,本國銀行,對中小企業,74409000000,LN_SME
9901,國泰世華商業銀行,本國銀行,佔放款%,10.44,LN_SME_RATE
9901,國泰世華商業銀行,本國銀行,市佔率,2.35,MARKET_RATE
9901,中國輸出入銀行,本國銀行,對中小企業,4645000000,LN_SME
9901,中國輸出入銀行,本國銀行,佔放款%,9.94,LN_SME_RATE
9901,中國輸出入銀行,本國銀行,市佔率,0.15,MARKET_RATE
9901,高雄銀行,本國銀行,對中小企業,27188000000,LN_SME
9901,高雄銀行,本國銀行,佔放款%,20.02,LN_SME_RATE
9901,高雄銀行,本國銀行,市佔率,0.86,MARKET_RATE
9901,兆豐國際商業銀行,本國銀行,對中小企業,208823000000,LN_SME
9901,兆豐國際商業銀行,本國銀行,佔放款%,23.21,LN_SME_RATE
9901,兆豐國際商業銀行,本國銀行,市佔率,6.59,MARKET_RATE
9901,花旗,本國銀行,對中小企業,7052000000,LN_SME
9901,花旗,本國銀行,佔放款%,5.68,LN_SME_RATE
9901,花旗,本國銀行,市佔率,0.22,MARKET_RATE
9901,中華開發工業銀行,本國銀行,對中小企業,2184000000,LN_SME
9901,中華開發工業銀行,本國銀行,佔放款%,3.84,LN_SME_RATE
9901,中華開發工業銀行,本國銀行,市佔率,0.07,MARKET_RATE
9901,臺灣工業銀行,本國銀行,對中小企業,2288000000,LN_SME
9901,臺灣工業銀行,本國銀行,佔放款%,4.73,LN_SME_RATE
9901,臺灣工業銀行,本國銀行,市佔率,0.07,MARKET_RATE
9901,大台北商業銀行,本國銀行,對中小企業,1602000000,LN_SME
9901,大台北商業銀行,本國銀行,佔放款%,6.23,LN_SME_RATE
9901,大台北商業銀行,本國銀行,市佔率,0.05,MARKET_RATE
9901,華泰商業銀行,本國銀行,對中小企業,18499000000,LN_SME
9901,華泰商業銀行,本國銀行,佔放款%,22.48,LN_SME_RATE
9901,華泰商業銀行,本國銀行,市佔率,0.58,MARKET_RATE
9901,臺灣新光商業銀行,本國銀行,對中小企業,32858000000,LN_SME
