年月,銀行,銀行類別,項目,數值,欄位名稱
10211,總計,全體總和,對中小企業,4717607000000,LN_SME
10211,總計,全體總和,佔放款%,22.85,LN_SME_RATE
10211,總計,全體總和,市佔率,100.0,MARKET_RATE
10211,臺灣銀行,本國銀行,對中小企業,330608000000,LN_SME
10211,臺灣銀行,本國銀行,佔放款%,16.32,LN_SME_RATE
10211,臺灣銀行,本國銀行,市佔率,7.01,MARKET_RATE
10211,臺灣土地銀行,本國銀行,對中小企業,320210000000,LN_SME
10211,臺灣土地銀行,本國銀行,佔放款%,18.49,LN_SME_RATE
10211,臺灣土地銀行,本國銀行,市佔率,6.79,MARKET_RATE
10211,合作金庫商業銀行,本國銀行,對中小企業,506405000000,LN_SME
10211,合作金庫商業銀行,本國銀行,佔放款%,30.03,LN_SME_RATE
10211,合作金庫商業銀行,本國銀行,市佔率,10.73,MARKET_RATE
10211,第一商業銀行,本國銀行,對中小企業,533497000000,LN_SME
10211,第一商業銀行,本國銀行,佔放款%,44.06,LN_SME_RATE
10211,第一商業銀行,本國銀行,市佔率,11.31,MARKET_RATE
10211,華南商業銀行,本國銀行,對中小企業,375899000000,LN_SME
10211,華南商業銀行,本國銀行,佔放款%,30.03,LN_SME_RATE
10211,華南商業銀行,本國銀行,市佔率,7.97,MARKET_RATE
10211,彰化商業銀行,本國銀行,對中小企業,303131000000,LN_SME
10211,彰化商業銀行,本國銀行,佔放款%,30.27,LN_SME_RATE
10211,彰化商業銀行,本國銀行,市佔率,6.43,MARKET_RATE
10211,上海商業儲蓄銀行,本國銀行,對中小企業,151782000000,LN_SME
10211,上海商業儲蓄銀行,本國銀行,佔放款%,38.08,LN_SME_RATE
10211,上海商業儲蓄銀行,本國銀行,市佔率,3.22,MARKET_RATE
10211,台北富邦銀行,本國銀行,對中小企業,79710000000,LN_SME
10211,台北富邦銀行,本國銀行,佔放款%,8.53,LN_SME_RATE
10211,台北富邦銀行,本國銀行,市佔率,1.69,MARKET_RATE
10211,國泰世華商業銀行,本國銀行,對中小企業,105590000000,LN_SME
10211,國泰世華商業銀行,本國銀行,佔放款%,12.35,LN_SME_RATE
10211,國泰世華商業銀行,本國銀行,市佔率,2.24,MARKET_RATE
10211,中國輸出入銀行,本國銀行,對中小企業,7426000000,LN_SME
10211,中國輸出入銀行,本國銀行,佔放款%,14.53,LN_SME_RATE
10211,中國輸出入銀行,本國銀行,市佔率,0.16,MARKET_RATE
10211,高雄銀行,本國銀行,對中小企業,43849000000,LN_SME
10211,高雄銀行,本國銀行,佔放款%,27.85,LN_SME_RATE
10211,高雄銀行,本國銀行,市佔率,0.93,MARKET_RATE
10211,兆豐國際商業銀行,本國銀行,對中小企業,318129000000,LN_SME
10211,兆豐國際商業銀行,本國銀行,佔放款%,29.35,LN_SME_RATE
10211,兆豐國際商業銀行,本國銀行,市佔率,6.74,MARKET_RATE
10211,花旗,本國銀行,對中小企業,6768000000,LN_SME
10211,花旗,本國銀行,佔放款%,3.56,LN_SME_RATE
10211,花旗,本國銀行,市佔率,0.14,MARKET_RATE
10211,澳盛,本國銀行,對中小企業,1268000000,LN_SME
10211,澳盛,本國銀行,佔放款%,1.2,LN_SME_RATE
