年月,銀行,銀行類別,項目,數值,欄位名稱
10106,總計,全體總和,對中小企業,4290159000000,LN_SME
10106,總計,全體總和,佔放款%,21.69,LN_SME_RATE
10106,總計,全體總和,市佔率,100.0,MARKET_RATE
10106,臺灣銀行,本國銀行,對中小企業,267712000000,LN_SME
10106,臺灣銀行,本國銀行,佔放款%,13.23,LN_SME_RATE
10106,臺灣銀行,本國銀行,市佔率,6.24,MARKET_RATE
10106,臺灣土地銀行,本國銀行,對中小企業,313829000000,LN_SME
10106,臺灣土地銀行,本國銀行,佔放款%,18.97,LN_SME_RATE
10106,臺灣土地銀行,本國銀行,市佔率,7.32,MARKET_RATE
10106,合作金庫商業銀行,本國銀行,對中小企業,479559000000,LN_SME
10106,合作金庫商業銀行,本國銀行,佔放款%,27.26,LN_SME_RATE
10106,合作金庫商業銀行,本國銀行,市佔率,11.18,MARKET_RATE
10106,第一商業銀行,本國銀行,對中小企業,514151000000,LN_SME
10106,第一商業銀行,本國銀行,佔放款%,42.33,LN_SME_RATE
10106,第一商業銀行,本國銀行,市佔率,11.98,MARKET_RATE
10106,華南商業銀行,本國銀行,對中小企業,354196000000,LN_SME
10106,華南商業銀行,本國銀行,佔放款%,29.25,LN_SME_RATE
10106,華南商業銀行,本國銀行,市佔率,8.26,MARKET_RATE
10106,彰化商業銀行,本國銀行,對中小企業,298741000000,LN_SME
10106,彰化商業銀行,本國銀行,佔放款%,29.79,LN_SME_RATE
10106,彰化商業銀行,本國銀行,市佔率,6.96,MARKET_RATE
10106,上海商業儲蓄銀行,本國銀行,對中小企業,130589000000,LN_SME
10106,上海商業儲蓄銀行,本國銀行,佔放款%,37.75,LN_SME_RATE
10106,上海商業儲蓄銀行,本國銀行,市佔率,3.04,MARKET_RATE
10106,台北富邦銀行,本國銀行,對中小企業,81534000000,LN_SME
10106,台北富邦銀行,本國銀行,佔放款%,8.97,LN_SME_RATE
10106,台北富邦銀行,本國銀行,市佔率,1.9,MARKET_RATE
10106,國泰世華商業銀行,本國銀行,對中小企業,112208000000,LN_SME
10106,國泰世華商業銀行,本國銀行,佔放款%,12.57,LN_SME_RATE
10106,國泰世華商業銀行,本國銀行,市佔率,2.62,MARKET_RATE
10106,中國輸出入銀行,本國銀行,對中小企業,5821000000,LN_SME
10106,中國輸出入銀行,本國銀行,佔放款%,11.74,LN_SME_RATE
10106,中國輸出入銀行,本國銀行,市佔率,0.14,MARKET_RATE
10106,高雄銀行,本國銀行,對中小企業,40315000000,LN_SME
10106,高雄銀行,本國銀行,佔放款%,25.92,LN_SME_RATE
10106,高雄銀行,本國銀行,市佔率,0.94,MARKET_RATE
10106,兆豐國際商業銀行,本國銀行,對中小企業,281470000000,LN_SME
10106,兆豐國際商業銀行,本國銀行,佔放款%,27.23,LN_SME_RATE
10106,兆豐國際商業銀行,本國銀行,市佔率,6.56,MARKET_RATE
10106,花旗,本國銀行,對中小企業,8010000000,LN_SME
10106,花旗,本國銀行,佔放款%,4.65,LN_SME_RATE
10106,花旗,本國銀行,市佔率,0.19,MARKET_RATE
10106,中華開發工業銀行,本國銀行,對中小企業,190000000,LN_SME
10106,中華開發工業銀行,本國銀行,佔放款%,0.31,LN_SME_RATE
10106,中華開發工業銀行,本國銀行,市佔率,0.0,MARKET_RATE
10106,臺灣工業銀行,本國銀行,對中小企業,3229000000,LN_SME
10106,臺灣工業銀行,本國銀行,佔放款%,5.3,LN_SME_RATE
10106,臺灣工業銀行,本國銀行,市佔率,0.08,MARKET_RATE
10106,匯豐,本國銀行,對中小企業,3010000000,LN_SME
10106,匯豐,本國銀行,佔放款%,2.24,LN_SME_RATE
10106,匯豐,本國銀行,市佔率,0.07,MARKET_RATE
10106,大台北商業銀行,本國銀行,對中小企業,3258000000,LN_SME
10106,大台北商業銀行,本國銀行,佔放款%,9.49,LN_SME_RATE
10106,大台北商業銀行,本國銀行,市佔率,0.08,MARKET_RATE
10106,華泰商業銀行,本國銀行,對中小企業,30282000000,LN_SME
10106,華泰商業銀行,本國銀行,佔放款%,33.48,LN_SME_RATE
10106,華泰商業銀行,本國銀行,市佔率,0.71,MARKET_RATE
10106,臺灣新光商業銀行,本國銀行,對中小企業,95297000000,LN_SME
10106,臺灣新光商業銀行,本國銀行,佔放款%,25.71,LN_SME_RATE
10106,臺灣新光商業銀行,本國銀行,市佔率,2.22,MARKET_RATE
10106,陽信商業銀行,本國銀行,對中小企業,45911000000,LN_SME
10106,陽信商業銀行,本國銀行,佔放款%,25.27,LN_SME_RATE
10106,陽信商業銀行,本國銀行,市佔率,1.07,MARKET_RATE
10106,板信商業銀行,本國銀行,對中小企業,21351000000,LN_SME
10106,板信商業銀行,本國銀行,佔放款%,21.87,LN_SME_RATE
10106,板信商業銀行,本國銀行,市佔率,0.5,MARKET_RATE
10106,三信商業銀行,本國銀行,對中小企業,14913000000,LN_SME
10106,三信商業銀行,本國銀行,佔放款%,17.14,LN_SME_RATE
10106,三信商業銀行,本國銀行,市佔率,0.35,MARKET_RATE
10106,聯邦商業銀行,本國銀行,對中小企業,29903000000,LN_SME
10106,聯邦商業銀行,本國銀行,佔放款%,15.42,LN_SME_RATE
10106,聯邦商業銀行,本國銀行,市佔率,0.7,MARKET_RATE
10106,遠東國際商業銀行,本國銀行,對中小企業,11671000000,LN_SME
10106,遠東國際商業銀行,本國銀行,佔放款%,4.58,LN_SME_RATE
10106,遠東國際商業銀行,本國銀行,市佔率,0.27,MARKET_RATE
10106,元大商業銀行,本國銀行,對中小企業,81092000000,LN_SME
10106,元大商業銀行,本國銀行,佔放款%,24.37,LN_SME_RATE
10106,元大商業銀行,本國銀行,市佔率,1.89,MARKET_RATE
10106,永豐商業銀行,本國銀行,對中小企業,103231000000,LN_SME
10106,永豐商業銀行,本國銀行,佔放款%,16.91,LN_SME_RATE
10106,永豐商業銀行,本國銀行,市佔率,2.41,MARKET_RATE
10106,玉山商業銀行,本國銀行,對中小企業,177444000000,LN_SME
10106,玉山商業銀行,本國銀行,佔放款%,27.84,LN_SME_RATE
10106,玉山商業銀行,本國銀行,市佔率,4.14,MARKET_RATE
10106,萬泰商業銀行,本國銀行,對中小企業,14449000000,LN_SME
10106,萬泰商業銀行,本國銀行,佔放款%,17.1,LN_SME_RATE
10106,萬泰商業銀行,本國銀行,市佔率,0.34,MARKET_RATE
10106,星展,本國銀行,對中小企業,22127000000,LN_SME
10106,星展,本國銀行,佔放款%,15.34,LN_SME_RATE
10106,星展,本國銀行,市佔率,0.52,MARKET_RATE
10106,台新國際商業銀行,本國銀行,對中小企業,64001000000,LN_SME
10106,台新國際商業銀行,本國銀行,佔放款%,11.32,LN_SME_RATE
10106,台新國際商業銀行,本國銀行,市佔率,1.49,MARKET_RATE
10106,大眾商業銀行,本國銀行,對中小企業,10868000000,LN_SME
10106,大眾商業銀行,本國銀行,佔放款%,4.58,LN_SME_RATE
10106,大眾商業銀行,本國銀行,市佔率,0.25,MARKET_RATE
10106,日盛國際商業銀行,本國銀行,對中小企業,14557000000,LN_SME
10106,日盛國際商業銀行,本國銀行,佔放款%,12.04,LN_SME_RATE
10106,日盛國際商業銀行,本國銀行,市佔率,0.34,MARKET_RATE
