年月,銀行,銀行類別,項目,數值,欄位名稱
10304,總計,全體總和,對中小企業,4838866000000,LN_SME
10304,總計,全體總和,佔放款%,22.83,LN_SME_RATE
10304,總計,全體總和,市佔率,100.0,MARKET_RATE
10304,臺灣銀行,本國銀行,對中小企業,334981000000,LN_SME
10304,臺灣銀行,本國銀行,佔放款%,15.27,LN_SME_RATE
10304,臺灣銀行,本國銀行,市佔率,6.92,MARKET_RATE
10304,臺灣土地銀行,本國銀行,對中小企業,324577000000,LN_SME
10304,臺灣土地銀行,本國銀行,佔放款%,18.28,LN_SME_RATE
10304,臺灣土地銀行,本國銀行,市佔率,6.71,MARKET_RATE
10304,合作金庫商業銀行,本國銀行,對中小企業,511718000000,LN_SME
10304,合作金庫商業銀行,本國銀行,佔放款%,29.61,LN_SME_RATE
10304,合作金庫商業銀行,本國銀行,市佔率,10.58,MARKET_RATE
10304,第一商業銀行,本國銀行,對中小企業,543355000000,LN_SME
10304,第一商業銀行,本國銀行,佔放款%,44.21,LN_SME_RATE
10304,第一商業銀行,本國銀行,市佔率,11.23,MARKET_RATE
10304,華南商業銀行,本國銀行,對中小企業,380660000000,LN_SME
10304,華南商業銀行,本國銀行,佔放款%,30.83,LN_SME_RATE
10304,華南商業銀行,本國銀行,市佔率,7.87,MARKET_RATE
10304,彰化商業銀行,本國銀行,對中小企業,322979000000,LN_SME
10304,彰化商業銀行,本國銀行,佔放款%,30.56,LN_SME_RATE
10304,彰化商業銀行,本國銀行,市佔率,6.67,MARKET_RATE
10304,上海商業儲蓄銀行,本國銀行,對中小企業,151392000000,LN_SME
10304,上海商業儲蓄銀行,本國銀行,佔放款%,37.45,LN_SME_RATE
10304,上海商業儲蓄銀行,本國銀行,市佔率,3.13,MARKET_RATE
10304,台北富邦銀行,本國銀行,對中小企業,84300000000,LN_SME
10304,台北富邦銀行,本國銀行,佔放款%,9.07,LN_SME_RATE
10304,台北富邦銀行,本國銀行,市佔率,1.74,MARKET_RATE
10304,國泰世華商業銀行,本國銀行,對中小企業,110696000000,LN_SME
10304,國泰世華商業銀行,本國銀行,佔放款%,11.9,LN_SME_RATE
10304,國泰世華商業銀行,本國銀行,市佔率,2.29,MARKET_RATE
10304,中國輸出入銀行,本國銀行,對中小企業,6989000000,LN_SME
10304,中國輸出入銀行,本國銀行,佔放款%,12.69,LN_SME_RATE
10304,中國輸出入銀行,本國銀行,市佔率,0.14,MARKET_RATE
10304,高雄銀行,本國銀行,對中小企業,47146000000,LN_SME
10304,高雄銀行,本國銀行,佔放款%,29.51,LN_SME_RATE
10304,高雄銀行,本國銀行,市佔率,0.97,MARKET_RATE
10304,兆豐國際商業銀行,本國銀行,對中小企業,329155000000,LN_SME
10304,兆豐國際商業銀行,本國銀行,佔放款%,29.8,LN_SME_RATE
10304,兆豐國際商業銀行,本國銀行,市佔率,6.8,MARKET_RATE
10304,花旗,本國銀行,對中小企業,5992000000,LN_SME
10304,花旗,本國銀行,佔放款%,3.35,LN_SME_RATE
10304,花旗,本國銀行,市佔率,0.12,MARKET_RATE
10304,澳盛,本國銀行,對中小企業,1566000000,LN_SME
10304,澳盛,本國銀行,佔放款%,1.62,LN_SME_RATE
10304,澳盛,本國銀行,市佔率,0.03,MARKET_RATE
10304,中華開發工業銀行,本國銀行,對中小企業,616000000,LN_SME
10304,中華開發工業銀行,本國銀行,佔放款%,0.91,LN_SME_RATE
10304,中華開發工業銀行,本國銀行,市佔率,0.01,MARKET_RATE
10304,臺灣工業銀行,本國銀行,對中小企業,2973000000,LN_SME
10304,臺灣工業銀行,本國銀行,佔放款%,3.8,LN_SME_RATE
10304,臺灣工業銀行,本國銀行,市佔率,0.06,MARKET_RATE
10304,臺灣中小企業銀行,本國銀行,對中小企業,396184000000,LN_SME
10304,臺灣中小企業銀行,本國銀行,佔放款%,44.68,LN_SME_RATE
10304,臺灣中小企業銀行,本國銀行,市佔率,8.19,MARKET_RATE
10304,渣打國際商業銀行,本國銀行,對中小企業,19388000000,LN_SME
10304,渣打國際商業銀行,本國銀行,佔放款%,6.71,LN_SME_RATE
10304,渣打國際商業銀行,本國銀行,市佔率,0.4,MARKET_RATE
10304,台中商業銀行,本國銀行,對中小企業,150499000000,LN_SME
10304,台中商業銀行,本國銀行,佔放款%,42.85,LN_SME_RATE
10304,台中商業銀行,本國銀行,市佔率,3.11,MARKET_RATE
10304,京城商業銀行,本國銀行,對中小企業,30434000000,LN_SME
10304,京城商業銀行,本國銀行,佔放款%,28.11,LN_SME_RATE
10304,京城商業銀行,本國銀行,市佔率,0.63,MARKET_RATE
10304,匯豐,本國銀行,對中小企業,2228000000,LN_SME
10304,匯豐,本國銀行,佔放款%,1.14,LN_SME_RATE
10304,匯豐,本國銀行,市佔率,0.05,MARKET_RATE
10304,瑞興商業銀行,本國銀行,對中小企業,4166000000,LN_SME
10304,瑞興商業銀行,本國銀行,佔放款%,10.39,LN_SME_RATE
10304,瑞興商業銀行,本國銀行,市佔率,0.09,MARKET_RATE
10304,華泰商業銀行,本國銀行,對中小企業,24113000000,LN_SME
10304,華泰商業銀行,本國銀行,佔放款%,33.39,LN_SME_RATE
10304,華泰商業銀行,本國銀行,市佔率,0.5,MARKET_RATE
10304,臺灣新光商業銀行,本國銀行,對中小企業,120431000000,LN_SME
10304,臺灣新光商業銀行,本國銀行,佔放款%,28.27,LN_SME_RATE
10304,臺灣新光商業銀行,本國銀行,市佔率,2.49,MARKET_RATE
10304,陽信商業銀行,本國銀行,對中小企業,63388000000,LN_SME
10304,陽信商業銀行,本國銀行,佔放款%,31.77,LN_SME_RATE
10304,陽信商業銀行,本國銀行,市佔率,1.31,MARKET_RATE
10304,板信商業銀行,本國銀行,對中小企業,34547000000,LN_SME
10304,板信商業銀行,本國銀行,佔放款%,33.24,LN_SME_RATE
10304,板信商業銀行,本國銀行,市佔率,0.71,MARKET_RATE
10304,三信商業銀行,本國銀行,對中小企業,18504000000,LN_SME
10304,三信商業銀行,本國銀行,佔放款%,18.78,LN_SME_RATE
10304,三信商業銀行,本國銀行,市佔率,0.38,MARKET_RATE
10304,聯邦商業銀行,本國銀行,對中小企業,36361000000,LN_SME
10304,聯邦商業銀行,本國銀行,佔放款%,14.67,LN_SME_RATE
10304,聯邦商業銀行,本國銀行,市佔率,0.75,MARKET_RATE
10304,遠東國際商業銀行,本國銀行,對中小企業,17213000000,LN_SME
10304,遠東國際商業銀行,本國銀行,佔放款%,6.03,LN_SME_RATE
10304,遠東國際商業銀行,本國銀行,市佔率,0.36,MARKET_RATE
10304,元大商業銀行,本國銀行,對中小企業,86837000000,LN_SME
10304,元大商業銀行,本國銀行,佔放款%,23.96,LN_SME_RATE
10304,元大商業銀行,本國銀行,市佔率,1.79,MARKET_RATE
10304,永豐商業銀行,本國銀行,對中小企業,121015000000,LN_SME
10304,永豐商業銀行,本國銀行,佔放款%,19.64,LN_SME_RATE
10304,永豐商業銀行,本國銀行,市佔率,2.5,MARKET_RATE
10304,玉山商業銀行,本國銀行,對中小企業,219208000000,LN_SME
10304,玉山商業銀行,本國銀行,佔放款%,29.53,LN_SME_RATE
10304,玉山商業銀行,本國銀行,市佔率,4.53,MARKET_RATE
10304,萬泰商業銀行,本國銀行,對中小企業,14246000000,LN_SME
10304,萬泰商業銀行,本國銀行,佔放款%,15.49,LN_SME_RATE
10304,萬泰商業銀行,本國銀行,市佔率,0.29,MARKET_RATE
10304,星展,本國銀行,對中小企業,18273000000,LN_SME
10304,星展,本國銀行,佔放款%,11.98,LN_SME_RATE
10304,星展,本國銀行,市佔率,0.38,MARKET_RATE
10304,台新國際商業銀行,本國銀行,對中小企業,74026000000,LN_SME
10304,台新國際商業銀行,本國銀行,佔放款%,11.98,LN_SME_RATE
10304,台新國際商業銀行,本國銀行,市佔率,1.53,MARKET_RATE
10304,大眾商業銀行,本國銀行,對中小企業,31797000000,LN_SME
10304,大眾商業銀行,本國銀行,佔放款%,14.24,LN_SME_RATE
10304,大眾商業銀行,本國銀行,市佔率,0.66,MARKET_RATE
10304,日盛國際商業銀行,本國銀行,對中小企業,16349000000,LN_SME
10304,日盛國際商業銀行,本國銀行,佔放款%,13.31,LN_SME_RATE
10304,日盛國際商業銀行,本國銀行,市佔率,0.34,MARKET_RATE
10304,安泰商業銀行,本國銀行,對中小企業,47267000000,LN_SME
10304,安泰商業銀行,本國銀行,佔放款%,26.55,LN_SME_RATE
10304,安泰商業銀行,本國銀行,市佔率,0.98,MARKET_RATE
10304,中國信託商業銀行,本國銀行,對中小企業,120058000000,LN_SME
10304,中國信託商業銀行,本國銀行,佔放款%,12.4,LN_SME_RATE
10304,中國信託商業銀行,本國銀行,市佔率,2.48,MARKET_RATE
10304,小計,外國銀行在台分行,對中小企業,12432000000,LN_SME
10304,小計,外國銀行在台分行,佔放款%,2.17,LN_SME_RATE
10304,小計,外國銀行在台分行,市佔率,0.26,MARKET_RATE
10304,大陸地區銀行在臺分行,本國銀行,對中小企業,807000000,LN_SME
10304,大陸地區銀行在臺分行,本國銀行,佔放款%,3.99,LN_SME_RATE
10304,大陸地區銀行在臺分行,本國銀行,市佔率,0.02,MARKET_RATE
