年月,銀行,銀行類別,項目,數值,欄位名稱
10006,總計,全體總和,對中小企業,3971141000000,LN_SME
10006,總計,全體總和,佔放款%,20.71,LN_SME_RATE
10006,總計,全體總和,市佔率,100.0,MARKET_RATE
10006,臺灣銀行,本國銀行,對中小企業,259084000000,LN_SME
10006,臺灣銀行,本國銀行,佔放款%,13.35,LN_SME_RATE
10006,臺灣銀行,本國銀行,市佔率,6.52,MARKET_RATE
10006,臺灣土地銀行,本國銀行,對中小企業,267267000000,LN_SME
10006,臺灣土地銀行,本國銀行,佔放款%,16.21,LN_SME_RATE
10006,臺灣土地銀行,本國銀行,市佔率,6.73,MARKET_RATE
10006,合作金庫商業銀行,本國銀行,對中小企業,459975000000,LN_SME
10006,合作金庫商業銀行,本國銀行,佔放款%,25.79,LN_SME_RATE
10006,合作金庫商業銀行,本國銀行,市佔率,11.58,MARKET_RATE
10006,第一商業銀行,本國銀行,對中小企業,500232000000,LN_SME
10006,第一商業銀行,本國銀行,佔放款%,42.93,LN_SME_RATE
10006,第一商業銀行,本國銀行,市佔率,12.6,MARKET_RATE
10006,華南商業銀行,本國銀行,對中小企業,334247000000,LN_SME
10006,華南商業銀行,本國銀行,佔放款%,27.83,LN_SME_RATE
10006,華南商業銀行,本國銀行,市佔率,8.42,MARKET_RATE
10006,彰化商業銀行,本國銀行,對中小企業,281969000000,LN_SME
10006,彰化商業銀行,本國銀行,佔放款%,27.89,LN_SME_RATE
10006,彰化商業銀行,本國銀行,市佔率,7.1,MARKET_RATE
10006,上海商業儲蓄銀行,本國銀行,對中小企業,120445000000,LN_SME
10006,上海商業儲蓄銀行,本國銀行,佔放款%,37.38,LN_SME_RATE
10006,上海商業儲蓄銀行,本國銀行,市佔率,3.03,MARKET_RATE
10006,台北富邦銀行,本國銀行,對中小企業,81160000000,LN_SME
10006,台北富邦銀行,本國銀行,佔放款%,10.15,LN_SME_RATE
10006,台北富邦銀行,本國銀行,市佔率,2.04,MARKET_RATE
10006,國泰世華商業銀行,本國銀行,對中小企業,105894000000,LN_SME
10006,國泰世華商業銀行,本國銀行,佔放款%,12.98,LN_SME_RATE
10006,國泰世華商業銀行,本國銀行,市佔率,2.67,MARKET_RATE
10006,中國輸出入銀行,本國銀行,對中小企業,6974000000,LN_SME
10006,中國輸出入銀行,本國銀行,佔放款%,14.27,LN_SME_RATE
10006,中國輸出入銀行,本國銀行,市佔率,0.18,MARKET_RATE
10006,高雄銀行,本國銀行,對中小企業,35427000000,LN_SME
10006,高雄銀行,本國銀行,佔放款%,21.98,LN_SME_RATE
10006,高雄銀行,本國銀行,市佔率,0.89,MARKET_RATE
10006,兆豐國際商業銀行,本國銀行,對中小企業,267588000000,LN_SME
10006,兆豐國際商業銀行,本國銀行,佔放款%,27.2,LN_SME_RATE
10006,兆豐國際商業銀行,本國銀行,市佔率,6.74,MARKET_RATE
10006,花旗,本國銀行,對中小企業,7529000000,LN_SME
10006,花旗,本國銀行,佔放款%,4.61,LN_SME_RATE
10006,花旗,本國銀行,市佔率,0.19,MARKET_RATE
10006,中華開發工業銀行,本國銀行,對中小企業,654000000,LN_SME
10006,中華開發工業銀行,本國銀行,佔放款%,1.07,LN_SME_RATE
10006,中華開發工業銀行,本國銀行,市佔率,0.02,MARKET_RATE
10006,臺灣工業銀行,本國銀行,對中小企業,3885000000,LN_SME
10006,臺灣工業銀行,本國銀行,佔放款%,7.23,LN_SME_RATE
10006,臺灣工業銀行,本國銀行,市佔率,0.1,MARKET_RATE
10006,匯豐,本國銀行,對中小企業,7042000000,LN_SME
10006,匯豐,本國銀行,佔放款%,5.05,LN_SME_RATE
10006,匯豐,本國銀行,市佔率,0.18,MARKET_RATE
10006,大台北商業銀行,本國銀行,對中小企業,1629000000,LN_SME
10006,大台北商業銀行,本國銀行,佔放款%,4.96,LN_SME_RATE
10006,大台北商業銀行,本國銀行,市佔率,0.04,MARKET_RATE
10006,華泰商業銀行,本國銀行,對中小企業,24130000000,LN_SME
10006,華泰商業銀行,本國銀行,佔放款%,27.52,LN_SME_RATE
10006,華泰商業銀行,本國銀行,市佔率,0.61,MARKET_RATE
10006,臺灣新光商業銀行,本國銀行,對中小企業,60793000000,LN_SME
10006,臺灣新光商業銀行,本國銀行,佔放款%,18.41,LN_SME_RATE
10006,臺灣新光商業銀行,本國銀行,市佔率,1.53,MARKET_RATE
10006,陽信商業銀行,本國銀行,對中小企業,31274000000,LN_SME
10006,陽信商業銀行,本國銀行,佔放款%,17.84,LN_SME_RATE
10006,陽信商業銀行,本國銀行,市佔率,0.79,MARKET_RATE
10006,板信商業銀行,本國銀行,對中小企業,24771000000,LN_SME
10006,板信商業銀行,本國銀行,佔放款%,23.52,LN_SME_RATE
10006,板信商業銀行,本國銀行,市佔率,0.62,MARKET_RATE
10006,三信商業銀行,本國銀行,對中小企業,13418000000,LN_SME
10006,三信商業銀行,本國銀行,佔放款%,15.8,LN_SME_RATE
10006,三信商業銀行,本國銀行,市佔率,0.34,MARKET_RATE
10006,聯邦商業銀行,本國銀行,對中小企業,23589000000,LN_SME
10006,聯邦商業銀行,本國銀行,佔放款%,12.53,LN_SME_RATE
10006,聯邦商業銀行,本國銀行,市佔率,0.59,MARKET_RATE
10006,遠東國際商業銀行,本國銀行,對中小企業,10645000000,LN_SME
10006,遠東國際商業銀行,本國銀行,佔放款%,4.46,LN_SME_RATE
10006,遠東國際商業銀行,本國銀行,市佔率,0.27,MARKET_RATE
