年月,銀行,銀行類別,項目,數值,欄位名稱
9812,總計,全體總和,對中小企業,3229362000000,LN_SME
9812,總計,全體總和,佔放款%,18.45,LN_SME_RATE
9812,總計,全體總和,市佔率,100.0,MARKET_RATE
9812,臺灣銀行,本國銀行,對中小企業,228994000000,LN_SME
9812,臺灣銀行,本國銀行,佔放款%,11.75,LN_SME_RATE
9812,臺灣銀行,本國銀行,市佔率,7.09,MARKET_RATE
9812,臺灣土地銀行,本國銀行,對中小企業,220035000000,LN_SME
9812,臺灣土地銀行,本國銀行,佔放款%,14.38,LN_SME_RATE
9812,臺灣土地銀行,本國銀行,市佔率,6.81,MARKET_RATE
9812,合作金庫商業銀行,本國銀行,對中小企業,400424000000,LN_SME
9812,合作金庫商業銀行,本國銀行,佔放款%,22.84,LN_SME_RATE
9812,合作金庫商業銀行,本國銀行,市佔率,12.4,MARKET_RATE
9812,第一商業銀行,本國銀行,對中小企業,356969000000,LN_SME
9812,第一商業銀行,本國銀行,佔放款%,36.97,LN_SME_RATE
9812,第一商業銀行,本國銀行,市佔率,11.05,MARKET_RATE
9812,華南商業銀行,本國銀行,對中小企業,294865000000,LN_SME
9812,華南商業銀行,本國銀行,佔放款%,28.1,LN_SME_RATE
9812,華南商業銀行,本國銀行,市佔率,9.13,MARKET_RATE
9812,彰化商業銀行,本國銀行,對中小企業,229127000000,LN_SME
9812,彰化商業銀行,本國銀行,佔放款%,24.57,LN_SME_RATE
9812,彰化商業銀行,本國銀行,市佔率,7.1,MARKET_RATE
9812,上海商業儲蓄銀行,本國銀行,對中小企業,86913000000,LN_SME
9812,上海商業儲蓄銀行,本國銀行,佔放款%,31.05,LN_SME_RATE
9812,上海商業儲蓄銀行,本國銀行,市佔率,2.69,MARKET_RATE
9812,台北富邦銀行,本國銀行,對中小企業,68145000000,LN_SME
9812,台北富邦銀行,本國銀行,佔放款%,8.87,LN_SME_RATE
9812,台北富邦銀行,本國銀行,市佔率,2.11,MARKET_RATE
9812,國泰世華商業銀行,本國銀行,對中小企業,75180000000,LN_SME
9812,國泰世華商業銀行,本國銀行,佔放款%,10.3,LN_SME_RATE
9812,國泰世華商業銀行,本國銀行,市佔率,2.33,MARKET_RATE
9812,中國輸出入銀行,本國銀行,對中小企業,4416000000,LN_SME
9812,中國輸出入銀行,本國銀行,佔放款%,9.68,LN_SME_RATE
9812,中國輸出入銀行,本國銀行,市佔率,0.14,MARKET_RATE
9812,高雄銀行,本國銀行,對中小企業,27017000000,LN_SME
9812,高雄銀行,本國銀行,佔放款%,20.11,LN_SME_RATE
9812,高雄銀行,本國銀行,市佔率,0.84,MARKET_RATE
9812,兆豐國際商業銀行,本國銀行,對中小企業,217107000000,LN_SME
9812,兆豐國際商業銀行,本國銀行,佔放款%,23.57,LN_SME_RATE
9812,兆豐國際商業銀行,本國銀行,市佔率,6.72,MARKET_RATE
9812,花旗,本國銀行,對中小企業,6969000000,LN_SME
9812,花旗,本國銀行,佔放款%,5.69,LN_SME_RATE
9812,花旗,本國銀行,市佔率,0.22,MARKET_RATE
9812,中華開發工業銀行,本國銀行,對中小企業,2210000000,LN_SME
9812,中華開發工業銀行,本國銀行,佔放款%,3.69,LN_SME_RATE
9812,中華開發工業銀行,本國銀行,市佔率,0.07,MARKET_RATE
9812,臺灣工業銀行,本國銀行,對中小企業,2319000000,LN_SME
9812,臺灣工業銀行,本國銀行,佔放款%,4.45,LN_SME_RATE
9812,臺灣工業銀行,本國銀行,市佔率,0.07,MARKET_RATE
9812,大台北商業銀行,本國銀行,對中小企業,1610000000,LN_SME
9812,大台北商業銀行,本國銀行,佔放款%,6.15,LN_SME_RATE
9812,大台北商業銀行,本國銀行,市佔率,0.05,MARKET_RATE
9812,華泰商業銀行,本國銀行,對中小企業,17949000000,LN_SME
9812,華泰商業銀行,本國銀行,佔放款%,21.76,LN_SME_RATE
9812,華泰商業銀行,本國銀行,市佔率,0.56,MARKET_RATE
9812,臺灣新光商業銀行,本國銀行,對中小企業,32412000000,LN_SME
9812,臺灣新光商業銀行,本國銀行,佔放款%,11.73,LN_SME_RATE
9812,臺灣新光商業銀行,本國銀行,市佔率,1.0,MARKET_RATE
9812,陽信商業銀行,本國銀行,對中小企業,23651000000,LN_SME
9812,陽信商業銀行,本國銀行,佔放款%,14.69,LN_SME_RATE
9812,陽信商業銀行,本國銀行,市佔率,0.73,MARKET_RATE
9812,板信商業銀行,本國銀行,對中小企業,18413000000,LN_SME
9812,板信商業銀行,本國銀行,佔放款%,16.13,LN_SME_RATE
9812,板信商業銀行,本國銀行,市佔率,0.57,MARKET_RATE
9812,三信商業銀行,本國銀行,對中小企業,10133000000,LN_SME
9812,三信商業銀行,本國銀行,佔放款%,13.26,LN_SME_RATE
9812,三信商業銀行,本國銀行,市佔率,0.31,MARKET_RATE
9812,聯邦商業銀行,本國銀行,對中小企業,21319000000,LN_SME
9812,聯邦商業銀行,本國銀行,佔放款%,12.56,LN_SME_RATE
9812,聯邦商業銀行,本國銀行,市佔率,0.66,MARKET_RATE
9812,遠東國際商業銀行,本國銀行,對中小企業,10102000000,LN_SME
9812,遠東國際商業銀行,本國銀行,佔放款%,4.97,LN_SME_RATE
9812,遠東國際商業銀行,本國銀行,市佔率,0.31,MARKET_RATE
9812,元大商業銀行,本國銀行,對中小企業,41240000000,LN_SME
9812,元大商業銀行,本國銀行,佔放款%,18.18,LN_SME_RATE
9812,元大商業銀行,本國銀行,市佔率,1.28,MARKET_RATE
9812,永豐商業銀行,本國銀行,對中小企業,82811000000,LN_SME
9812,永豐商業銀行,本國銀行,佔放款%,14.36,LN_SME_RATE
9812,永豐商業銀行,本國銀行,市佔率,2.56,MARKET_RATE
9812,玉山商業銀行,本國銀行,對中小企業,113457000000,LN_SME
9812,玉山商業銀行,本國銀行,佔放款%,21.84,LN_SME_RATE
9812,玉山商業銀行,本國銀行,市佔率,3.51,MARKET_RATE
9812,萬泰商業銀行,本國銀行,對中小企業,16376000000,LN_SME
9812,萬泰商業銀行,本國銀行,佔放款%,22.12,LN_SME_RATE
9812,萬泰商業銀行,本國銀行,市佔率,0.51,MARKET_RATE
9812,台新國際商業銀行,本國銀行,對中小企業,27962000000,LN_SME
9812,台新國際商業銀行,本國銀行,佔放款%,6.01,LN_SME_RATE
9812,台新國際商業銀行,本國銀行,市佔率,0.87,MARKET_RATE
9812,大眾商業銀行,本國銀行,對中小企業,4941000000,LN_SME
9812,大眾商業銀行,本國銀行,佔放款%,2.33,LN_SME_RATE
9812,大眾商業銀行,本國銀行,市佔率,0.15,MARKET_RATE
9812,日盛國際商業銀行,本國銀行,對中小企業,10358000000,LN_SME
9812,日盛國際商業銀行,本國銀行,佔放款%,8.67,LN_SME_RATE
9812,日盛國際商業銀行,本國銀行,市佔率,0.32,MARKET_RATE
9812,安泰商業銀行,本國銀行,對中小企業,43428000000,LN_SME
9812,安泰商業銀行,本國銀行,佔放款%,24.32,LN_SME_RATE
9812,安泰商業銀行,本國銀行,市佔率,1.34,MARKET_RATE
9812,中國信託商業銀行,本國銀行,對中小企業,60011000000,LN_SME
9812,中國信託商業銀行,本國銀行,佔放款%,8.35,LN_SME_RATE
9812,中國信託商業銀行,本國銀行,市佔率,1.86,MARKET_RATE
9812,慶豐商業銀行,本國銀行,對中小企業,2291000000,LN_SME
9812,慶豐商業銀行,本國銀行,佔放款%,15.3,LN_SME_RATE
9812,慶豐商業銀行,本國銀行,市佔率,0.07,MARKET_RATE
9812,臺灣中小企業銀行,本國銀行,對中小企業,313882000000,LN_SME
9812,臺灣中小企業銀行,本國銀行,佔放款%,35.89,LN_SME_RATE
9812,臺灣中小企業銀行,本國銀行,市佔率,9.72,MARKET_RATE
9812,渣打國際商業銀行,本國銀行,對中小企業,20961000000,LN_SME
9812,渣打國際商業銀行,本國銀行,佔放款%,6.84,LN_SME_RATE
9812,渣打國際商業銀行,本國銀行,市佔率,0.65,MARKET_RATE
9812,台中商業銀行,本國銀行,對中小企業,74808000000,LN_SME
9812,台中商業銀行,本國銀行,佔放款%,34.45,LN_SME_RATE
9812,台中商業銀行,本國銀行,市佔率,2.32,MARKET_RATE
9812,京城商業銀行,本國銀行,對中小企業,23051000000,LN_SME
