年月,銀行,銀行類別,項目,數值,欄位名稱
10107,總計,全體總和,對中小企業,4309457000000,LN_SME
10107,總計,全體總和,佔放款%,21.63,LN_SME_RATE
10107,總計,全體總和,市佔率,100.0,MARKET_RATE
10107,臺灣銀行,本國銀行,對中小企業,266699000000,LN_SME
10107,臺灣銀行,本國銀行,佔放款%,13.26,LN_SME_RATE
10107,臺灣銀行,本國銀行,市佔率,6.19,MARKET_RATE
10107,臺灣土地銀行,本國銀行,對中小企業,316899000000,LN_SME
10107,臺灣土地銀行,本國銀行,佔放款%,18.44,LN_SME_RATE
10107,臺灣土地銀行,本國銀行,市佔率,7.35,MARKET_RATE
10107,合作金庫商業銀行,本國銀行,對中小企業,476545000000,LN_SME
10107,合作金庫商業銀行,本國銀行,佔放款%,27.25,LN_SME_RATE
10107,合作金庫商業銀行,本國銀行,市佔率,11.06,MARKET_RATE
10107,第一商業銀行,本國銀行,對中小企業,517382000000,LN_SME
10107,第一商業銀行,本國銀行,佔放款%,42.09,LN_SME_RATE
10107,第一商業銀行,本國銀行,市佔率,12.01,MARKET_RATE
10107,華南商業銀行,本國銀行,對中小企業,358523000000,LN_SME
10107,華南商業銀行,本國銀行,佔放款%,29.51,LN_SME_RATE
10107,華南商業銀行,本國銀行,市佔率,8.32,MARKET_RATE
10107,彰化商業銀行,本國銀行,對中小企業,303669000000,LN_SME
10107,彰化商業銀行,本國銀行,佔放款%,29.68,LN_SME_RATE
10107,彰化商業銀行,本國銀行,市佔率,7.05,MARKET_RATE
10107,上海商業儲蓄銀行,本國銀行,對中小企業,129488000000,LN_SME
10107,上海商業儲蓄銀行,本國銀行,佔放款%,37.2,LN_SME_RATE
10107,上海商業儲蓄銀行,本國銀行,市佔率,3.0,MARKET_RATE
10107,台北富邦銀行,本國銀行,對中小企業,80604000000,LN_SME
10107,台北富邦銀行,本國銀行,佔放款%,8.76,LN_SME_RATE
10107,台北富邦銀行,本國銀行,市佔率,1.87,MARKET_RATE
10107,國泰世華商業銀行,本國銀行,對中小企業,114557000000,LN_SME
10107,國泰世華商業銀行,本國銀行,佔放款%,13.0,LN_SME_RATE
10107,國泰世華商業銀行,本國銀行,市佔率,2.66,MARKET_RATE
10107,中國輸出入銀行,本國銀行,對中小企業,5988000000,LN_SME
10107,中國輸出入銀行,本國銀行,佔放款%,11.64,LN_SME_RATE
10107,中國輸出入銀行,本國銀行,市佔率,0.14,MARKET_RATE
10107,高雄銀行,本國銀行,對中小企業,40197000000,LN_SME
10107,高雄銀行,本國銀行,佔放款%,26.18,LN_SME_RATE
10107,高雄銀行,本國銀行,市佔率,0.93,MARKET_RATE
10107,兆豐國際商業銀行,本國銀行,對中小企業,283382000000,LN_SME
10107,兆豐國際商業銀行,本國銀行,佔放款%,27.69,LN_SME_RATE
10107,兆豐國際商業銀行,本國銀行,市佔率,6.58,MARKET_RATE
10107,花旗,本國銀行,對中小企業,7581000000,LN_SME
10107,花旗,本國銀行,佔放款%,4.43,LN_SME_RATE
10107,花旗,本國銀行,市佔率,0.18,MARKET_RATE
10107,中華開發工業銀行,本國銀行,對中小企業,182000000,LN_SME
10107,中華開發工業銀行,本國銀行,佔放款%,0.3,LN_SME_RATE
10107,中華開發工業銀行,本國銀行,市佔率,0.0,MARKET_RATE
10107,臺灣工業銀行,本國銀行,對中小企業,2861000000,LN_SME
10107,臺灣工業銀行,本國銀行,佔放款%,4.64,LN_SME_RATE
10107,臺灣工業銀行,本國銀行,市佔率,0.07,MARKET_RATE
10107,匯豐,本國銀行,對中小企業,2907000000,LN_SME
10107,匯豐,本國銀行,佔放款%,1.88,LN_SME_RATE
10107,匯豐,本國銀行,市佔率,0.07,MARKET_RATE
10107,大台北商業銀行,本國銀行,對中小企業,3190000000,LN_SME
10107,大台北商業銀行,本國銀行,佔放款%,9.34,LN_SME_RATE
10107,大台北商業銀行,本國銀行,市佔率,0.07,MARKET_RATE
10107,華泰商業銀行,本國銀行,對中小企業,29755000000,LN_SME
10107,華泰商業銀行,本國銀行,佔放款%,32.82,LN_SME_RATE
10107,華泰商業銀行,本國銀行,市佔率,0.69,MARKET_RATE
10107,臺灣新光商業銀行,本國銀行,對中小企業,96745000000,LN_SME
10107,臺灣新光商業銀行,本國銀行,佔放款%,25.72,LN_SME_RATE
10107,臺灣新光商業銀行,本國銀行,市佔率,2.24,MARKET_RATE
10107,陽信商業銀行,本國銀行,對中小企業,47579000000,LN_SME
10107,陽信商業銀行,本國銀行,佔放款%,26.15,LN_SME_RATE
10107,陽信商業銀行,本國銀行,市佔率,1.1,MARKET_RATE
10107,板信商業銀行,本國銀行,對中小企業,21540000000,LN_SME
10107,板信商業銀行,本國銀行,佔放款%,21.64,LN_SME_RATE
10107,板信商業銀行,本國銀行,市佔率,0.5,MARKET_RATE
10107,三信商業銀行,本國銀行,對中小企業,15068000000,LN_SME
10107,三信商業銀行,本國銀行,佔放款%,17.29,LN_SME_RATE
10107,三信商業銀行,本國銀行,市佔率,0.35,MARKET_RATE
10107,聯邦商業銀行,本國銀行,對中小企業,30152000000,LN_SME
10107,聯邦商業銀行,本國銀行,佔放款%,15.08,LN_SME_RATE
10107,聯邦商業銀行,本國銀行,市佔率,0.7,MARKET_RATE
10107,遠東國際商業銀行,本國銀行,對中小企業,11544000000,LN_SME
10107,遠東國際商業銀行,本國銀行,佔放款%,4.52,LN_SME_RATE
10107,遠東國際商業銀行,本國銀行,市佔率,0.27,MARKET_RATE
10107,元大商業銀行,本國銀行,對中小企業,79879000000,LN_SME
10107,元大商業銀行,本國銀行,佔放款%,24.13,LN_SME_RATE
10107,元大商業銀行,本國銀行,市佔率,1.85,MARKET_RATE
10107,永豐商業銀行,本國銀行,對中小企業,105469000000,LN_SME
10107,永豐商業銀行,本國銀行,佔放款%,17.24,LN_SME_RATE
10107,永豐商業銀行,本國銀行,市佔率,2.45,MARKET_RATE
10107,玉山商業銀行,本國銀行,對中小企業,177572000000,LN_SME
10107,玉山商業銀行,本國銀行,佔放款%,27.74,LN_SME_RATE
10107,玉山商業銀行,本國銀行,市佔率,4.12,MARKET_RATE
10107,萬泰商業銀行,本國銀行,對中小企業,15056000000,LN_SME
10107,萬泰商業銀行,本國銀行,佔放款%,17.48,LN_SME_RATE
10107,萬泰商業銀行,本國銀行,市佔率,0.35,MARKET_RATE
10107,星展,本國銀行,對中小企業,21883000000,LN_SME
10107,星展,本國銀行,佔放款%,14.77,LN_SME_RATE
10107,星展,本國銀行,市佔率,0.51,MARKET_RATE
10107,台新國際商業銀行,本國銀行,對中小企業,60337000000,LN_SME
10107,台新國際商業銀行,本國銀行,佔放款%,10.85,LN_SME_RATE
10107,台新國際商業銀行,本國銀行,市佔率,1.4,MARKET_RATE
10107,大眾商業銀行,本國銀行,對中小企業,11360000000,LN_SME
10107,大眾商業銀行,本國銀行,佔放款%,4.78,LN_SME_RATE
10107,大眾商業銀行,本國銀行,市佔率,0.26,MARKET_RATE
10107,日盛國際商業銀行,本國銀行,對中小企業,14697000000,LN_SME
10107,日盛國際商業銀行,本國銀行,佔放款%,12.7,LN_SME_RATE
10107,日盛國際商業銀行,本國銀行,市佔率,0.34,MARKET_RATE
10107,安泰商業銀行,本國銀行,對中小企業,49794000000,LN_SME
10107,安泰商業銀行,本國銀行,佔放款%,26.21,LN_SME_RATE
10107,安泰商業銀行,本國銀行,市佔率,1.16,MARKET_RATE
10107,中國信託商業銀行,本國銀行,對中小企業,80368000000,LN_SME
10107,中國信託商業銀行,本國銀行,佔放款%,9.57,LN_SME_RATE
10107,中國信託商業銀行,本國銀行,市佔率,1.86,MARKET_RATE
10107,臺灣中小企業銀行,本國銀行,對中小企業,356066000000,LN_SME
10107,臺灣中小企業銀行,本國銀行,佔放款%,40.52,LN_SME_RATE
10107,臺灣中小企業銀行,本國銀行,市佔率,8.26,MARKET_RATE
10107,渣打國際商業銀行,本國銀行,對中小企業,20259000000,LN_SME
10107,渣打國際商業銀行,本國銀行,佔放款%,6.58,LN_SME_RATE
10107,渣打國際商業銀行,本國銀行,市佔率,0.47,MARKET_RATE
10107,台中商業銀行,本國銀行,對中小企業,113004000000,LN_SME
10107,台中商業銀行,本國銀行,佔放款%,38.38,LN_SME_RATE
10107,台中商業銀行,本國銀行,市佔率,2.62,MARKET_RATE
10107,京城商業銀行,本國銀行,對中小企業,21048000000,LN_SME
10107,京城商業銀行,本國銀行,佔放款%,23.33,LN_SME_RATE
10107,京城商業銀行,本國銀行,市佔率,0.49,MARKET_RATE
10107,小計,外國銀行在台分行,對中小企業,19629000000,LN_SME
10107,小計,外國銀行在台分行,佔放款%,3.96,LN_SME_RATE
10107,小計,外國銀行在台分行,市佔率,0.46,MARKET_RATE
