年月,銀行,銀行類別,項目,數值,欄位名稱
10102,高雄銀行,本國銀行,佔放款%,25.95,LN_SME_RATE
10102,高雄銀行,本國銀行,市佔率,0.97,MARKET_RATE
10102,兆豐國際商業銀行,本國銀行,對中小企業,266250000000,LN_SME
10102,兆豐國際商業銀行,本國銀行,佔放款%,25.68,LN_SME_RATE
10102,兆豐國際商業銀行,本國銀行,市佔率,6.5,MARKET_RATE
10102,花旗,本國銀行,對中小企業,6896000000,LN_SME
10102,花旗,本國銀行,佔放款%,4.13,LN_SME_RATE
10102,花旗,本國銀行,市佔率,0.17,MARKET_RATE
10102,中華開發工業銀行,本國銀行,對中小企業,206000000,LN_SME
10102,中華開發工業銀行,本國銀行,佔放款%,0.33,LN_SME_RATE
10102,中華開發工業銀行,本國銀行,市佔率,0.01,MARKET_RATE
10102,臺灣工業銀行,本國銀行,對中小企業,3935000000,LN_SME
10102,臺灣工業銀行,本國銀行,佔放款%,6.56,LN_SME_RATE
10102,臺灣工業銀行,本國銀行,市佔率,0.1,MARKET_RATE
10102,匯豐,本國銀行,對中小企業,3003000000,LN_SME
10102,匯豐,本國銀行,佔放款%,2.05,LN_SME_RATE
10102,匯豐,本國銀行,市佔率,0.07,MARKET_RATE
10102,大台北商業銀行,本國銀行,對中小企業,3186000000,LN_SME
10102,大台北商業銀行,本國銀行,佔放款%,9.32,LN_SME_RATE
10102,大台北商業銀行,本國銀行,市佔率,0.08,MARKET_RATE
10102,華泰商業銀行,本國銀行,對中小企業,26824000000,LN_SME
10102,華泰商業銀行,本國銀行,佔放款%,30.28,LN_SME_RATE
10102,華泰商業銀行,本國銀行,市佔率,0.66,MARKET_RATE
10102,臺灣新光商業銀行,本國銀行,對中小企業,79930000000,LN_SME
10102,臺灣新光商業銀行,本國銀行,佔放款%,22.73,LN_SME_RATE
10102,臺灣新光商業銀行,本國銀行,市佔率,1.95,MARKET_RATE
10102,陽信商業銀行,本國銀行,對中小企業,37348000000,LN_SME
10102,陽信商業銀行,本國銀行,佔放款%,21.47,LN_SME_RATE
10102,陽信商業銀行,本國銀行,市佔率,0.91,MARKET_RATE
10102,板信商業銀行,本國銀行,對中小企業,21305000000,LN_SME
10102,板信商業銀行,本國銀行,佔放款%,20.65,LN_SME_RATE
10102,板信商業銀行,本國銀行,市佔率,0.52,MARKET_RATE
10102,三信商業銀行,本國銀行,對中小企業,14081000000,LN_SME
10102,三信商業銀行,本國銀行,佔放款%,16.36,LN_SME_RATE
10102,三信商業銀行,本國銀行,市佔率,0.34,MARKET_RATE
10102,聯邦商業銀行,本國銀行,對中小企業,27800000000,LN_SME
10102,聯邦商業銀行,本國銀行,佔放款%,14.41,LN_SME_RATE
10102,聯邦商業銀行,本國銀行,市佔率,0.68,MARKET_RATE
10102,遠東國際商業銀行,本國銀行,對中小企業,10752000000,LN_SME
10102,遠東國際商業銀行,本國銀行,佔放款%,4.35,LN_SME_RATE
10102,遠東國際商業銀行,本國銀行,市佔率,0.26,MARKET_RATE
10102,元大商業銀行,本國銀行,對中小企業,77072000000,LN_SME
10102,元大商業銀行,本國銀行,佔放款%,23.9,LN_SME_RATE
10102,元大商業銀行,本國銀行,市佔率,1.88,MARKET_RATE
10102,永豐商業銀行,本國銀行,對中小企業,87602000000,LN_SME
10102,永豐商業銀行,本國銀行,佔放款%,14.72,LN_SME_RATE
10102,永豐商業銀行,本國銀行,市佔率,2.14,MARKET_RATE
10102,玉山商業銀行,本國銀行,對中小企業,163412000000,LN_SME
10102,玉山商業銀行,本國銀行,佔放款%,27.05,LN_SME_RATE
10102,玉山商業銀行,本國銀行,市佔率,3.99,MARKET_RATE
10102,萬泰商業銀行,本國銀行,對中小企業,14023000000,LN_SME
10102,萬泰商業銀行,本國銀行,佔放款%,17.14,LN_SME_RATE
10102,萬泰商業銀行,本國銀行,市佔率,0.34,MARKET_RATE
10102,星展,本國銀行,對中小企業,21453000000,LN_SME
10102,星展,本國銀行,佔放款%,16.31,LN_SME_RATE
10102,星展,本國銀行,市佔率,0.52,MARKET_RATE
10102,台新國際商業銀行,本國銀行,對中小企業,55033000000,LN_SME
10102,台新國際商業銀行,本國銀行,佔放款%,10.2,LN_SME_RATE
10102,台新國際商業銀行,本國銀行,市佔率,1.34,MARKET_RATE
10102,大眾商業銀行,本國銀行,對中小企業,3795000000,LN_SME
10102,大眾商業銀行,本國銀行,佔放款%,1.58,LN_SME_RATE
10102,大眾商業銀行,本國銀行,市佔率,0.09,MARKET_RATE
10102,日盛國際商業銀行,本國銀行,對中小企業,14936000000,LN_SME
10102,日盛國際商業銀行,本國銀行,佔放款%,12.49,LN_SME_RATE
10102,日盛國際商業銀行,本國銀行,市佔率,0.36,MARKET_RATE
10102,安泰商業銀行,本國銀行,對中小企業,51654000000,LN_SME
10102,安泰商業銀行,本國銀行,佔放款%,27.63,LN_SME_RATE
10102,安泰商業銀行,本國銀行,市佔率,1.26,MARKET_RATE
10102,中國信託商業銀行,本國銀行,對中小企業,68782000000,LN_SME
10102,中國信託商業銀行,本國銀行,佔放款%,8.36,LN_SME_RATE
10102,中國信託商業銀行,本國銀行,市佔率,1.68,MARKET_RATE
10102,臺灣中小企業銀行,本國銀行,對中小企業,350827000000,LN_SME
10102,臺灣中小企業銀行,本國銀行,佔放款%,39.73,LN_SME_RATE
10102,臺灣中小企業銀行,本國銀行,市佔率,8.57,MARKET_RATE
10102,渣打國際商業銀行,本國銀行,對中小企業,21412000000,LN_SME
10102,渣打國際商業銀行,本國銀行,佔放款%,6.62,LN_SME_RATE
10102,渣打國際商業銀行,本國銀行,市佔率,0.52,MARKET_RATE
10102,台中商業銀行,本國銀行,對中小企業,100457000000,LN_SME
10102,台中商業銀行,本國銀行,佔放款%,36.83,LN_SME_RATE
10102,台中商業銀行,本國銀行,市佔率,2.45,MARKET_RATE
10102,京城商業銀行,本國銀行,對中小企業,18353000000,LN_SME
10102,京城商業銀行,本國銀行,佔放款%,20.59,LN_SME_RATE
10102,京城商業銀行,本國銀行,市佔率,0.45,MARKET_RATE
10102,小計,外國銀行在台分行,對中小企業,18990000000,LN_SME
10102,小計,外國銀行在台分行,佔放款%,4.06,LN_SME_RATE
10102,小計,外國銀行在台分行,市佔率,0.46,MARKET_RATE
