年月,銀行,銀行類別,項目,數值,欄位名稱
10204,總計,全體總和,對中小企業,4508839000000,LN_SME
10204,總計,全體總和,佔放款%,22.26,LN_SME_RATE
10204,總計,全體總和,市佔率,100.0,MARKET_RATE
10204,臺灣銀行,本國銀行,對中小企業,302717000000,LN_SME
10204,臺灣銀行,本國銀行,佔放款%,14.6,LN_SME_RATE
10204,臺灣銀行,本國銀行,市佔率,6.71,MARKET_RATE
10204,臺灣土地銀行,本國銀行,對中小企業,313345000000,LN_SME
10204,臺灣土地銀行,本國銀行,佔放款%,18.52,LN_SME_RATE
10204,臺灣土地銀行,本國銀行,市佔率,6.95,MARKET_RATE
10204,合作金庫商業銀行,本國銀行,對中小企業,482796000000,LN_SME
10204,合作金庫商業銀行,本國銀行,佔放款%,28.68,LN_SME_RATE
10204,合作金庫商業銀行,本國銀行,市佔率,10.71,MARKET_RATE
10204,第一商業銀行,本國銀行,對中小企業,519176000000,LN_SME
10204,第一商業銀行,本國銀行,佔放款%,42.01,LN_SME_RATE
10204,第一商業銀行,本國銀行,市佔率,11.51,MARKET_RATE
10204,華南商業銀行,本國銀行,對中小企業,365655000000,LN_SME
10204,華南商業銀行,本國銀行,佔放款%,29.62,LN_SME_RATE
10204,華南商業銀行,本國銀行,市佔率,8.11,MARKET_RATE
10204,彰化商業銀行,本國銀行,對中小企業,303593000000,LN_SME
10204,彰化商業銀行,本國銀行,佔放款%,29.27,LN_SME_RATE
10204,彰化商業銀行,本國銀行,市佔率,6.73,MARKET_RATE
10204,上海商業儲蓄銀行,本國銀行,對中小企業,139341000000,LN_SME
10204,上海商業儲蓄銀行,本國銀行,佔放款%,37.4,LN_SME_RATE
10204,上海商業儲蓄銀行,本國銀行,市佔率,3.09,MARKET_RATE
10204,台北富邦銀行,本國銀行,對中小企業,88028000000,LN_SME
10204,台北富邦銀行,本國銀行,佔放款%,9.46,LN_SME_RATE
10204,台北富邦銀行,本國銀行,市佔率,1.95,MARKET_RATE
10204,國泰世華商業銀行,本國銀行,對中小企業,106213000000,LN_SME
10204,國泰世華商業銀行,本國銀行,佔放款%,12.61,LN_SME_RATE
10204,國泰世華商業銀行,本國銀行,市佔率,2.36,MARKET_RATE
10204,中國輸出入銀行,本國銀行,對中小企業,6917000000,LN_SME
10204,中國輸出入銀行,本國銀行,佔放款%,13.77,LN_SME_RATE
10204,中國輸出入銀行,本國銀行,市佔率,0.15,MARKET_RATE
10204,高雄銀行,本國銀行,對中小企業,45770000000,LN_SME
10204,高雄銀行,本國銀行,佔放款%,29.15,LN_SME_RATE
10204,高雄銀行,本國銀行,市佔率,1.02,MARKET_RATE
10204,兆豐國際商業銀行,本國銀行,對中小企業,290645000000,LN_SME
10204,兆豐國際商業銀行,本國銀行,佔放款%,28.92,LN_SME_RATE
10204,兆豐國際商業銀行,本國銀行,市佔率,6.45,MARKET_RATE
10204,花旗,本國銀行,對中小企業,7528000000,LN_SME
10204,花旗,本國銀行,佔放款%,4.38,LN_SME_RATE
10204,花旗,本國銀行,市佔率,0.17,MARKET_RATE
10204,澳盛,本國銀行,對中小企業,1790000000,LN_SME
10204,澳盛,本國銀行,佔放款%,1.93,LN_SME_RATE
10204,澳盛,本國銀行,市佔率,0.04,MARKET_RATE
10204,中華開發工業銀行,本國銀行,對中小企業,343000000,LN_SME
10204,中華開發工業銀行,本國銀行,佔放款%,0.57,LN_SME_RATE
10204,中華開發工業銀行,本國銀行,市佔率,0.01,MARKET_RATE
10204,臺灣工業銀行,本國銀行,對中小企業,1971000000,LN_SME
10204,臺灣工業銀行,本國銀行,佔放款%,3.15,LN_SME_RATE
10204,臺灣工業銀行,本國銀行,市佔率,0.04,MARKET_RATE
10204,匯豐,本國銀行,對中小企業,2544000000,LN_SME
10204,匯豐,本國銀行,佔放款%,1.49,LN_SME_RATE
10204,匯豐,本國銀行,市佔率,0.06,MARKET_RATE
10204,大台北商業銀行,本國銀行,對中小企業,3344000000,LN_SME
10204,大台北商業銀行,本國銀行,佔放款%,9.31,LN_SME_RATE
10204,大台北商業銀行,本國銀行,市佔率,0.07,MARKET_RATE
10204,華泰商業銀行,本國銀行,對中小企業,27723000000,LN_SME
10204,華泰商業銀行,本國銀行,佔放款%,33.3,LN_SME_RATE
10204,華泰商業銀行,本國銀行,市佔率,0.61,MARKET_RATE
10204,臺灣新光商業銀行,本國銀行,對中小企業,109087000000,LN_SME
10204,臺灣新光商業銀行,本國銀行,佔放款%,27.99,LN_SME_RATE
10204,臺灣新光商業銀行,本國銀行,市佔率,2.42,MARKET_RATE
10204,陽信商業銀行,本國銀行,對中小企業,58577000000,LN_SME
10204,陽信商業銀行,本國銀行,佔放款%,30.99,LN_SME_RATE
10204,陽信商業銀行,本國銀行,市佔率,1.3,MARKET_RATE
10204,板信商業銀行,本國銀行,對中小企業,21090000000,LN_SME
10204,板信商業銀行,本國銀行,佔放款%,22.78,LN_SME_RATE
10204,板信商業銀行,本國銀行,市佔率,0.47,MARKET_RATE
10204,三信商業銀行,本國銀行,對中小企業,17015000000,LN_SME
10204,三信商業銀行,本國銀行,佔放款%,18.51,LN_SME_RATE
10204,三信商業銀行,本國銀行,市佔率,0.38,MARKET_RATE
10204,聯邦商業銀行,本國銀行,對中小企業,32191000000,LN_SME
10204,聯邦商業銀行,本國銀行,佔放款%,14.93,LN_SME_RATE
10204,聯邦商業銀行,本國銀行,市佔率,0.71,MARKET_RATE
10204,遠東國際商業銀行,本國銀行,對中小企業,15619000000,LN_SME
10204,遠東國際商業銀行,本國銀行,佔放款%,5.69,LN_SME_RATE
10204,遠東國際商業銀行,本國銀行,市佔率,0.35,MARKET_RATE
10204,元大商業銀行,本國銀行,對中小企業,79009000000,LN_SME
10204,元大商業銀行,本國銀行,佔放款%,23.32,LN_SME_RATE
10204,元大商業銀行,本國銀行,市佔率,1.75,MARKET_RATE
10204,永豐商業銀行,本國銀行,對中小企業,114832000000,LN_SME
10204,永豐商業銀行,本國銀行,佔放款%,18.62,LN_SME_RATE
10204,永豐商業銀行,本國銀行,市佔率,2.55,MARKET_RATE
10204,玉山商業銀行,本國銀行,對中小企業,197550000000,LN_SME
10204,玉山商業銀行,本國銀行,佔放款%,28.41,LN_SME_RATE
10204,玉山商業銀行,本國銀行,市佔率,4.38,MARKET_RATE
10204,萬泰商業銀行,本國銀行,對中小企業,15163000000,LN_SME
10204,萬泰商業銀行,本國銀行,佔放款%,17.37,LN_SME_RATE
10204,萬泰商業銀行,本國銀行,市佔率,0.34,MARKET_RATE
10204,星展,本國銀行,對中小企業,22380000000,LN_SME
10204,星展,本國銀行,佔放款%,14.26,LN_SME_RATE
10204,星展,本國銀行,市佔率,0.5,MARKET_RATE
10204,台新國際商業銀行,本國銀行,對中小企業,67497000000,LN_SME
10204,台新國際商業銀行,本國銀行,佔放款%,11.59,LN_SME_RATE
10204,台新國際商業銀行,本國銀行,市佔率,1.5,MARKET_RATE
10204,大眾商業銀行,本國銀行,對中小企業,21124000000,LN_SME
10204,大眾商業銀行,本國銀行,佔放款%,9.22,LN_SME_RATE
10204,大眾商業銀行,本國銀行,市佔率,0.47,MARKET_RATE
10204,日盛國際商業銀行,本國銀行,對中小企業,16770000000,LN_SME
10204,日盛國際商業銀行,本國銀行,佔放款%,14.3,LN_SME_RATE
10204,日盛國際商業銀行,本國銀行,市佔率,0.37,MARKET_RATE
10204,安泰商業銀行,本國銀行,對中小企業,50384000000,LN_SME
10204,安泰商業銀行,本國銀行,佔放款%,25.65,LN_SME_RATE
10204,安泰商業銀行,本國銀行,市佔率,1.12,MARKET_RATE
10204,中國信託商業銀行,本國銀行,對中小企業,101319000000,LN_SME
10204,中國信託商業銀行,本國銀行,佔放款%,10.93,LN_SME_RATE
10204,中國信託商業銀行,本國銀行,市佔率,2.25,MARKET_RATE
10204,臺灣中小企業銀行,本國銀行,對中小企業,368257000000,LN_SME
10204,臺灣中小企業銀行,本國銀行,佔放款%,40.93,LN_SME_RATE
10204,臺灣中小企業銀行,本國銀行,市佔率,8.17,MARKET_RATE
10204,渣打國際商業銀行,本國銀行,對中小企業,20996000000,LN_SME
10204,渣打國際商業銀行,本國銀行,佔放款%,7.09,LN_SME_RATE
10204,渣打國際商業銀行,本國銀行,市佔率,0.47,MARKET_RATE
10204,台中商業銀行,本國銀行,對中小企業,130641000000,LN_SME
10204,台中商業銀行,本國銀行,佔放款%,40.66,LN_SME_RATE
10204,台中商業銀行,本國銀行,市佔率,2.9,MARKET_RATE
10204,京城商業銀行,本國銀行,對中小企業,24800000000,LN_SME
10204,京城商業銀行,本國銀行,佔放款%,26.17,LN_SME_RATE
10204,京城商業銀行,本國銀行,市佔率,0.55,MARKET_RATE
10204,小計,外國銀行在台分行,對中小企業,15094000000,LN_SME
10204,小計,外國銀行在台分行,佔放款%,3.36,LN_SME_RATE
10204,小計,外國銀行在台分行,市佔率,0.33,MARKET_RATE
10204,大陸地區銀行在臺分行,本國銀行,對中小企業,5000000,LN_SME
10204,大陸地區銀行在臺分行,本國銀行,佔放款%,0.33,LN_SME_RATE
10204,大陸地區銀行在臺分行,本國銀行,市佔率,0.0,MARKET_RATE
