年月,銀行,銀行類別,項目,數值,欄位名稱
9709,總計,全體總和,對中小企業,3190560000000,LN_SME
9709,總計,全體總和,佔放款%,18.28,LN_SME_RATE
9709,總計,全體總和,市佔率,100.0,MARKET_RATE
9709,臺灣銀行,本國銀行,對中小企業,213154000000,LN_SME
9709,臺灣銀行,本國銀行,佔放款%,11.48,LN_SME_RATE
9709,臺灣銀行,本國銀行,市佔率,6.68,MARKET_RATE
9709,臺灣土地銀行,本國銀行,對中小企業,184155000000,LN_SME
9709,臺灣土地銀行,本國銀行,佔放款%,12.62,LN_SME_RATE
9709,臺灣土地銀行,本國銀行,市佔率,5.77,MARKET_RATE
9709,合作金庫商業銀行,本國銀行,對中小企業,378700000000,LN_SME
9709,合作金庫商業銀行,本國銀行,佔放款%,21.55,LN_SME_RATE
9709,合作金庫商業銀行,本國銀行,市佔率,11.87,MARKET_RATE
9709,第一商業銀行,本國銀行,對中小企業,340325000000,LN_SME
9709,第一商業銀行,本國銀行,佔放款%,34.73,LN_SME_RATE
9709,第一商業銀行,本國銀行,市佔率,10.67,MARKET_RATE
9709,華南商業銀行,本國銀行,對中小企業,300068000000,LN_SME
9709,華南商業銀行,本國銀行,佔放款%,28.41,LN_SME_RATE
9709,華南商業銀行,本國銀行,市佔率,9.4,MARKET_RATE
9709,彰化商業銀行,本國銀行,對中小企業,222658000000,LN_SME
9709,彰化商業銀行,本國銀行,佔放款%,26.49,LN_SME_RATE
9709,彰化商業銀行,本國銀行,市佔率,6.98,MARKET_RATE
9709,花旗,本國銀行,對中小企業,19223000000,LN_SME
9709,花旗,本國銀行,佔放款%,24.62,LN_SME_RATE
9709,花旗,本國銀行,市佔率,0.6,MARKET_RATE
9709,上海商業儲蓄銀行,本國銀行,對中小企業,73149000000,LN_SME
9709,上海商業儲蓄銀行,本國銀行,佔放款%,28.47,LN_SME_RATE
9709,上海商業儲蓄銀行,本國銀行,市佔率,2.29,MARKET_RATE
9709,台北富邦銀行,本國銀行,對中小企業,82841000000,LN_SME
9709,台北富邦銀行,本國銀行,佔放款%,12.15,LN_SME_RATE
9709,台北富邦銀行,本國銀行,市佔率,2.6,MARKET_RATE
9709,國泰世華商業銀行,本國銀行,對中小企業,82423000000,LN_SME
9709,國泰世華商業銀行,本國銀行,佔放款%,10.89,LN_SME_RATE
9709,國泰世華商業銀行,本國銀行,市佔率,2.58,MARKET_RATE
9709,中國輸出入銀行,本國銀行,對中小企業,4112000000,LN_SME
9709,中國輸出入銀行,本國銀行,佔放款%,12.09,LN_SME_RATE
9709,中國輸出入銀行,本國銀行,市佔率,0.13,MARKET_RATE
9709,高雄銀行,本國銀行,對中小企業,25850000000,LN_SME
9709,高雄銀行,本國銀行,佔放款%,20.68,LN_SME_RATE
9709,高雄銀行,本國銀行,市佔率,0.81,MARKET_RATE
9709,兆豐國際商業銀行,本國銀行,對中小企業,204281000000,LN_SME
9709,兆豐國際商業銀行,本國銀行,佔放款%,21.49,LN_SME_RATE
9709,兆豐國際商業銀行,本國銀行,市佔率,6.4,MARKET_RATE
9709,中華開發工業銀行,本國銀行,對中小企業,1947000000,LN_SME
9709,中華開發工業銀行,本國銀行,佔放款%,2.81,LN_SME_RATE
9709,中華開發工業銀行,本國銀行,市佔率,0.06,MARKET_RATE
9709,臺灣工業銀行,本國銀行,對中小企業,3642000000,LN_SME
9709,臺灣工業銀行,本國銀行,佔放款%,6.22,LN_SME_RATE
9709,臺灣工業銀行,本國銀行,市佔率,0.11,MARKET_RATE
9709,稻江商業銀行,本國銀行,對中小企業,1771000000,LN_SME
9709,稻江商業銀行,本國銀行,佔放款%,6.9,LN_SME_RATE
9709,稻江商業銀行,本國銀行,市佔率,0.06,MARKET_RATE
9709,華泰商業銀行,本國銀行,對中小企業,16692000000,LN_SME
9709,華泰商業銀行,本國銀行,佔放款%,19.26,LN_SME_RATE
9709,華泰商業銀行,本國銀行,市佔率,0.52,MARKET_RATE
9709,臺灣新光商業銀行,本國銀行,對中小企業,30248000000,LN_SME
9709,臺灣新光商業銀行,本國銀行,佔放款%,10.97,LN_SME_RATE
9709,臺灣新光商業銀行,本國銀行,市佔率,0.95,MARKET_RATE
9709,陽信商業銀行,本國銀行,對中小企業,23288000000,LN_SME
9709,陽信商業銀行,本國銀行,佔放款%,14.01,LN_SME_RATE
9709,陽信商業銀行,本國銀行,市佔率,0.73,MARKET_RATE
9709,板信商業銀行,本國銀行,對中小企業,14198000000,LN_SME
9709,板信商業銀行,本國銀行,佔放款%,11.59,LN_SME_RATE
9709,板信商業銀行,本國銀行,市佔率,0.45,MARKET_RATE
9709,三信商業銀行,本國銀行,對中小企業,9196000000,LN_SME
