年月,銀行,銀行類別,項目,數值,欄位名稱
10212,總計,全體總和,對中小企業,4776740000000,LN_SME
10212,總計,全體總和,佔放款%,23.0,LN_SME_RATE
10212,總計,全體總和,市佔率,100.0,MARKET_RATE
10212,臺灣銀行,本國銀行,對中小企業,333713000000,LN_SME
10212,臺灣銀行,本國銀行,佔放款%,16.01,LN_SME_RATE
10212,臺灣銀行,本國銀行,市佔率,6.99,MARKET_RATE
10212,臺灣土地銀行,本國銀行,對中小企業,324973000000,LN_SME
10212,臺灣土地銀行,本國銀行,佔放款%,19.07,LN_SME_RATE
10212,臺灣土地銀行,本國銀行,市佔率,6.8,MARKET_RATE
10212,合作金庫商業銀行,本國銀行,對中小企業,511218000000,LN_SME
10212,合作金庫商業銀行,本國銀行,佔放款%,29.35,LN_SME_RATE
10212,合作金庫商業銀行,本國銀行,市佔率,10.7,MARKET_RATE
10212,第一商業銀行,本國銀行,對中小企業,545859000000,LN_SME
10212,第一商業銀行,本國銀行,佔放款%,45.23,LN_SME_RATE
10212,第一商業銀行,本國銀行,市佔率,11.43,MARKET_RATE
10212,華南商業銀行,本國銀行,對中小企業,379259000000,LN_SME
10212,華南商業銀行,本國銀行,佔放款%,30.29,LN_SME_RATE
10212,華南商業銀行,本國銀行,市佔率,7.94,MARKET_RATE
10212,彰化商業銀行,本國銀行,對中小企業,310322000000,LN_SME
10212,彰化商業銀行,本國銀行,佔放款%,30.92,LN_SME_RATE
10212,彰化商業銀行,本國銀行,市佔率,6.5,MARKET_RATE
10212,上海商業儲蓄銀行,本國銀行,對中小企業,152545000000,LN_SME
10212,上海商業儲蓄銀行,本國銀行,佔放款%,37.82,LN_SME_RATE
10212,上海商業儲蓄銀行,本國銀行,市佔率,3.19,MARKET_RATE
10212,台北富邦銀行,本國銀行,對中小企業,81685000000,LN_SME
10212,台北富邦銀行,本國銀行,佔放款%,8.8,LN_SME_RATE
10212,台北富邦銀行,本國銀行,市佔率,1.71,MARKET_RATE
10212,國泰世華商業銀行,本國銀行,對中小企業,107550000000,LN_SME
10212,國泰世華商業銀行,本國銀行,佔放款%,12.36,LN_SME_RATE
10212,國泰世華商業銀行,本國銀行,市佔率,2.25,MARKET_RATE
10212,中國輸出入銀行,本國銀行,對中小企業,7361000000,LN_SME
10212,中國輸出入銀行,本國銀行,佔放款%,15.02,LN_SME_RATE
10212,中國輸出入銀行,本國銀行,市佔率,0.15,MARKET_RATE
10212,高雄銀行,本國銀行,對中小企業,45538000000,LN_SME
10212,高雄銀行,本國銀行,佔放款%,27.45,LN_SME_RATE
10212,高雄銀行,本國銀行,市佔率,0.95,MARKET_RATE
10212,兆豐國際商業銀行,本國銀行,對中小企業,330945000000,LN_SME
10212,兆豐國際商業銀行,本國銀行,佔放款%,29.84,LN_SME_RATE
10212,兆豐國際商業銀行,本國銀行,市佔率,6.93,MARKET_RATE
10212,花旗,本國銀行,對中小企業,6287000000,LN_SME
10212,花旗,本國銀行,佔放款%,3.32,LN_SME_RATE
10212,花旗,本國銀行,市佔率,0.13,MARKET_RATE
10212,澳盛,本國銀行,對中小企業,1425000000,LN_SME
10212,澳盛,本國銀行,佔放款%,1.45,LN_SME_RATE
10212,澳盛,本國銀行,市佔率,0.03,MARKET_RATE
10212,中華開發工業銀行,本國銀行,對中小企業,615000000,LN_SME
10212,中華開發工業銀行,本國銀行,佔放款%,0.92,LN_SME_RATE
10212,中華開發工業銀行,本國銀行,市佔率,0.01,MARKET_RATE
10212,臺灣工業銀行,本國銀行,對中小企業,2886000000,LN_SME
10212,臺灣工業銀行,本國銀行,佔放款%,3.91,LN_SME_RATE
10212,臺灣工業銀行,本國銀行,市佔率,0.06,MARKET_RATE
10212,匯豐,本國銀行,對中小企業,1974000000,LN_SME
10212,匯豐,本國銀行,佔放款%,1.1,LN_SME_RATE
10212,匯豐,本國銀行,市佔率,0.04,MARKET_RATE
10212,瑞興商業銀行,本國銀行,對中小企業,4497000000,LN_SME
10212,瑞興商業銀行,本國銀行,佔放款%,11.73,LN_SME_RATE
10212,瑞興商業銀行,本國銀行,市佔率,0.09,MARKET_RATE
10212,華泰商業銀行,本國銀行,對中小企業,23524000000,LN_SME
10212,華泰商業銀行,本國銀行,佔放款%,32.59,LN_SME_RATE
10212,華泰商業銀行,本國銀行,市佔率,0.49,MARKET_RATE
10212,臺灣新光商業銀行,本國銀行,對中小企業,111467000000,LN_SME
10212,臺灣新光商業銀行,本國銀行,佔放款%,27.72,LN_SME_RATE
10212,臺灣新光商業銀行,本國銀行,市佔率,2.33,MARKET_RATE
10212,陽信商業銀行,本國銀行,對中小企業,62692000000,LN_SME
10212,陽信商業銀行,本國銀行,佔放款%,31.74,LN_SME_RATE
10212,陽信商業銀行,本國銀行,市佔率,1.31,MARKET_RATE
10212,板信商業銀行,本國銀行,對中小企業,27381000000,LN_SME
10212,板信商業銀行,本國銀行,佔放款%,27.65,LN_SME_RATE
10212,板信商業銀行,本國銀行,市佔率,0.57,MARKET_RATE
10212,三信商業銀行,本國銀行,對中小企業,18329000000,LN_SME
10212,三信商業銀行,本國銀行,佔放款%,18.62,LN_SME_RATE
10212,三信商業銀行,本國銀行,市佔率,0.38,MARKET_RATE
10212,聯邦商業銀行,本國銀行,對中小企業,33148000000,LN_SME
10212,聯邦商業銀行,本國銀行,佔放款%,14.49,LN_SME_RATE
10212,聯邦商業銀行,本國銀行,市佔率,0.69,MARKET_RATE
10212,遠東國際商業銀行,本國銀行,對中小企業,16123000000,LN_SME
10212,遠東國際商業銀行,本國銀行,佔放款%,6.01,LN_SME_RATE
10212,遠東國際商業銀行,本國銀行,市佔率,0.34,MARKET_RATE
10212,元大商業銀行,本國銀行,對中小企業,83423000000,LN_SME
10212,元大商業銀行,本國銀行,佔放款%,23.38,LN_SME_RATE
10212,元大商業銀行,本國銀行,市佔率,1.75,MARKET_RATE
10212,永豐商業銀行,本國銀行,對中小企業,122183000000,LN_SME
10212,永豐商業銀行,本國銀行,佔放款%,19.15,LN_SME_RATE
10212,永豐商業銀行,本國銀行,市佔率,2.56,MARKET_RATE
10212,玉山商業銀行,本國銀行,對中小企業,219041000000,LN_SME
10212,玉山商業銀行,本國銀行,佔放款%,29.95,LN_SME_RATE
10212,玉山商業銀行,本國銀行,市佔率,4.59,MARKET_RATE
10212,萬泰商業銀行,本國銀行,對中小企業,14127000000,LN_SME
10212,萬泰商業銀行,本國銀行,佔放款%,15.27,LN_SME_RATE
10212,萬泰商業銀行,本國銀行,市佔率,0.3,MARKET_RATE
10212,星展,本國銀行,對中小企業,17231000000,LN_SME
10212,星展,本國銀行,佔放款%,11.08,LN_SME_RATE
10212,星展,本國銀行,市佔率,0.36,MARKET_RATE
10212,台新國際商業銀行,本國銀行,對中小企業,70460000000,LN_SME
10212,台新國際商業銀行,本國銀行,佔放款%,11.88,LN_SME_RATE
10212,台新國際商業銀行,本國銀行,市佔率,1.48,MARKET_RATE
10212,大眾商業銀行,本國銀行,對中小企業,29361000000,LN_SME
10212,大眾商業銀行,本國銀行,佔放款%,13.27,LN_SME_RATE
10212,大眾商業銀行,本國銀行,市佔率,0.61,MARKET_RATE
10212,日盛國際商業銀行,本國銀行,對中小企業,17267000000,LN_SME
10212,日盛國際商業銀行,本國銀行,佔放款%,13.64,LN_SME_RATE
10212,日盛國際商業銀行,本國銀行,市佔率,0.36,MARKET_RATE
10212,安泰商業銀行,本國銀行,對中小企業,44905000000,LN_SME
10212,安泰商業銀行,本國銀行,佔放款%,26.31,LN_SME_RATE
10212,安泰商業銀行,本國銀行,市佔率,0.94,MARKET_RATE
10212,中國信託商業銀行,本國銀行,對中小企業,111758000000,LN_SME
10212,中國信託商業銀行,本國銀行,佔放款%,11.91,LN_SME_RATE
10212,中國信託商業銀行,本國銀行,市佔率,2.34,MARKET_RATE
10212,臺灣中小企業銀行,本國銀行,對中小企業,391603000000,LN_SME
10212,臺灣中小企業銀行,本國銀行,佔放款%,43.56,LN_SME_RATE
10212,臺灣中小企業銀行,本國銀行,市佔率,8.2,MARKET_RATE
10212,渣打國際商業銀行,本國銀行,對中小企業,20976000000,LN_SME
10212,渣打國際商業銀行,本國銀行,佔放款%,6.95,LN_SME_RATE
10212,渣打國際商業銀行,本國銀行,市佔率,0.44,MARKET_RATE
10212,台中商業銀行,本國銀行,對中小企業,149172000000,LN_SME
10212,台中商業銀行,本國銀行,佔放款%,42.67,LN_SME_RATE
10212,台中商業銀行,本國銀行,市佔率,3.12,MARKET_RATE
10212,京城商業銀行,本國銀行,對中小企業,28136000000,LN_SME
10212,京城商業銀行,本國銀行,佔放款%,26.83,LN_SME_RATE
10212,京城商業銀行,本國銀行,市佔率,0.59,MARKET_RATE
10212,小計,外國銀行在台分行,對中小企業,15422000000,LN_SME
10212,小計,外國銀行在台分行,佔放款%,2.84,LN_SME_RATE
10212,小計,外國銀行在台分行,市佔率,0.32,MARKET_RATE
10212,大陸地區銀行在臺分行,本國銀行,對中小企業,360000000,LN_SME
10212,大陸地區銀行在臺分行,本國銀行,佔放款%,2.52,LN_SME_RATE
10212,大陸地區銀行在臺分行,本國銀行,市佔率,0.01,MARKET_RATE
