年月,銀行,銀行類別,項目,數值,欄位名稱
9811,總計,全體總和,對中小企業,3142349000000,LN_SME
9811,總計,全體總和,佔放款%,18.26,LN_SME_RATE
9811,總計,全體總和,市佔率,100.0,MARKET_RATE
9811,臺灣銀行,本國銀行,對中小企業,231068000000,LN_SME
9811,臺灣銀行,本國銀行,佔放款%,12.25,LN_SME_RATE
9811,臺灣銀行,本國銀行,市佔率,7.35,MARKET_RATE
9811,臺灣土地銀行,本國銀行,對中小企業,220479000000,LN_SME
9811,臺灣土地銀行,本國銀行,佔放款%,14.81,LN_SME_RATE
9811,臺灣土地銀行,本國銀行,市佔率,7.02,MARKET_RATE
9811,合作金庫商業銀行,本國銀行,對中小企業,396216000000,LN_SME
9811,合作金庫商業銀行,本國銀行,佔放款%,22.74,LN_SME_RATE
9811,合作金庫商業銀行,本國銀行,市佔率,12.61,MARKET_RATE
9811,第一商業銀行,本國銀行,對中小企業,342777000000,LN_SME
9811,第一商業銀行,本國銀行,佔放款%,35.95,LN_SME_RATE
9811,第一商業銀行,本國銀行,市佔率,10.91,MARKET_RATE
9811,華南商業銀行,本國銀行,對中小企業,281869000000,LN_SME
9811,華南商業銀行,本國銀行,佔放款%,28.1,LN_SME_RATE
9811,華南商業銀行,本國銀行,市佔率,8.97,MARKET_RATE
9811,彰化商業銀行,本國銀行,對中小企業,222834000000,LN_SME
9811,彰化商業銀行,本國銀行,佔放款%,24.87,LN_SME_RATE
9811,彰化商業銀行,本國銀行,市佔率,7.09,MARKET_RATE
9811,上海商業儲蓄銀行,本國銀行,對中小企業,83772000000,LN_SME
9811,上海商業儲蓄銀行,本國銀行,佔放款%,30.83,LN_SME_RATE
9811,上海商業儲蓄銀行,本國銀行,市佔率,2.67,MARKET_RATE
9811,台北富邦銀行,本國銀行,對中小企業,72306000000,LN_SME
9811,台北富邦銀行,本國銀行,佔放款%,9.16,LN_SME_RATE
9811,台北富邦銀行,本國銀行,市佔率,2.3,MARKET_RATE
9811,國泰世華商業銀行,本國銀行,對中小企業,72331000000,LN_SME
9811,國泰世華商業銀行,本國銀行,佔放款%,10.16,LN_SME_RATE
9811,國泰世華商業銀行,本國銀行,市佔率,2.3,MARKET_RATE
9811,中國輸出入銀行,本國銀行,對中小企業,4494000000,LN_SME
9811,中國輸出入銀行,本國銀行,佔放款%,10.91,LN_SME_RATE
9811,中國輸出入銀行,本國銀行,市佔率,0.14,MARKET_RATE
9811,高雄銀行,本國銀行,對中小企業,26620000000,LN_SME
9811,高雄銀行,本國銀行,佔放款%,20.29,LN_SME_RATE
9811,高雄銀行,本國銀行,市佔率,0.85,MARKET_RATE
9811,兆豐國際商業銀行,本國銀行,對中小企業,208638000000,LN_SME
9811,兆豐國際商業銀行,本國銀行,佔放款%,23.11,LN_SME_RATE
9811,兆豐國際商業銀行,本國銀行,市佔率,6.64,MARKET_RATE
9811,花旗,本國銀行,對中小企業,6882000000,LN_SME
9811,花旗,本國銀行,佔放款%,5.67,LN_SME_RATE
9811,花旗,本國銀行,市佔率,0.22,MARKET_RATE
9811,中華開發工業銀行,本國銀行,對中小企業,2204000000,LN_SME
9811,中華開發工業銀行,本國銀行,佔放款%,3.64,LN_SME_RATE
9811,中華開發工業銀行,本國銀行,市佔率,0.07,MARKET_RATE
9811,臺灣工業銀行,本國銀行,對中小企業,2339000000,LN_SME
9811,臺灣工業銀行,本國銀行,佔放款%,4.67,LN_SME_RATE
9811,臺灣工業銀行,本國銀行,市佔率,0.07,MARKET_RATE
9811,大台北商業銀行,本國銀行,對中小企業,1549000000,LN_SME
9811,大台北商業銀行,本國銀行,佔放款%,5.92,LN_SME_RATE
