年月,銀行,銀行類別,項目,數值,欄位名稱
10101,總計,全體總和,對中小企業,4072402000000,LN_SME
10101,總計,全體總和,佔放款%,20.57,LN_SME_RATE
10101,總計,全體總和,市佔率,100.0,MARKET_RATE
10101,臺灣銀行,本國銀行,對中小企業,263099000000,LN_SME
10101,臺灣銀行,本國銀行,佔放款%,12.84,LN_SME_RATE
10101,臺灣銀行,本國銀行,市佔率,6.46,MARKET_RATE
10101,臺灣土地銀行,本國銀行,對中小企業,293108000000,LN_SME
10101,臺灣土地銀行,本國銀行,佔放款%,16.96,LN_SME_RATE
10101,臺灣土地銀行,本國銀行,市佔率,7.2,MARKET_RATE
10101,合作金庫商業銀行,本國銀行,對中小企業,478761000000,LN_SME
10101,合作金庫商業銀行,本國銀行,佔放款%,26.35,LN_SME_RATE
10101,合作金庫商業銀行,本國銀行,市佔率,11.76,MARKET_RATE
10101,第一商業銀行,本國銀行,對中小企業,482737000000,LN_SME
10101,第一商業銀行,本國銀行,佔放款%,39.62,LN_SME_RATE
10101,第一商業銀行,本國銀行,市佔率,11.85,MARKET_RATE
10101,華南商業銀行,本國銀行,對中小企業,344881000000,LN_SME
10101,華南商業銀行,本國銀行,佔放款%,27.87,LN_SME_RATE
10101,華南商業銀行,本國銀行,市佔率,8.47,MARKET_RATE
10101,彰化商業銀行,本國銀行,對中小企業,291965000000,LN_SME
10101,彰化商業銀行,本國銀行,佔放款%,27.97,LN_SME_RATE
10101,彰化商業銀行,本國銀行,市佔率,7.17,MARKET_RATE
10101,上海商業儲蓄銀行,本國銀行,對中小企業,122647000000,LN_SME
10101,上海商業儲蓄銀行,本國銀行,佔放款%,37.01,LN_SME_RATE
10101,上海商業儲蓄銀行,本國銀行,市佔率,3.01,MARKET_RATE
10101,台北富邦銀行,本國銀行,對中小企業,81405000000,LN_SME
10101,台北富邦銀行,本國銀行,佔放款%,9.19,LN_SME_RATE
10101,台北富邦銀行,本國銀行,市佔率,2.0,MARKET_RATE
10101,國泰世華商業銀行,本國銀行,對中小企業,106852000000,LN_SME
10101,國泰世華商業銀行,本國銀行,佔放款%,12.41,LN_SME_RATE
10101,國泰世華商業銀行,本國銀行,市佔率,2.62,MARKET_RATE
10101,中國輸出入銀行,本國銀行,對中小企業,5669000000,LN_SME
10101,中國輸出入銀行,本國銀行,佔放款%,11.45,LN_SME_RATE
10101,中國輸出入銀行,本國銀行,市佔率,0.14,MARKET_RATE
10101,高雄銀行,本國銀行,對中小企業,39191000000,LN_SME
10101,高雄銀行,本國銀行,佔放款%,25.29,LN_SME_RATE
10101,高雄銀行,本國銀行,市佔率,0.96,MARKET_RATE
10101,兆豐國際商業銀行,本國銀行,對中小企業,267462000000,LN_SME
10101,兆豐國際商業銀行,本國銀行,佔放款%,26.16,LN_SME_RATE
10101,兆豐國際商業銀行,本國銀行,市佔率,6.57,MARKET_RATE
10101,花旗,本國銀行,對中小企業,7057000000,LN_SME
10101,花旗,本國銀行,佔放款%,4.15,LN_SME_RATE
10101,花旗,本國銀行,市佔率,0.17,MARKET_RATE
10101,中華開發工業銀行,本國銀行,對中小企業,259000000,LN_SME
10101,中華開發工業銀行,本國銀行,佔放款%,0.41,LN_SME_RATE
10101,中華開發工業銀行,本國銀行,市佔率,0.01,MARKET_RATE
10101,臺灣工業銀行,本國銀行,對中小企業,3978000000,LN_SME
10101,臺灣工業銀行,本國銀行,佔放款%,6.68,LN_SME_RATE
10101,臺灣工業銀行,本國銀行,市佔率,0.1,MARKET_RATE
10101,匯豐,本國銀行,對中小企業,3208000000,LN_SME
10101,匯豐,本國銀行,佔放款%,2.13,LN_SME_RATE
10101,匯豐,本國銀行,市佔率,0.08,MARKET_RATE
10101,大台北商業銀行,本國銀行,對中小企業,3296000000,LN_SME
10101,大台北商業銀行,本國銀行,佔放款%,9.69,LN_SME_RATE
10101,大台北商業銀行,本國銀行,市佔率,0.08,MARKET_RATE
10101,華泰商業銀行,本國銀行,對中小企業,26476000000,LN_SME
10101,華泰商業銀行,本國銀行,佔放款%,29.99,LN_SME_RATE
10101,華泰商業銀行,本國銀行,市佔率,0.65,MARKET_RATE
10101,臺灣新光商業銀行,本國銀行,對中小企業,79003000000,LN_SME
10101,臺灣新光商業銀行,本國銀行,佔放款%,22.71,LN_SME_RATE
10101,臺灣新光商業銀行,本國銀行,市佔率,1.94,MARKET_RATE
10101,陽信商業銀行,本國銀行,對中小企業,36310000000,LN_SME
10101,陽信商業銀行,本國銀行,佔放款%,20.93,LN_SME_RATE
10101,陽信商業銀行,本國銀行,市佔率,0.89,MARKET_RATE
10101,板信商業銀行,本國銀行,對中小企業,21141000000,LN_SME
10101,板信商業銀行,本國銀行,佔放款%,20.72,LN_SME_RATE
10101,板信商業銀行,本國銀行,市佔率,0.52,MARKET_RATE
10101,三信商業銀行,本國銀行,對中小企業,14277000000,LN_SME
10101,三信商業銀行,本國銀行,佔放款%,17.17,LN_SME_RATE
10101,三信商業銀行,本國銀行,市佔率,0.35,MARKET_RATE
10101,聯邦商業銀行,本國銀行,對中小企業,27522000000,LN_SME
10101,聯邦商業銀行,本國銀行,佔放款%,14.44,LN_SME_RATE
10101,聯邦商業銀行,本國銀行,市佔率,0.68,MARKET_RATE
10101,遠東國際商業銀行,本國銀行,對中小企業,10466000000,LN_SME
10101,遠東國際商業銀行,本國銀行,佔放款%,4.25,LN_SME_RATE
10101,遠東國際商業銀行,本國銀行,市佔率,0.26,MARKET_RATE
10101,元大商業銀行,本國銀行,對中小企業,76706000000,LN_SME
10101,元大商業銀行,本國銀行,佔放款%,23.89,LN_SME_RATE
10101,元大商業銀行,本國銀行,市佔率,1.88,MARKET_RATE
10101,永豐商業銀行,本國銀行,對中小企業,86743000000,LN_SME
10101,永豐商業銀行,本國銀行,佔放款%,14.78,LN_SME_RATE
10101,永豐商業銀行,本國銀行,市佔率,2.13,MARKET_RATE
10101,玉山商業銀行,本國銀行,對中小企業,160554000000,LN_SME
10101,玉山商業銀行,本國銀行,佔放款%,26.82,LN_SME_RATE
10101,玉山商業銀行,本國銀行,市佔率,3.94,MARKET_RATE
10101,萬泰商業銀行,本國銀行,對中小企業,14040000000,LN_SME
10101,萬泰商業銀行,本國銀行,佔放款%,17.29,LN_SME_RATE
10101,萬泰商業銀行,本國銀行,市佔率,0.34,MARKET_RATE
10101,星展,本國銀行,對中小企業,21459000000,LN_SME
10101,星展,本國銀行,佔放款%,16.15,LN_SME_RATE
10101,星展,本國銀行,市佔率,0.53,MARKET_RATE
10101,台新國際商業銀行,本國銀行,對中小企業,53799000000,LN_SME
10101,台新國際商業銀行,本國銀行,佔放款%,10.08,LN_SME_RATE
10101,台新國際商業銀行,本國銀行,市佔率,1.32,MARKET_RATE
10101,大眾商業銀行,本國銀行,對中小企業,3667000000,LN_SME
10101,大眾商業銀行,本國銀行,佔放款%,1.52,LN_SME_RATE
10101,大眾商業銀行,本國銀行,市佔率,0.09,MARKET_RATE
10101,日盛國際商業銀行,本國銀行,對中小企業,14528000000,LN_SME
10101,日盛國際商業銀行,本國銀行,佔放款%,12.1,LN_SME_RATE
10101,日盛國際商業銀行,本國銀行,市佔率,0.36,MARKET_RATE
10101,安泰商業銀行,本國銀行,對中小企業,49195000000,LN_SME
10101,安泰商業銀行,本國銀行,佔放款%,26.63,LN_SME_RATE
10101,安泰商業銀行,本國銀行,市佔率,1.21,MARKET_RATE
10101,中國信託商業銀行,本國銀行,對中小企業,69803000000,LN_SME
10101,中國信託商業銀行,本國銀行,佔放款%,8.51,LN_SME_RATE
10101,中國信託商業銀行,本國銀行,市佔率,1.71,MARKET_RATE
10101,臺灣中小企業銀行,本國銀行,對中小企業,353181000000,LN_SME
10101,臺灣中小企業銀行,本國銀行,佔放款%,38.97,LN_SME_RATE
10101,臺灣中小企業銀行,本國銀行,市佔率,8.67,MARKET_RATE
10101,渣打國際商業銀行,本國銀行,對中小企業,21565000000,LN_SME
10101,渣打國際商業銀行,本國銀行,佔放款%,6.59,LN_SME_RATE
10101,渣打國際商業銀行,本國銀行,市佔率,0.53,MARKET_RATE
10101,台中商業銀行,本國銀行,對中小企業,100244000000,LN_SME
10101,台中商業銀行,本國銀行,佔放款%,36.95,LN_SME_RATE
10101,台中商業銀行,本國銀行,市佔率,2.46,MARKET_RATE
10101,京城商業銀行,本國銀行,對中小企業,17978000000,LN_SME
10101,京城商業銀行,本國銀行,佔放款%,19.56,LN_SME_RATE
10101,京城商業銀行,本國銀行,市佔率,0.44,MARKET_RATE
10101,小計,外國銀行在台分行,對中小企業,18171000000,LN_SME
10101,小計,外國銀行在台分行,佔放款%,3.82,LN_SME_RATE
10101,小計,外國銀行在台分行,市佔率,0.45,MARKET_RATE
