年月,銀行,銀行類別,項目,數值,欄位名稱
9810,總計,全體總和,對中小企業,3110074000000,LN_SME
9810,總計,全體總和,佔放款%,18.2,LN_SME_RATE
9810,總計,全體總和,市佔率,100.0,MARKET_RATE
9810,臺灣銀行,本國銀行,對中小企業,231425000000,LN_SME
9810,臺灣銀行,本國銀行,佔放款%,12.36,LN_SME_RATE
9810,臺灣銀行,本國銀行,市佔率,7.44,MARKET_RATE
9810,臺灣土地銀行,本國銀行,對中小企業,217823000000,LN_SME
9810,臺灣土地銀行,本國銀行,佔放款%,14.86,LN_SME_RATE
9810,臺灣土地銀行,本國銀行,市佔率,7.0,MARKET_RATE
9810,合作金庫商業銀行,本國銀行,對中小企業,394640000000,LN_SME
9810,合作金庫商業銀行,本國銀行,佔放款%,22.62,LN_SME_RATE
9810,合作金庫商業銀行,本國銀行,市佔率,12.69,MARKET_RATE
9810,第一商業銀行,本國銀行,對中小企業,336416000000,LN_SME
9810,第一商業銀行,本國銀行,佔放款%,35.02,LN_SME_RATE
9810,第一商業銀行,本國銀行,市佔率,10.82,MARKET_RATE
9810,華南商業銀行,本國銀行,對中小企業,279763000000,LN_SME
9810,華南商業銀行,本國銀行,佔放款%,27.86,LN_SME_RATE
9810,華南商業銀行,本國銀行,市佔率,9.0,MARKET_RATE
9810,彰化商業銀行,本國銀行,對中小企業,222220000000,LN_SME
9810,彰化商業銀行,本國銀行,佔放款%,25.53,LN_SME_RATE
9810,彰化商業銀行,本國銀行,市佔率,7.15,MARKET_RATE
9810,上海商業儲蓄銀行,本國銀行,對中小企業,81189000000,LN_SME
9810,上海商業儲蓄銀行,本國銀行,佔放款%,30.47,LN_SME_RATE
9810,上海商業儲蓄銀行,本國銀行,市佔率,2.61,MARKET_RATE
9810,台北富邦銀行,本國銀行,對中小企業,73177000000,LN_SME
9810,台北富邦銀行,本國銀行,佔放款%,9.42,LN_SME_RATE
9810,台北富邦銀行,本國銀行,市佔率,2.35,MARKET_RATE
9810,國泰世華商業銀行,本國銀行,對中小企業,70460000000,LN_SME
9810,國泰世華商業銀行,本國銀行,佔放款%,10.01,LN_SME_RATE
9810,國泰世華商業銀行,本國銀行,市佔率,2.27,MARKET_RATE
9810,中國輸出入銀行,本國銀行,對中小企業,4460000000,LN_SME
9810,中國輸出入銀行,本國銀行,佔放款%,11.61,LN_SME_RATE
9810,中國輸出入銀行,本國銀行,市佔率,0.14,MARKET_RATE
9810,高雄銀行,本國銀行,對中小企業,27109000000,LN_SME
9810,高雄銀行,本國銀行,佔放款%,20.78,LN_SME_RATE
9810,高雄銀行,本國銀行,市佔率,0.87,MARKET_RATE
9810,兆豐國際商業銀行,本國銀行,對中小企業,203542000000,LN_SME
9810,兆豐國際商業銀行,本國銀行,佔放款%,22.44,LN_SME_RATE
9810,兆豐國際商業銀行,本國銀行,市佔率,6.54,MARKET_RATE
9810,花旗,本國銀行,對中小企業,7205000000,LN_SME
9810,花旗,本國銀行,佔放款%,5.96,LN_SME_RATE
9810,花旗,本國銀行,市佔率,0.23,MARKET_RATE
9810,中華開發工業銀行,本國銀行,對中小企業,2222000000,LN_SME
9810,中華開發工業銀行,本國銀行,佔放款%,3.59,LN_SME_RATE
9810,中華開發工業銀行,本國銀行,市佔率,0.07,MARKET_RATE
9810,臺灣工業銀行,本國銀行,對中小企業,2336000000,LN_SME
9810,臺灣工業銀行,本國銀行,佔放款%,4.48,LN_SME_RATE
9810,臺灣工業銀行,本國銀行,市佔率,0.08,MARKET_RATE
9810,大台北商業銀行,本國銀行,對中小企業,1513000000,LN_SME
9810,大台北商業銀行,本國銀行,佔放款%,5.67,LN_SME_RATE
9810,大台北商業銀行,本國銀行,市佔率,0.05,MARKET_RATE
9810,華泰商業銀行,本國銀行,對中小企業,19137000000,LN_SME
9810,華泰商業銀行,本國銀行,佔放款%,23.36,LN_SME_RATE
9810,華泰商業銀行,本國銀行,市佔率,0.62,MARKET_RATE
9810,臺灣新光商業銀行,本國銀行,對中小企業,32097000000,LN_SME
9810,臺灣新光商業銀行,本國銀行,佔放款%,11.62,LN_SME_RATE
9810,臺灣新光商業銀行,本國銀行,市佔率,1.03,MARKET_RATE
9810,陽信商業銀行,本國銀行,對中小企業,22571000000,LN_SME
