年月,銀行,銀行類別,項目,數值,欄位名稱
9510,總計,全體總和,對中小企業,2759324000000,LN_SME
9510,總計,全體總和,佔放款%,16.98,LN_SME_RATE
9510,總計,全體總和,市佔率,100.0,MARKET_RATE
9510,中央信託局,本國銀行,對中小企業,3268000000,LN_SME
9510,中央信託局,本國銀行,佔放款%,1.65,LN_SME_RATE
9510,中央信託局,本國銀行,市佔率,0.12,MARKET_RATE
9510,中國農民銀行,本國銀行,對中小企業,0,LN_SME
9510,中國農民銀行,本國銀行,佔放款%,0.0,LN_SME_RATE
9510,中國農民銀行,本國銀行,市佔率,0.0,MARKET_RATE
9510,交通銀行,本國銀行,對中小企業,0,LN_SME
9510,交通銀行,本國銀行,佔放款%,0.0,LN_SME_RATE
9510,交通銀行,本國銀行,市佔率,0.0,MARKET_RATE
9510,臺灣銀行,本國銀行,對中小企業,132080000000,LN_SME
9510,臺灣銀行,本國銀行,佔放款%,9.43,LN_SME_RATE
9510,臺灣銀行,本國銀行,市佔率,4.79,MARKET_RATE
9510,臺灣土地銀行,本國銀行,對中小企業,143586000000,LN_SME
9510,臺灣土地銀行,本國銀行,佔放款%,10.85,LN_SME_RATE
9510,臺灣土地銀行,本國銀行,市佔率,5.2,MARKET_RATE
9510,合作金庫商業銀行,本國銀行,對中小企業,299700000000,LN_SME
9510,合作金庫商業銀行,本國銀行,佔放款%,18.11,LN_SME_RATE
9510,合作金庫商業銀行,本國銀行,市佔率,10.86,MARKET_RATE
9510,第一商業銀行,本國銀行,對中小企業,283236000000,LN_SME
9510,第一商業銀行,本國銀行,佔放款%,34.06,LN_SME_RATE
9510,第一商業銀行,本國銀行,市佔率,10.26,MARKET_RATE
9510,華南商業銀行,本國銀行,對中小企業,247433000000,LN_SME
9510,華南商業銀行,本國銀行,佔放款%,25.67,LN_SME_RATE
9510,華南商業銀行,本國銀行,市佔率,8.97,MARKET_RATE
9510,彰化商業銀行,本國銀行,對中小企業,193679000000,LN_SME
9510,彰化商業銀行,本國銀行,佔放款%,25.19,LN_SME_RATE
9510,彰化商業銀行,本國銀行,市佔率,7.02,MARKET_RATE
9510,華僑商業銀行,本國銀行,對中小企業,34396000000,LN_SME
9510,華僑商業銀行,本國銀行,佔放款%,20.75,LN_SME_RATE
9510,華僑商業銀行,本國銀行,市佔率,1.25,MARKET_RATE
9510,上海商業儲蓄銀行,本國銀行,對中小企業,61572000000,LN_SME
9510,上海商業儲蓄銀行,本國銀行,佔放款%,28.87,LN_SME_RATE
9510,上海商業儲蓄銀行,本國銀行,市佔率,2.23,MARKET_RATE
9510,台北富邦銀行,本國銀行,對中小企業,65451000000,LN_SME
9510,台北富邦銀行,本國銀行,佔放款%,11.5,LN_SME_RATE
9510,台北富邦銀行,本國銀行,市佔率,2.37,MARKET_RATE
