年月,銀行,銀行類別,項目,數值,欄位名稱
10004,總計,全體總和,對中小企業,3830714000000,LN_SME
10004,總計,全體總和,佔放款%,20.14,LN_SME_RATE
10004,總計,全體總和,市佔率,100.0,MARKET_RATE
10004,臺灣銀行,本國銀行,對中小企業,252104000000,LN_SME
10004,臺灣銀行,本國銀行,佔放款%,12.77,LN_SME_RATE
10004,臺灣銀行,本國銀行,市佔率,6.58,MARKET_RATE
10004,臺灣土地銀行,本國銀行,對中小企業,259932000000,LN_SME
10004,臺灣土地銀行,本國銀行,佔放款%,15.63,LN_SME_RATE
10004,臺灣土地銀行,本國銀行,市佔率,6.79,MARKET_RATE
10004,合作金庫商業銀行,本國銀行,對中小企業,444593000000,LN_SME
10004,合作金庫商業銀行,本國銀行,佔放款%,25.58,LN_SME_RATE
10004,合作金庫商業銀行,本國銀行,市佔率,11.61,MARKET_RATE
10004,第一商業銀行,本國銀行,對中小企業,475984000000,LN_SME
10004,第一商業銀行,本國銀行,佔放款%,41.48,LN_SME_RATE
10004,第一商業銀行,本國銀行,市佔率,12.43,MARKET_RATE
10004,華南商業銀行,本國銀行,對中小企業,315657000000,LN_SME
10004,華南商業銀行,本國銀行,佔放款%,26.82,LN_SME_RATE
10004,華南商業銀行,本國銀行,市佔率,8.24,MARKET_RATE
10004,彰化商業銀行,本國銀行,對中小企業,268790000000,LN_SME
10004,彰化商業銀行,本國銀行,佔放款%,27.16,LN_SME_RATE
10004,彰化商業銀行,本國銀行,市佔率,7.02,MARKET_RATE
10004,上海商業儲蓄銀行,本國銀行,對中小企業,113189000000,LN_SME
10004,上海商業儲蓄銀行,本國銀行,佔放款%,36.26,LN_SME_RATE
10004,上海商業儲蓄銀行,本國銀行,市佔率,2.95,MARKET_RATE
10004,台北富邦銀行,本國銀行,對中小企業,79745000000,LN_SME
10004,台北富邦銀行,本國銀行,佔放款%,9.61,LN_SME_RATE
10004,台北富邦銀行,本國銀行,市佔率,2.08,MARKET_RATE
10004,國泰世華商業銀行,本國銀行,對中小企業,104980000000,LN_SME
10004,國泰世華商業銀行,本國銀行,佔放款%,12.81,LN_SME_RATE
10004,國泰世華商業銀行,本國銀行,市佔率,2.74,MARKET_RATE
10004,中國輸出入銀行,本國銀行,對中小企業,6306000000,LN_SME
10004,中國輸出入銀行,本國銀行,佔放款%,12.88,LN_SME_RATE
10004,中國輸出入銀行,本國銀行,市佔率,0.16,MARKET_RATE
10004,高雄銀行,本國銀行,對中小企業,34848000000,LN_SME
10004,高雄銀行,本國銀行,佔放款%,21.79,LN_SME_RATE
10004,高雄銀行,本國銀行,市佔率,0.91,MARKET_RATE
10004,兆豐國際商業銀行,本國銀行,對中小企業,263447000000,LN_SME
10004,兆豐國際商業銀行,本國銀行,佔放款%,26.47,LN_SME_RATE
10004,兆豐國際商業銀行,本國銀行,市佔率,6.88,MARKET_RATE
10004,花旗,本國銀行,對中小企業,7705000000,LN_SME
10004,花旗,本國銀行,佔放款%,5.05,LN_SME_RATE
10004,花旗,本國銀行,市佔率,0.2,MARKET_RATE
10004,中華開發工業銀行,本國銀行,對中小企業,763000000,LN_SME
10004,中華開發工業銀行,本國銀行,佔放款%,1.31,LN_SME_RATE
10004,中華開發工業銀行,本國銀行,市佔率,0.02,MARKET_RATE
10004,臺灣工業銀行,本國銀行,對中小企業,3882000000,LN_SME
10004,臺灣工業銀行,本國銀行,佔放款%,7.37,LN_SME_RATE
10004,臺灣工業銀行,本國銀行,市佔率,0.1,MARKET_RATE
10004,匯豐,本國銀行,對中小企業,7059000000,LN_SME
10004,匯豐,本國銀行,佔放款%,4.89,LN_SME_RATE
10004,匯豐,本國銀行,市佔率,0.18,MARKET_RATE
10004,大台北商業銀行,本國銀行,對中小企業,1540000000,LN_SME
10004,大台北商業銀行,本國銀行,佔放款%,4.8,LN_SME_RATE
10004,大台北商業銀行,本國銀行,市佔率,0.04,MARKET_RATE
10004,華泰商業銀行,本國銀行,對中小企業,25349000000,LN_SME
10004,華泰商業銀行,本國銀行,佔放款%,28.1,LN_SME_RATE
10004,華泰商業銀行,本國銀行,市佔率,0.66,MARKET_RATE
10004,臺灣新光商業銀行,本國銀行,對中小企業,57915000000,LN_SME
10004,臺灣新光商業銀行,本國銀行,佔放款%,17.59,LN_SME_RATE
10004,臺灣新光商業銀行,本國銀行,市佔率,1.51,MARKET_RATE
10004,陽信商業銀行,本國銀行,對中小企業,30915000000,LN_SME
10004,陽信商業銀行,本國銀行,佔放款%,17.69,LN_SME_RATE
10004,陽信商業銀行,本國銀行,市佔率,0.81,MARKET_RATE
10004,板信商業銀行,本國銀行,對中小企業,24357000000,LN_SME
10004,板信商業銀行,本國銀行,佔放款%,22.88,LN_SME_RATE
10004,板信商業銀行,本國銀行,市佔率,0.64,MARKET_RATE
10004,三信商業銀行,本國銀行,對中小企業,12603000000,LN_SME
10004,三信商業銀行,本國銀行,佔放款%,14.89,LN_SME_RATE
10004,三信商業銀行,本國銀行,市佔率,0.33,MARKET_RATE
10004,聯邦商業銀行,本國銀行,對中小企業,24109000000,LN_SME
10004,聯邦商業銀行,本國銀行,佔放款%,12.6,LN_SME_RATE
10004,聯邦商業銀行,本國銀行,市佔率,0.63,MARKET_RATE
10004,遠東國際商業銀行,本國銀行,對中小企業,9748000000,LN_SME
10004,遠東國際商業銀行,本國銀行,佔放款%,4.35,LN_SME_RATE
10004,遠東國際商業銀行,本國銀行,市佔率,0.25,MARKET_RATE
10004,元大商業銀行,本國銀行,對中小企業,64620000000,LN_SME
10004,元大商業銀行,本國銀行,佔放款%,22.06,LN_SME_RATE
10004,元大商業銀行,本國銀行,市佔率,1.69,MARKET_RATE
10004,永豐商業銀行,本國銀行,對中小企業,87283000000,LN_SME
10004,永豐商業銀行,本國銀行,佔放款%,14.34,LN_SME_RATE
10004,永豐商業銀行,本國銀行,市佔率,2.28,MARKET_RATE
10004,玉山商業銀行,本國銀行,對中小企業,142484000000,LN_SME
10004,玉山商業銀行,本國銀行,佔放款%,24.96,LN_SME_RATE
10004,玉山商業銀行,本國銀行,市佔率,3.72,MARKET_RATE
10004,萬泰商業銀行,本國銀行,對中小企業,15244000000,LN_SME
10004,萬泰商業銀行,本國銀行,佔放款%,22.24,LN_SME_RATE
10004,萬泰商業銀行,本國銀行,市佔率,0.4,MARKET_RATE
10004,台新國際商業銀行,本國銀行,對中小企業,48821000000,LN_SME
