年月,銀行,銀行類別,項目,數值
9505,總計,全體總和,對中小企業,3067340000000
9505,總計,全體總和,佔放款%,18.95
9505,總計,全體總和,市佔率,100.0
9505,中央信託局,本國銀行,對中小企業,3084000000
9505,中央信託局,本國銀行,佔放款%,1.54
9505,中央信託局,本國銀行,市佔率,0.1
9505,中國農民銀行,本國銀行,對中小企業,0
9505,中國農民銀行,本國銀行,佔放款%,0.0
9505,中國農民銀行,本國銀行,市佔率,0.0
9505,交通銀行,本國銀行,對中小企業,71304000000
9505,交通銀行,本國銀行,佔放款%,18.93
9505,交通銀行,本國銀行,市佔率,2.32
9505,臺灣銀行,本國銀行,對中小企業,127771000000
9505,臺灣銀行,本國銀行,佔放款%,9.13
9505,臺灣銀行,本國銀行,市佔率,4.17
9505,臺灣土地銀行,本國銀行,對中小企業,134393000000
9505,臺灣土地銀行,本國銀行,佔放款%,10.26
9505,臺灣土地銀行,本國銀行,市佔率,4.38
9505,合作金庫商業銀行,本國銀行,對中小企業,705110000000
9505,合作金庫商業銀行,本國銀行,佔放款%,40.79
9505,合作金庫商業銀行,本國銀行,市佔率,22.99
9505,第一商業銀行,本國銀行,對中小企業,266100000000
9505,第一商業銀行,本國銀行,佔放款%,33.31
9505,第一商業銀行,本國銀行,市佔率,8.68
9505,華南商業銀行,本國銀行,對中小企業,234266000000
9505,華南商業銀行,本國銀行,佔放款%,25.66
9505,華南商業銀行,本國銀行,市佔率,7.64
9505,彰化商業銀行,本國銀行,對中小企業,177801000000
9505,彰化商業銀行,本國銀行,佔放款%,22.52
9505,彰化商業銀行,本國銀行,市佔率,5.8
9505,華僑商業銀行,本國銀行,對中小企業,36217000000
9505,華僑商業銀行,本國銀行,佔放款%,21.51
9505,華僑商業銀行,本國銀行,市佔率,1.18
9505,上海商業儲蓄銀行,本國銀行,對中小企業,60104000000
9505,上海商業儲蓄銀行,本國銀行,佔放款%,30.14
9505,上海商業儲蓄銀行,本國銀行,市佔率,1.96
9505,台北富邦銀行,本國銀行,對中小企業,59675000000
9505,台北富邦銀行,本國銀行,佔放款%,10.44
9505,台北富邦銀行,本國銀行,市佔率,1.95
9505,國泰世華商業銀行,本國銀行,對中小企業,62672000000
9505,國泰世華商業銀行,本國銀行,佔放款%,10.42
9505,國泰世華商業銀行,本國銀行,市佔率,2.04
9505,中國輸出入銀行,本國銀行,對中小企業,2856000000
9505,中國輸出入銀行,本國銀行,佔放款%,10.6
9505,中國輸出入銀行,本國銀行,市佔率,0.09
9505,高雄銀行,本國銀行,對中小企業,17398000000
9505,高雄銀行,本國銀行,佔放款%,16.73
9505,高雄銀行,本國銀行,市佔率,0.57
9505,中國國際商業銀行,本國銀行,對中小企業,97649000000
9505,中國國際商業銀行,本國銀行,佔放款%,19.03
9505,中國國際商業銀行,本國銀行,市佔率,3.18
9505,中華開發工業銀行,本國銀行,對中小企業,2540000000
9505,中華開發工業銀行,本國銀行,佔放款%,4.38
9505,中華開發工業銀行,本國銀行,市佔率,0.08
9505,臺灣工業銀行,本國銀行,對中小企業,1842000000
9505,臺灣工業銀行,本國銀行,佔放款%,4.3
9505,臺灣工業銀行,本國銀行,市佔率,0.06
9505,華泰商業銀行,本國銀行,對中小企業,10695000000
9505,華泰商業銀行,本國銀行,佔放款%,15.87
9505,華泰商業銀行,本國銀行,市佔率,0.35
9505,臺灣新光商業銀行,本國銀行,對中小企業,22174000000
9505,臺灣新光商業銀行,本國銀行,佔放款%,10.99
9505,臺灣新光商業銀行,本國銀行,市佔率,0.72
9505,陽信商業銀行,本國銀行,對中小企業,24226000000
9505,陽信商業銀行,本國銀行,佔放款%,14.12
9505,陽信商業銀行,本國銀行,市佔率,0.79
9505,板信商業銀行,本國銀行,對中小企業,13355000000
9505,板信商業銀行,本國銀行,佔放款%,9.2
9505,板信商業銀行,本國銀行,市佔率,0.44
9505,三信商業銀行,本國銀行,對中小企業,6290000000
9505,三信商業銀行,本國銀行,佔放款%,8.33
9505,三信商業銀行,本國銀行,市佔率,0.21
9505,臺灣新光商業銀行,本國銀行,對中小企業,0
9505,臺灣新光商業銀行,本國銀行,佔放款%,0.0
9505,臺灣新光商業銀行,本國銀行,市佔率,0.0
9505,第七商業銀行,本國銀行,對中小企業,8428000000
9505,第七商業銀行,本國銀行,佔放款%,15.02
9505,第七商業銀行,本國銀行,市佔率,0.27
9505,高新商業銀行,本國銀行,對中小企業,0
9505,高新商業銀行,本國銀行,佔放款%,0.0
9505,高新商業銀行,本國銀行,市佔率,0.0
9505,聯邦商業銀行,本國銀行,對中小企業,27209000000
9505,聯邦商業銀行,本國銀行,佔放款%,14.51
