年月,銀行,銀行類別,項目,數值,欄位名稱
9907,總計,全體總和,對中小企業,3406671000000,LN_SME
9907,總計,全體總和,佔放款%,18.95,LN_SME_RATE
9907,總計,全體總和,市佔率,100.0,MARKET_RATE
9907,臺灣銀行,本國銀行,對中小企業,224619000000,LN_SME
9907,臺灣銀行,本國銀行,佔放款%,11.43,LN_SME_RATE
9907,臺灣銀行,本國銀行,市佔率,6.59,MARKET_RATE
9907,臺灣土地銀行,本國銀行,對中小企業,233342000000,LN_SME
9907,臺灣土地銀行,本國銀行,佔放款%,14.96,LN_SME_RATE
9907,臺灣土地銀行,本國銀行,市佔率,6.85,MARKET_RATE
9907,合作金庫商業銀行,本國銀行,對中小企業,416225000000,LN_SME
9907,合作金庫商業銀行,本國銀行,佔放款%,24.14,LN_SME_RATE
9907,合作金庫商業銀行,本國銀行,市佔率,12.22,MARKET_RATE
9907,第一商業銀行,本國銀行,對中小企業,410641000000,LN_SME
9907,第一商業銀行,本國銀行,佔放款%,39.48,LN_SME_RATE
9907,第一商業銀行,本國銀行,市佔率,12.05,MARKET_RATE
9907,華南商業銀行,本國銀行,對中小企業,288989000000,LN_SME
9907,華南商業銀行,本國銀行,佔放款%,26.24,LN_SME_RATE
9907,華南商業銀行,本國銀行,市佔率,8.48,MARKET_RATE
9907,彰化商業銀行,本國銀行,對中小企業,231397000000,LN_SME
9907,彰化商業銀行,本國銀行,佔放款%,24.42,LN_SME_RATE
9907,彰化商業銀行,本國銀行,市佔率,6.79,MARKET_RATE
9907,上海商業儲蓄銀行,本國銀行,對中小企業,89637000000,LN_SME
9907,上海商業儲蓄銀行,本國銀行,佔放款%,31.03,LN_SME_RATE
9907,上海商業儲蓄銀行,本國銀行,市佔率,2.63,MARKET_RATE
9907,台北富邦銀行,本國銀行,對中小企業,71178000000,LN_SME
9907,台北富邦銀行,本國銀行,佔放款%,9.18,LN_SME_RATE
9907,台北富邦銀行,本國銀行,市佔率,2.09,MARKET_RATE
9907,國泰世華商業銀行,本國銀行,對中小企業,87666000000,LN_SME
9907,國泰世華商業銀行,本國銀行,佔放款%,11.69,LN_SME_RATE
9907,國泰世華商業銀行,本國銀行,市佔率,2.57,MARKET_RATE
9907,中國輸出入銀行,本國銀行,對中小企業,6299000000,LN_SME
9907,中國輸出入銀行,本國銀行,佔放款%,13.39,LN_SME_RATE
9907,中國輸出入銀行,本國銀行,市佔率,0.18,MARKET_RATE
9907,高雄銀行,本國銀行,對中小企業,30683000000,LN_SME
9907,高雄銀行,本國銀行,佔放款%,20.86,LN_SME_RATE
9907,高雄銀行,本國銀行,市佔率,0.9,MARKET_RATE
9907,兆豐國際商業銀行,本國銀行,對中小企業,223362000000,LN_SME
9907,兆豐國際商業銀行,本國銀行,佔放款%,24.62,LN_SME_RATE
9907,兆豐國際商業銀行,本國銀行,市佔率,6.56,MARKET_RATE
9907,花旗,本國銀行,對中小企業,7491000000,LN_SME
9907,花旗,本國銀行,佔放款%,5.35,LN_SME_RATE
9907,花旗,本國銀行,市佔率,0.22,MARKET_RATE
9907,中華開發工業銀行,本國銀行,對中小企業,2652000000,LN_SME
9907,中華開發工業銀行,本國銀行,佔放款%,4.52,LN_SME_RATE
9907,中華開發工業銀行,本國銀行,市佔率,0.08,MARKET_RATE
9907,臺灣工業銀行,本國銀行,對中小企業,3254000000,LN_SME
9907,臺灣工業銀行,本國銀行,佔放款%,5.98,LN_SME_RATE
9907,臺灣工業銀行,本國銀行,市佔率,0.1,MARKET_RATE
9907,匯豐,本國銀行,對中小企業,7384000000,LN_SME
9907,匯豐,本國銀行,佔放款%,6.33,LN_SME_RATE
9907,匯豐,本國銀行,市佔率,0.22,MARKET_RATE
9907,大台北商業銀行,本國銀行,對中小企業,1618000000,LN_SME
9907,大台北商業銀行,本國銀行,佔放款%,5.79,LN_SME_RATE
9907,大台北商業銀行,本國銀行,市佔率,0.05,MARKET_RATE
9907,華泰商業銀行,本國銀行,對中小企業,21925000000,LN_SME
9907,華泰商業銀行,本國銀行,佔放款%,25.48,LN_SME_RATE
9907,華泰商業銀行,本國銀行,市佔率,0.64,MARKET_RATE
9907,臺灣新光商業銀行,本國銀行,對中小企業,35113000000,LN_SME
9907,臺灣新光商業銀行,本國銀行,佔放款%,12.23,LN_SME_RATE
9907,臺灣新光商業銀行,本國銀行,市佔率,1.03,MARKET_RATE
9907,陽信商業銀行,本國銀行,對中小企業,23409000000,LN_SME
9907,陽信商業銀行,本國銀行,佔放款%,14.29,LN_SME_RATE
9907,陽信商業銀行,本國銀行,市佔率,0.69,MARKET_RATE
9907,板信商業銀行,本國銀行,對中小企業,17907000000,LN_SME
9907,板信商業銀行,本國銀行,佔放款%,16.51,LN_SME_RATE
9907,板信商業銀行,本國銀行,市佔率,0.53,MARKET_RATE
9907,三信商業銀行,本國銀行,對中小企業,10992000000,LN_SME
9907,三信商業銀行,本國銀行,佔放款%,14.06,LN_SME_RATE
9907,三信商業銀行,本國銀行,市佔率,0.32,MARKET_RATE
9907,聯邦商業銀行,本國銀行,對中小企業,23527000000,LN_SME
9907,聯邦商業銀行,本國銀行,佔放款%,13.3,LN_SME_RATE
9907,聯邦商業銀行,本國銀行,市佔率,0.69,MARKET_RATE
9907,遠東國際商業銀行,本國銀行,對中小企業,9564000000,LN_SME
9907,遠東國際商業銀行,本國銀行,佔放款%,4.58,LN_SME_RATE
9907,遠東國際商業銀行,本國銀行,市佔率,0.28,MARKET_RATE
9907,元大商業銀行,本國銀行,對中小企業,47993000000,LN_SME
9907,元大商業銀行,本國銀行,佔放款%,18.88,LN_SME_RATE
9907,元大商業銀行,本國銀行,市佔率,1.41,MARKET_RATE
9907,永豐商業銀行,本國銀行,對中小企業,88954000000,LN_SME
9907,永豐商業銀行,本國銀行,佔放款%,14.83,LN_SME_RATE
9907,永豐商業銀行,本國銀行,市佔率,2.61,MARKET_RATE
9907,玉山商業銀行,本國銀行,對中小企業,126242000000,LN_SME
9907,玉山商業銀行,本國銀行,佔放款%,22.74,LN_SME_RATE
9907,玉山商業銀行,本國銀行,市佔率,3.71,MARKET_RATE
9907,萬泰商業銀行,本國銀行,對中小企業,16238000000,LN_SME
9907,萬泰商業銀行,本國銀行,佔放款%,24.63,LN_SME_RATE
