年月,銀行,銀行類別,項目,數值,英文項目
9704,總計,全行外匯活期存款,總外匯活期存款,1104426000000,My_TOT
9704,總計,全行外匯定期存款,總外匯定期存款,2297330000000,FY_TOT
9704,中央信託局,全行外匯活期存款,總外匯活期存款,0,My_TOT
9704,中央信託局,全行外匯定期存款,總外匯定期存款,0,FY_TOT
9704,臺灣銀行,全行外匯活期存款,總外匯活期存款,50955000000,My_TOT
9704,臺灣銀行,全行外匯定期存款,總外匯定期存款,310680000000,FY_TOT
9704,臺灣土地銀行,全行外匯活期存款,總外匯活期存款,12341000000,My_TOT
9704,臺灣土地銀行,全行外匯定期存款,總外匯定期存款,50180000000,FY_TOT
9704,合作金庫商業銀行,全行外匯活期存款,總外匯活期存款,33171000000,My_TOT
9704,合作金庫商業銀行,全行外匯定期存款,總外匯定期存款,100505000000,FY_TOT
9704,第一商業銀行,全行外匯活期存款,總外匯活期存款,73744000000,My_TOT
9704,第一商業銀行,全行外匯定期存款,總外匯定期存款,151879000000,FY_TOT
9704,華南商業銀行,全行外匯活期存款,總外匯活期存款,73784000000,My_TOT
9704,華南商業銀行,全行外匯定期存款,總外匯定期存款,127827000000,FY_TOT
9704,彰化商業銀行,全行外匯活期存款,總外匯活期存款,47468000000,My_TOT
9704,彰化商業銀行,全行外匯定期存款,總外匯定期存款,84043000000,FY_TOT
9704,花旗,全行外匯活期存款,總外匯活期存款,16880000000,My_TOT
9704,花旗,全行外匯定期存款,總外匯定期存款,24296000000,FY_TOT
9704,上海商業儲蓄銀行,全行外匯活期存款,總外匯活期存款,44416000000,My_TOT
9704,上海商業儲蓄銀行,全行外匯定期存款,總外匯定期存款,77862000000,FY_TOT
9704,台北富邦銀行,全行外匯活期存款,總外匯活期存款,40829000000,My_TOT
9704,台北富邦銀行,全行外匯定期存款,總外匯定期存款,84576000000,FY_TOT
9704,國泰世華商業銀行,全行外匯活期存款,總外匯活期存款,27191000000,My_TOT
9704,國泰世華商業銀行,全行外匯定期存款,總外匯定期存款,74302000000,FY_TOT
9704,中國輸出入銀行,全行外匯活期存款,總外匯活期存款,0,My_TOT
9704,中國輸出入銀行,全行外匯定期存款,總外匯定期存款,0,FY_TOT
9704,高雄銀行,全行外匯活期存款,總外匯活期存款,1974000000,My_TOT
9704,高雄銀行,全行外匯定期存款,總外匯定期存款,4576000000,FY_TOT
9704,兆豐國際商業銀行,全行外匯活期存款,總外匯活期存款,137585000000,My_TOT
9704,兆豐國際商業銀行,全行外匯定期存款,總外匯定期存款,315930000000,FY_TOT
9704,中華開發工業銀行,全行外匯活期存款,總外匯活期存款,1358000000,My_TOT
9704,中華開發工業銀行,全行外匯定期存款,總外匯定期存款,16626000000,FY_TOT
9704,臺灣工業銀行,全行外匯活期存款,總外匯活期存款,1146000000,My_TOT
9704,臺灣工業銀行,全行外匯定期存款,總外匯定期存款,7012000000,FY_TOT
9704,稻江商業銀行,全行外匯活期存款,總外匯活期存款,0,My_TOT
9704,稻江商業銀行,全行外匯定期存款,總外匯定期存款,0,FY_TOT
9704,華泰商業銀行,全行外匯活期存款,總外匯活期存款,486000000,My_TOT
9704,華泰商業銀行,全行外匯定期存款,總外匯定期存款,1106000000,FY_TOT
9704,臺灣新光商業銀行,全行外匯活期存款,總外匯活期存款,2732000000,My_TOT
9704,臺灣新光商業銀行,全行外匯定期存款,總外匯定期存款,12264000000,FY_TOT
9704,陽信商業銀行,全行外匯活期存款,總外匯活期存款,1703000000,My_TOT
9704,陽信商業銀行,全行外匯定期存款,總外匯定期存款,4911000000,FY_TOT
9704,板信商業銀行,全行外匯活期存款,總外匯活期存款,1562000000,My_TOT
9704,板信商業銀行,全行外匯定期存款,總外匯定期存款,5457000000,FY_TOT
9704,三信商業銀行,全行外匯活期存款,總外匯活期存款,129000000,My_TOT
9704,三信商業銀行,全行外匯定期存款,總外匯定期存款,963000000,FY_TOT
9704,聯邦商業銀行,全行外匯活期存款,總外匯活期存款,4378000000,My_TOT
9704,聯邦商業銀行,全行外匯定期存款,總外匯定期存款,19756000000,FY_TOT
9704,中華商業銀行,全行外匯活期存款,總外匯活期存款,0,My_TOT
9704,中華商業銀行,全行外匯定期存款,總外匯定期存款,0,FY_TOT
9704,遠東國際商業銀行,全行外匯活期存款,總外匯活期存款,7217000000,My_TOT
9704,遠東國際商業銀行,全行外匯定期存款,總外匯定期存款,42886000000,FY_TOT
9704,元大商業銀行,全行外匯活期存款,總外匯活期存款,6762000000,My_TOT
9704,元大商業銀行,全行外匯定期存款,總外匯定期存款,15312000000,FY_TOT
9704,永豐商業銀行,全行外匯活期存款,總外匯活期存款,54023000000,My_TOT
