年月,銀行,銀行類別,項目,數值,英文項目
10011,總計,全行外匯活期存款,總外匯活期存款,2294161000000,My_TOT
10011,總計,全行外匯定期存款,總外匯定期存款,2175005000000,FY_TOT
10011,臺灣銀行,全行外匯活期存款,總外匯活期存款,97832000000,My_TOT
10011,臺灣銀行,全行外匯定期存款,總外匯定期存款,240965000000,FY_TOT
10011,臺灣土地銀行,全行外匯活期存款,總外匯活期存款,26141000000,My_TOT
10011,臺灣土地銀行,全行外匯定期存款,總外匯定期存款,53175000000,FY_TOT
10011,合作金庫商業銀行,全行外匯活期存款,總外匯活期存款,77831000000,My_TOT
10011,合作金庫商業銀行,全行外匯定期存款,總外匯定期存款,108535000000,FY_TOT
10011,第一商業銀行,全行外匯活期存款,總外匯活期存款,141623000000,My_TOT
10011,第一商業銀行,全行外匯定期存款,總外匯定期存款,154385000000,FY_TOT
10011,華南商業銀行,全行外匯活期存款,總外匯活期存款,132669000000,My_TOT
10011,華南商業銀行,全行外匯定期存款,總外匯定期存款,125713000000,FY_TOT
10011,彰化商業銀行,全行外匯活期存款,總外匯活期存款,86630000000,My_TOT
10011,彰化商業銀行,全行外匯定期存款,總外匯定期存款,100055000000,FY_TOT
10011,上海商業儲蓄銀行,全行外匯活期存款,總外匯活期存款,82176000000,My_TOT
10011,上海商業儲蓄銀行,全行外匯定期存款,總外匯定期存款,89451000000,FY_TOT
10011,台北富邦銀行,全行外匯活期存款,總外匯活期存款,100802000000,My_TOT
10011,台北富邦銀行,全行外匯定期存款,總外匯定期存款,99653000000,FY_TOT
10011,國泰世華商業銀行,全行外匯活期存款,總外匯活期存款,78409000000,My_TOT
10011,國泰世華商業銀行,全行外匯定期存款,總外匯定期存款,99235000000,FY_TOT
10011,中國輸出入銀行,全行外匯活期存款,總外匯活期存款,0,My_TOT
10011,中國輸出入銀行,全行外匯定期存款,總外匯定期存款,0,FY_TOT
10011,高雄銀行,全行外匯活期存款,總外匯活期存款,3425000000,My_TOT
10011,高雄銀行,全行外匯定期存款,總外匯定期存款,4517000000,FY_TOT
10011,兆豐國際商業銀行,全行外匯活期存款,總外匯活期存款,296015000000,My_TOT
10011,兆豐國際商業銀行,全行外匯定期存款,總外匯定期存款,298414000000,FY_TOT
10011,花旗,全行外匯活期存款,總外匯活期存款,279475000000,My_TOT
10011,花旗,全行外匯定期存款,總外匯定期存款,35330000000,FY_TOT
10011,中華開發工業銀行,全行外匯活期存款,總外匯活期存款,3972000000,My_TOT
10011,中華開發工業銀行,全行外匯定期存款,總外匯定期存款,26719000000,FY_TOT
10011,臺灣工業銀行,全行外匯活期存款,總外匯活期存款,1928000000,My_TOT
10011,臺灣工業銀行,全行外匯定期存款,總外匯定期存款,13397000000,FY_TOT
10011,匯豐,全行外匯活期存款,總外匯活期存款,83049000000,My_TOT
10011,匯豐,全行外匯定期存款,總外匯定期存款,27650000000,FY_TOT
10011,大台北商業銀行,全行外匯活期存款,總外匯活期存款,133000000,My_TOT
10011,大台北商業銀行,全行外匯定期存款,總外匯定期存款,92000000,FY_TOT
10011,華泰商業銀行,全行外匯活期存款,總外匯活期存款,1559000000,My_TOT
10011,華泰商業銀行,全行外匯定期存款,總外匯定期存款,1189000000,FY_TOT
10011,臺灣新光商業銀行,全行外匯活期存款,總外匯活期存款,24023000000,My_TOT
10011,臺灣新光商業銀行,全行外匯定期存款,總外匯定期存款,20705000000,FY_TOT
10011,陽信商業銀行,全行外匯活期存款,總外匯活期存款,3653000000,My_TOT
10011,陽信商業銀行,全行外匯定期存款,總外匯定期存款,3017000000,FY_TOT
10011,板信商業銀行,全行外匯活期存款,總外匯活期存款,3856000000,My_TOT
10011,板信商業銀行,全行外匯定期存款,總外匯定期存款,3306000000,FY_TOT
10011,三信商業銀行,全行外匯活期存款,總外匯活期存款,634000000,My_TOT
10011,三信商業銀行,全行外匯定期存款,總外匯定期存款,684000000,FY_TOT
10011,聯邦商業銀行,全行外匯活期存款,總外匯活期存款,7605000000,My_TOT
10011,聯邦商業銀行,全行外匯定期存款,總外匯定期存款,19349000000,FY_TOT
10011,遠東國際商業銀行,全行外匯活期存款,總外匯活期存款,10383000000,My_TOT
10011,遠東國際商業銀行,全行外匯定期存款,總外匯定期存款,30510000000,FY_TOT
10011,元大商業銀行,全行外匯活期存款,總外匯活期存款,16466000000,My_TOT
10011,元大商業銀行,全行外匯定期存款,總外匯定期存款,30866000000,FY_TOT
10011,永豐商業銀行,全行外匯活期存款,總外匯活期存款,94993000000,My_TOT
10011,永豐商業銀行,全行外匯定期存款,總外匯定期存款,64486000000,FY_TOT
10011,玉山商業銀行,全行外匯活期存款,總外匯活期存款,60618000000,My_TOT
10011,玉山商業銀行,全行外匯定期存款,總外匯定期存款,65347000000,FY_TOT
10011,萬泰商業銀行,全行外匯活期存款,總外匯活期存款,3515000000,My_TOT
10011,萬泰商業銀行,全行外匯定期存款,總外匯定期存款,1934000000,FY_TOT
10011,台新國際商業銀行,全行外匯活期存款,總外匯活期存款,82770000000,My_TOT
10011,台新國際商業銀行,全行外匯定期存款,總外匯定期存款,61165000000,FY_TOT
10011,大眾商業銀行,全行外匯活期存款,總外匯活期存款,22252000000,My_TOT
