年月,銀行,銀行類別,項目,數值,英文項目
9506,總計,全行外匯活期存款,總外匯活期存款,942770000000,My_TOT
9506,總計,全行外匯定期存款,總外匯定期存款,1749042000000,FY_TOT
9506,中央信託局,全行外匯活期存款,總外匯活期存款,1797000000,My_TOT
9506,中央信託局,全行外匯定期存款,總外匯定期存款,11486000000,FY_TOT
9506,中國農民銀行,全行外匯活期存款,總外匯活期存款,0,My_TOT
9506,中國農民銀行,全行外匯定期存款,總外匯定期存款,0,FY_TOT
9506,交通銀行,全行外匯活期存款,總外匯活期存款,10571000000,My_TOT
9506,交通銀行,全行外匯定期存款,總外匯定期存款,30508000000,FY_TOT
9506,臺灣銀行,全行外匯活期存款,總外匯活期存款,36846000000,My_TOT
9506,臺灣銀行,全行外匯定期存款,總外匯定期存款,118421000000,FY_TOT
9506,臺灣土地銀行,全行外匯活期存款,總外匯活期存款,9103000000,My_TOT
9506,臺灣土地銀行,全行外匯定期存款,總外匯定期存款,40038000000,FY_TOT
9506,合作金庫商業銀行,全行外匯活期存款,總外匯活期存款,28562000000,My_TOT
9506,合作金庫商業銀行,全行外匯定期存款,總外匯定期存款,76347000000,FY_TOT
9506,第一商業銀行,全行外匯活期存款,總外匯活期存款,58490000000,My_TOT
9506,第一商業銀行,全行外匯定期存款,總外匯定期存款,100665000000,FY_TOT
9506,華南商業銀行,全行外匯活期存款,總外匯活期存款,67843000000,My_TOT
9506,華南商業銀行,全行外匯定期存款,總外匯定期存款,123633000000,FY_TOT
9506,彰化商業銀行,全行外匯活期存款,總外匯活期存款,52793000000,My_TOT
9506,彰化商業銀行,全行外匯定期存款,總外匯定期存款,70231000000,FY_TOT
9506,華僑商業銀行,全行外匯活期存款,總外匯活期存款,20112000000,My_TOT
9506,華僑商業銀行,全行外匯定期存款,總外匯定期存款,27110000000,FY_TOT
9506,上海商業儲蓄銀行,全行外匯活期存款,總外匯活期存款,44875000000,My_TOT
9506,上海商業儲蓄銀行,全行外匯定期存款,總外匯定期存款,55520000000,FY_TOT
9506,台北富邦銀行,全行外匯活期存款,總外匯活期存款,24235000000,My_TOT
9506,台北富邦銀行,全行外匯定期存款,總外匯定期存款,55094000000,FY_TOT
9506,國泰世華商業銀行,全行外匯活期存款,總外匯活期存款,18856000000,My_TOT
9506,國泰世華商業銀行,全行外匯定期存款,總外匯定期存款,42042000000,FY_TOT
9506,中國輸出入銀行,全行外匯活期存款,總外匯活期存款,0,My_TOT
9506,中國輸出入銀行,全行外匯定期存款,總外匯定期存款,0,FY_TOT
9506,高雄銀行,全行外匯活期存款,總外匯活期存款,1665000000,My_TOT
9506,高雄銀行,全行外匯定期存款,總外匯定期存款,3077000000,FY_TOT
9506,中國國際商業銀行,全行外匯活期存款,總外匯活期存款,123395000000,My_TOT
9506,中國國際商業銀行,全行外匯定期存款,總外匯定期存款,236015000000,FY_TOT
9506,中華開發工業銀行,全行外匯活期存款,總外匯活期存款,6121000000,My_TOT
9506,中華開發工業銀行,全行外匯定期存款,總外匯定期存款,4493000000,FY_TOT
9506,臺灣工業銀行,全行外匯活期存款,總外匯活期存款,1045000000,My_TOT
9506,臺灣工業銀行,全行外匯定期存款,總外匯定期存款,10297000000,FY_TOT
9506,華泰商業銀行,全行外匯活期存款,總外匯活期存款,272000000,My_TOT
9506,華泰商業銀行,全行外匯定期存款,總外匯定期存款,930000000,FY_TOT
9506,臺灣新光商業銀行,全行外匯活期存款,總外匯活期存款,1124000000,My_TOT
9506,臺灣新光商業銀行,全行外匯定期存款,總外匯定期存款,3691000000,FY_TOT
9506,陽信商業銀行,全行外匯活期存款,總外匯活期存款,724000000,My_TOT
9506,陽信商業銀行,全行外匯定期存款,總外匯定期存款,2806000000,FY_TOT
9506,板信商業銀行,全行外匯活期存款,總外匯活期存款,1053000000,My_TOT
9506,板信商業銀行,全行外匯定期存款,總外匯定期存款,2274000000,FY_TOT
9506,三信商業銀行,全行外匯活期存款,總外匯活期存款,78000000,My_TOT
9506,三信商業銀行,全行外匯定期存款,總外匯定期存款,616000000,FY_TOT
9506,臺灣新光商業銀行,全行外匯活期存款,總外匯活期存款,0,My_TOT
9506,臺灣新光商業銀行,全行外匯定期存款,總外匯定期存款,0,FY_TOT
9506,第七商業銀行,全行外匯活期存款,總外匯活期存款,0,My_TOT
9506,第七商業銀行,全行外匯定期存款,總外匯定期存款,0,FY_TOT
9506,高新商業銀行,全行外匯活期存款,總外匯活期存款,0,My_TOT
9506,高新商業銀行,全行外匯定期存款,總外匯定期存款,0,FY_TOT
9506,聯邦商業銀行,全行外匯活期存款,總外匯活期存款,3829000000,My_TOT
