年月,銀行,銀行類別,項目,數值,英文項目
10010,總計,全行外匯活期存款,總外匯活期存款,2313952000000,My_TOT
10010,總計,全行外匯定期存款,總外匯定期存款,2132741000000,FY_TOT
10010,臺灣銀行,全行外匯活期存款,總外匯活期存款,98064000000,My_TOT
10010,臺灣銀行,全行外匯定期存款,總外匯定期存款,224889000000,FY_TOT
10010,臺灣土地銀行,全行外匯活期存款,總外匯活期存款,24633000000,My_TOT
10010,臺灣土地銀行,全行外匯定期存款,總外匯定期存款,53654000000,FY_TOT
10010,合作金庫商業銀行,全行外匯活期存款,總外匯活期存款,94054000000,My_TOT
10010,合作金庫商業銀行,全行外匯定期存款,總外匯定期存款,111464000000,FY_TOT
10010,第一商業銀行,全行外匯活期存款,總外匯活期存款,140510000000,My_TOT
10010,第一商業銀行,全行外匯定期存款,總外匯定期存款,157730000000,FY_TOT
10010,華南商業銀行,全行外匯活期存款,總外匯活期存款,133685000000,My_TOT
10010,華南商業銀行,全行外匯定期存款,總外匯定期存款,120852000000,FY_TOT
10010,彰化商業銀行,全行外匯活期存款,總外匯活期存款,87962000000,My_TOT
10010,彰化商業銀行,全行外匯定期存款,總外匯定期存款,102602000000,FY_TOT
10010,上海商業儲蓄銀行,全行外匯活期存款,總外匯活期存款,82284000000,My_TOT
10010,上海商業儲蓄銀行,全行外匯定期存款,總外匯定期存款,85475000000,FY_TOT
10010,台北富邦銀行,全行外匯活期存款,總外匯活期存款,107768000000,My_TOT
10010,台北富邦銀行,全行外匯定期存款,總外匯定期存款,94991000000,FY_TOT
10010,國泰世華商業銀行,全行外匯活期存款,總外匯活期存款,83813000000,My_TOT
10010,國泰世華商業銀行,全行外匯定期存款,總外匯定期存款,94532000000,FY_TOT
10010,中國輸出入銀行,全行外匯活期存款,總外匯活期存款,0,My_TOT
10010,中國輸出入銀行,全行外匯定期存款,總外匯定期存款,0,FY_TOT
10010,高雄銀行,全行外匯活期存款,總外匯活期存款,3709000000,My_TOT
10010,高雄銀行,全行外匯定期存款,總外匯定期存款,4409000000,FY_TOT
10010,兆豐國際商業銀行,全行外匯活期存款,總外匯活期存款,302282000000,My_TOT
10010,兆豐國際商業銀行,全行外匯定期存款,總外匯定期存款,295319000000,FY_TOT
10010,花旗,全行外匯活期存款,總外匯活期存款,288150000000,My_TOT
10010,花旗,全行外匯定期存款,總外匯定期存款,33572000000,FY_TOT
10010,中華開發工業銀行,全行外匯活期存款,總外匯活期存款,2944000000,My_TOT
10010,中華開發工業銀行,全行外匯定期存款,總外匯定期存款,28706000000,FY_TOT
10010,臺灣工業銀行,全行外匯活期存款,總外匯活期存款,1967000000,My_TOT
10010,臺灣工業銀行,全行外匯定期存款,總外匯定期存款,14202000000,FY_TOT
10010,匯豐,全行外匯活期存款,總外匯活期存款,84369000000,My_TOT
10010,匯豐,全行外匯定期存款,總外匯定期存款,26256000000,FY_TOT
10010,大台北商業銀行,全行外匯活期存款,總外匯活期存款,170000000,My_TOT
10010,大台北商業銀行,全行外匯定期存款,總外匯定期存款,78000000,FY_TOT
10010,華泰商業銀行,全行外匯活期存款,總外匯活期存款,1283000000,My_TOT
10010,華泰商業銀行,全行外匯定期存款,總外匯定期存款,1466000000,FY_TOT
10010,臺灣新光商業銀行,全行外匯活期存款,總外匯活期存款,24219000000,My_TOT
